Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.countryCreation,Subject,Name.creator,Name.contributor,Name.interviewer,Name.subject,Name.interviewee,Name.photographer,Name.repository,Language,Alt ID.local,Format.medium,Title,Date.creation,Coverage.temporal,Description.abstract,Publisher.publisherName,Relation.isPartOf,Format.extent,Description.note,Source,Relation.relatedTo,AltTitle.uniform,Description.biographicalNote,Coverage.geographic,Description.tableOfContents,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL
American College of Neuropsychopharmacology,ark:/21198/z1x36nnz,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_078.tif,78,,,,,,,,,,,,,,,,,,,Page 78,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36nnz
American College of Neuropsychopharmacology,ark:/21198/z1sf4mcd,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_079.tif,79,,,,,,,,,,,,,,,,,,,Page 79,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4mcd
American College of Neuropsychopharmacology,ark:/21198/z1np3vks,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_080.tif,80,,,,,,,,,,,,,,,,,,,Page 80,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3vks
American College of Neuropsychopharmacology,ark:/21198/z1hx33sj,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_081.tif,81,,,,,,,,,,,,,,,,,,,Page 81,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx33sj
American College of Neuropsychopharmacology,ark:/21198/z1d52c2j,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_082.tif,82,,,,,,,,,,,,,,,,,,,Page 82,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52c2j
American College of Neuropsychopharmacology,ark:/21198/z18d1mc8,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_083.tif,83,,,,,,,,,,,,,,,,,,,Page 83,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1mc8
American College of Neuropsychopharmacology,ark:/21198/z14n0vqf,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_084.tif,84,,,,,,,,,,,,,,,,,,,Page 84,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0vqf
American College of Neuropsychopharmacology,ark:/21198/z10w03zn,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_085.tif,85,,,,,,,,,,,,,,,,,,,Page 85,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w03zn
American College of Neuropsychopharmacology,ark:/21198/z1w689xw,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_086.tif,86,,,,,,,,,,,,,,,,,,,Page 86,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w689xw
American College of Neuropsychopharmacology,ark:/21198/z1rf7k6k,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_087.tif,87,,,,,,,,,,,,,,,,,,,Page 87,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7k6k
American College of Neuropsychopharmacology,ark:/21198/z1mp6tch,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_088.tif,88,,,,,,,,,,,,,,,,,,,Page 88,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6tch
American College of Neuropsychopharmacology,ark:/21198/z1gx62n5,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_089.tif,89,,,,,,,,,,,,,,,,,,,Page 89,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx62n5
American College of Neuropsychopharmacology,ark:/21198/z1c559z6,ark:/21198/zz001nfc2r/bj684q2k,,,Page,acnp/image/21198-zz001nfc2r-3-master_090.tif,90,,,,,,,,,,,,,,,,,,,Page 90,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c559z6
American College of Neuropsychopharmacology,ark:/21198/z17d4k9s,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4k9s
American College of Neuropsychopharmacology,ark:/21198/z13n3tk2,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3tk2
American College of Neuropsychopharmacology,ark:/21198/z1001s9t,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001s9t
American College of Neuropsychopharmacology,ark:/21198/z1v718rm,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v718rm
American College of Neuropsychopharmacology,ark:/21198/z1qg0j0v,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0j0v
American College of Neuropsychopharmacology,ark:/21198/z1kp9s8k,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9s8k
American College of Neuropsychopharmacology,ark:/21198/z1fx91m4,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx91m4
American College of Neuropsychopharmacology,ark:/21198/z1b588x5,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b588x5
American College of Neuropsychopharmacology,ark:/21198/z16d7j6v,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7j6v
American College of Neuropsychopharmacology,ark:/21198/z12r5gv0,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5gv0
American College of Neuropsychopharmacology,ark:/21198/z1z0509h,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z0509h
American College of Neuropsychopharmacology,ark:/21198/z1t747jb,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t747jb
American College of Neuropsychopharmacology,ark:/21198/z1pg3gtm,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3gtm
American College of Neuropsychopharmacology,ark:/21198/z1jq2r4r,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2r4r
American College of Neuropsychopharmacology,ark:/21198/z1dz20hr,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz20hr
American College of Neuropsychopharmacology,ark:/21198/z19617rw,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19617rw
American College of Neuropsychopharmacology,ark:/21198/z15h96dw,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h96dw
American College of Neuropsychopharmacology,ark:/21198/z11r8fp5,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8fp5
American College of Neuropsychopharmacology,ark:/21198/z1x07z5r,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x07z5r
American College of Neuropsychopharmacology,ark:/21198/z1s776fd,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s776fd
American College of Neuropsychopharmacology,ark:/21198/z1ng6fsk,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6fsk
American College of Neuropsychopharmacology,ark:/21198/z1hq5q45,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5q45
American College of Neuropsychopharmacology,ark:/21198/z1d23nsm,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23nsm
American College of Neuropsychopharmacology,ark:/21198/z1892x3r,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892x3r
American College of Neuropsychopharmacology,ark:/21198/z14j259h,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j259h
American College of Neuropsychopharmacology,ark:/21198/z10s1djb,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1djb
American College of Neuropsychopharmacology,ark:/21198/z1w10x2c,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w10x2c
American College of Neuropsychopharmacology,ark:/21198/z1r805dx,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_028.tif,28,,,,,,,,,,,,,,,,,,,Page 28,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r805dx
American College of Neuropsychopharmacology,ark:/21198/z1mg9dq3,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_029.tif,29,,,,,,,,,,,,,,,,,,,Page 29,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9dq3
American College of Neuropsychopharmacology,ark:/21198/z1gt7cb6,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_030.tif,30,,,,,,,,,,,,,,,,,,,Page 30,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7cb6
American College of Neuropsychopharmacology,ark:/21198/z1c26mn7,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_031.tif,31,,,,,,,,,,,,,,,,,,,Page 31,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26mn7
American College of Neuropsychopharmacology,ark:/21198/z1795vvm,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_032.tif,32,,,,,,,,,,,,,,,,,,,Page 32,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795vvm
American College of Neuropsychopharmacology,ark:/21198/z13j5437,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_033.tif,33,,,,,,,,,,,,,,,,,,,Page 33,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5437
American College of Neuropsychopharmacology,ark:/21198/z1zs4mn0,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_034.tif,34,,,,,,,,,,,,,,,,,,,Page 34,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4mn0
American College of Neuropsychopharmacology,ark:/21198/z1v13vz1,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_035.tif,35,,,,,,,,,,,,,,,,,,,Page 35,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13vz1
American College of Neuropsychopharmacology,ark:/21198/z1q83490,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_036.tif,36,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83490
American College of Neuropsychopharmacology,ark:/21198/z1km1300,ark:/21198/zz001nfc2r/fx019w4f,,,Page,acnp/image/21198-zz001nfc2r-4-master_037.tif,37,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km1300
American College of Neuropsychopharmacology,ark:/21198/z1fv0b7t,ark:/21198/zz001nfc2r/rf88r434,,,Page,acnp/image/21198-zz001nfc2r-5-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0b7t
American College of Neuropsychopharmacology,ark:/21198/z1b29kfz,ark:/21198/zz001nfc2r/rf88r435,,,Page,acnp/image/21198-zz001nfc2r-5-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29kfz
American College of Neuropsychopharmacology,ark:/21198/z1698tps,ark:/21198/zz001nfc2r/rf88r436,,,Page,acnp/image/21198-zz001nfc2r-5-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698tps
American College of Neuropsychopharmacology,ark:/21198/z12j82zf,ark:/21198/zz001nfc2r/rf88r437,,,Page,acnp/image/21198-zz001nfc2r-5-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j82zf
American College of Neuropsychopharmacology,ark:/21198/z1xs7kj2,ark:/21198/zz001nfc2r/rf88r438,,,Page,acnp/image/21198-zz001nfc2r-5-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7kj2
American College of Neuropsychopharmacology,ark:/21198/z1t16tv3,ark:/21198/zz001nfc2r/rf88r439,,,Page,acnp/image/21198-zz001nfc2r-5-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t16tv3
American College of Neuropsychopharmacology,ark:/21198/z1pc4skj,ark:/21198/zz001nfc2r/rf88r440,,,Page,acnp/image/21198-zz001nfc2r-5-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4skj
American College of Neuropsychopharmacology,ark:/21198/z1jm41wn,ark:/21198/zz001nfc2r/rf88r441,,,Page,acnp/image/21198-zz001nfc2r-5-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm41wn
American College of Neuropsychopharmacology,ark:/21198/z1dv3920,ark:/21198/zz001nfc2r/rf88r442,,,Page,acnp/image/21198-zz001nfc2r-5-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3920
American College of Neuropsychopharmacology,ark:/21198/z1932j94,ark:/21198/zz001nfc2r/rf88r443,,,Page,acnp/image/21198-zz001nfc2r-5-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932j94
American College of Neuropsychopharmacology,ark:/21198/z15b1smv,ark:/21198/zz001nfc2r/rf88r444,,,Page,acnp/image/21198-zz001nfc2r-5-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1smv
American College of Neuropsychopharmacology,ark:/21198/z11k11zd,ark:/21198/zz001nfc2r/rf88r445,,,Page,acnp/image/21198-zz001nfc2r-5-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k11zd
American College of Neuropsychopharmacology,ark:/21198/z1wt0jfp,ark:/21198/zz001nfc2r/rf88r446,,,Page,acnp/image/21198-zz001nfc2r-5-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0jfp
American College of Neuropsychopharmacology,ark:/21198/z1s48h5w,ark:/21198/zz001nfc2r/rf88r447,,,Page,acnp/image/21198-zz001nfc2r-5-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48h5w
American College of Neuropsychopharmacology,ark:/21198/z1nc7rdq,ark:/21198/zz001nfc2r/rf88r448,,,Page,acnp/image/21198-zz001nfc2r-5-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7rdq
American College of Neuropsychopharmacology,ark:/21198/z1hm70k1,ark:/21198/zz001nfc2r/rf88r449,,,Page,acnp/image/21198-zz001nfc2r-5-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm70k1
American College of Neuropsychopharmacology,ark:/21198/z1cv67v9,ark:/21198/zz001nfc2r/rf88r450,,,Page,acnp/image/21198-zz001nfc2r-5-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv67v9
American College of Neuropsychopharmacology,ark:/21198/z1835h5r,ark:/21198/zz001nfc2r/rf88r451,,,Page,acnp/image/21198-zz001nfc2r-5-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835h5r
American College of Neuropsychopharmacology,ark:/21198/z14b4rgg,ark:/21198/zz001nfc2r/rf88r452,,,Page,acnp/image/21198-zz001nfc2r-5-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4rgg
American College of Neuropsychopharmacology,ark:/21198/z10k40sk,ark:/21198/zz001nfc2r/rf88r453,,,Page,acnp/image/21198-zz001nfc2r-5-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k40sk
American College of Neuropsychopharmacology,ark:/21198/z1vx26qm,ark:/21198/zz001nfc2r/rf88r454,,,Page,acnp/image/21198-zz001nfc2r-5-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx26qm
American College of Neuropsychopharmacology,ark:/21198/z1r51fzr,ark:/21198/zz001nfc2r/rf88r455,,,Page,acnp/image/21198-zz001nfc2r-5-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51fzr
American College of Neuropsychopharmacology,ark:/21198/z1md0q5j,ark:/21198/zz001nfc2r/rf88r456,,,Page,acnp/image/21198-zz001nfc2r-5-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0q5j
American College of Neuropsychopharmacology,ark:/21198/z1gm9zdt,ark:/21198/zz001nfc2r/rf88r457,,,Page,acnp/image/21198-zz001nfc2r-5-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9zdt
American College of Neuropsychopharmacology,ark:/21198/z1bv96rc,ark:/21198/zz001nfc2r/rf88r458,,,Page,acnp/image/21198-zz001nfc2r-5-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv96rc
American College of Neuropsychopharmacology,ark:/21198/z1738g2t,ark:/21198/zz001nfc2r/rf88r459,,,Page,acnp/image/21198-zz001nfc2r-5-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738g2t
American College of Neuropsychopharmacology,ark:/21198/z13b7q9n,ark:/21198/zz001nfc2r/rf88r460,,,Page,acnp/image/21198-zz001nfc2r-5-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7q9n
American College of Neuropsychopharmacology,ark:/21198/z1zp5x9k,ark:/21198/zz001nfc2r/rf88r461,,,Page,acnp/image/21198-zz001nfc2r-5-master_028.tif,28,,,,,,,,,,,,,,,,,,,Page 28,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5x9k
American College of Neuropsychopharmacology,ark:/21198/z1tx55k7,ark:/21198/zz001nfc2r/rf88r462,,,Page,acnp/image/21198-zz001nfc2r-5-master_029.tif,29,,,,,,,,,,,,,,,,,,,Page 29,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx55k7
American College of Neuropsychopharmacology,ark:/21198/z1q54drg,ark:/21198/zz001nfc2r/rf88r463,,,Page,acnp/image/21198-zz001nfc2r-5-master_030.tif,30,,,,,,,,,,,,,,,,,,,Page 30,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54drg
