Project Name,Title,Item Ark,Item Sequence,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Name.repository,Coverage.geographic,Relation.isPartOf,Rights.servicesContact,Name.photographer,Rights.permission,Name.architect,Date.normalized,AltIdentifier.local,Title2,Date.creation,Format.extent,Format.medium,Description.note,Description.fundingNote,Description.longitude,Description.latitude,Description.caption,Language,Name.artist,Coverage.temporal,Alt ID.collection,thumbnailImageName,File Name,Object Type,Parent ARK
"Connell (Will) Papers, 1928-1961","Nine watches at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",21198/zz002j94vm,,Clocks & watches|~|Jewelry stores $z California $z Los Angeles,still image,copyrighted,acetate film|~|black-and-white photographs,"Brock & Company (Los Angeles, Calif.)","University of California, Los Angeles. $b Library Special Collections",California--Los Angeles,"Will Connell Collection. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Connell, Will, $d 1898-1961",Y,,1928/1938,uclamss_893_0195,"Nine watches at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",[between 1928-1938],1 photographic negative,b&w  negative,"Nine watches at the Brock & Company jewelry and gift store, 3 with wide leather bands, one with a corded braided leather band, one with a corded metal band, 2 with corded fabric bands, and a pocket watch.|~|Brock & Company Jewelers was the most important jewelry and giftware store in Los Angeles. Founded by George A. Brock in 1903, it was sold in 1964 and the business ended s few years later. It was located at 515 West Seventh St. and had a 2nd location at the Beverly-Wilshire Hotel.",Access to this collection is generously supported by Arcadia funds.,,,Text from negative sleeve: Brock's,,,,,uclamss_893_0195.jpg,uclamss_893_0195.tif,Work,21198/zz002h2fpt
"Connell (Will) Papers, 1928-1961","Nine diamond band rings at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",21198/zz002j94w4,,Rings|~|Jewelry stores $z California $z Los Angeles,still image,copyrighted,black-and-white photographs|~|cellulose nitrate film,"Brock & Company (Los Angeles, Calif.)",United States. Federal Housing Administration,California--Los Angeles,"Will Connell Collection. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Connell, Will, $d 1898-1961",Y,,1928/1938,uclamss_893_0196,"Nine diamond band rings at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",[between 1928-1938],1 photographic negative,b&w nitrate negative,"Brock & Company Jewelers was the most important jewelry and giftware store in Los Angeles. Founded by George A. Brock in 1903, it was sold in 1964 and the business ended s few years later. It was located at 515 West Seventh St. and had a 2nd location at the Beverly-Wilshire Hotel.|~|Nine diamond band rings of differing designs at the Brock & Company jewelry and gift store.",Access to this collection is generously supported by Arcadia funds.,,,Text from negative sleeve: Brock's,,,,,uclamss_893_0196.jpg,uclamss_893_0196.tif,Work,21198/zz002h2fpt
"Connell (Will) Papers, 1928-1961","Radiobar with the bar cabinet open at the Brock & Company jewelry and gift store, Los Angeles, 1935-1938",21198/zz002j94xn,,Radios|~|Gift shops $z California $z Los Angeles|~|Bars (Furniture) $z California $z Los Angeles|~|Cabinets (Case furniture) $z California $z Los Angeles,still image,copyrighted,black-and-white photographs|~|cellulose nitrate film,"Brock & Company (Los Angeles, Calif.)","University of California, Los Angeles. $b Library Special Collections",California--Los Angeles,"Will Connell Collection. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Connell, Will, $d 1898-1961",Y,,1935/1938,uclamss_893_0197,"Radiobar with the bar cabinet open at the Brock & Company jewelry and gift store, Los Angeles, 1935-1938",[between 1935-1938],1 photographic negative,b&w nitrate negative,"The Radiobar company was formed by Earnest J. Krauss in 1931, 2 years before the end of Prohibition, in Los Angeles. By 1935 Radiobar was using Philco chassis.|~|Brock & Company Jewelers was the most important jewelry and giftware store in Los Angeles. Founded by George A. Brock in 1903, it was sold in 1964 and the business ended s few years later. It was located at 515 West Seventh St. and had a 2nd location at the Beverly-Wilshire Hotel.|~|Photograph of a wooden cabinet combining a radio and a bar, with the bar portion open. ""Radiobar Philco"" is above the 3 knobs.",Access to this collection is generously supported by Arcadia funds.,,,,,,,,uclamss_893_0197.jpg,uclamss_893_0197.tif,Work,21198/zz002h2fpt
"Connell (Will) Papers, 1928-1961","Signet rings at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",21198/zz002j94z5,,Rings|~|Jewelry stores $z California $z Los Angeles,still image,copyrighted,acetate film|~|black-and-white photographs,"Brock & Company (Los Angeles, Calif.)","University of California, Los Angeles. $b Library Special Collections",California--Los Angeles,"Will Connell Collection. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Connell, Will, $d 1898-1961",Y,,1928/1938,uclamss_893_0198,"Signet rings at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",[between 1928-1938],1 photographic negative,b&w negative,"Brock & Company Jewelers was the most important jewelry and giftware store in Los Angeles. Founded by George A. Brock in 1903, it was sold in 1964 and the business ended s few years later. It was located at 515 West Seventh St. and had a 2nd location at the Beverly-Wilshire Hotel.|~|Three signet rings at the Brock & Company jewelry and gift store. The dark lines are shadows on the edge of glass plates and the lighter lines are strips of paper beneath the glass.",Access to this collection is generously supported by Arcadia funds.,,,Text from negative sleeve: Brock,,,,,uclamss_893_0198.jpg,uclamss_893_0198.tif,Work,21198/zz002h2fpt
"Connell (Will) Papers, 1928-1961","Silver or pewter coffee pot, plate and silverware at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",21198/zz002j9505,,Silverware|~|Plates (Tableware)|~|Gift shops $z California $z Los Angeles|~|Tableware|~|Coffeepots,still image,copyrighted,black-and-white photographs|~|cellulose nitrate film,"Brock & Company (Los Angeles, Calif.)","University of California, Los Angeles. $b Library Special Collections",California--Los Angeles,"Will Connell Collection. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Connell, Will, $d 1898-1961",Y,,1928/1938,uclamss_893_0199,"Silver or pewter coffee pot, plate and silverware at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",[between 1928-1938],1 photographic negative,b&w nitrate negative,"Brock & Company Jewelers was the most important jewelry and giftware store in Los Angeles. Founded by George A. Brock in 1903, it was sold in 1964 and the business ended s few years later. It was located at 515 West Seventh St. and had a 2nd location at the Beverly-Wilshire Hotel.|~|Silver or pewter coffee pot, plate and silverware at the Brock & Company jewelry and gift store",Access to this collection is generously supported by Arcadia funds.,,,Text from negative sleeve: Brock,,,,,uclamss_893_0199.jpg,uclamss_893_0199.tif,Work,21198/zz002h2fpt
"Connell (Will) Papers, 1928-1961","Men's sterling silver hair brushes at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",21198/zz002j951p,,Gift shops $z California $z Los Angeles|~|Hairbrushes,still image,copyrighted,acetate film|~|black-and-white photographs,"Brock & Company (Los Angeles, Calif.)","University of California, Los Angeles. $b Library Special Collections",California--Los Angeles,"Will Connell Collection. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Connell, Will, $d 1898-1961",Y,,1928/1938,uclamss_893_0200,"Men's sterling silver hair brushes at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",[between 1928-1938],1 photographic negative,b&w negative,"Brock & Company Jewelers was the most important jewelry and giftware store in Los Angeles. Founded by George A. Brock in 1903, it was sold in 1964 and the business ended s few years later. It was located at 515 West Seventh St. and had a 2nd location at the Beverly-Wilshire Hotel.|~|Two men's sterling silver hair brushes at the Brock & Company jewelry and gift store. The striped backdrop was created by placing paper strips between sheets of glass.",Access to this collection is generously supported by Arcadia funds.,,,Text from negative sleeve: Brock,,,,,uclamss_893_0200.jpg,uclamss_893_0200.tif,Work,21198/zz002h2fpt
"Connell (Will) Papers, 1928-1961","Diamond rings at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",21198/zz002j9526,,Rings|~|Jewelry stores $z California $z Los Angeles,still image,copyrighted,acetate film|~|black-and-white photographs,"Brock & Company (Los Angeles, Calif.)","University of California, Los Angeles. $b Library Special Collections",California--Los Angeles,"Will Connell Collection. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Connell, Will, $d 1898-1961",Y,,1928/1938,uclamss_893_0201,"Diamond rings at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",[between 1928-1938],1 photographic negative,b&w negative,"Brock & Company Jewelers was the most important jewelry and giftware store in Los Angeles. Founded by George A. Brock in 1903, it was sold in 1964 and the business ended s few years later. It was located at 515 West Seventh St. and had a 2nd location at the Beverly-Wilshire Hotel.|~|Six diamond rings displayed on a metal dowel at Brock & Company jewelry and gift store.",Access to this collection is generously supported by Arcadia funds.,,,Text from negative sleeve: Brock,,,,,uclamss_893_0201.jpg,uclamss_893_0201.tif,Work,21198/zz002h2fpt
"Connell (Will) Papers, 1928-1961","Six Pearl necklaces at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",21198/zz002j953q,,Necklaces|~|Jewelry stores $z California $z Los Angeles|~|Pearls,still image,copyrighted,acetate film|~|black-and-white photographs,"Brock & Company (Los Angeles, Calif.)","University of California, Los Angeles. $b Library Special Collections",California--Los Angeles,"Will Connell Collection. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Connell, Will, $d 1898-1961",Y,,1928/1938,uclamss_893_0202,"Six Pearl necklaces at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",[between 1928-1938],1 photographic negative,b&w negative,"Brock & Company Jewelers was the most important jewelry and giftware store in Los Angeles. Founded by George A. Brock in 1903, it was sold in 1964 and the business ended s few years later. It was located at 515 West Seventh St. and had a 2nd location at the Beverly-Wilshire Hotel.|~|Six pearl necklaces arranged according to the size of the pearls, from smaller to larger. An oval tag on one necklace reads ""105P, 162.84.""",Access to this collection is generously supported by Arcadia funds.,,,Text from negative sleeve: Brock,,,,,uclamss_893_0202.jpg,uclamss_893_0202.tif,Work,21198/zz002h2fpt
"Connell (Will) Papers, 1928-1961","Table lamps made from Asian-inspired sculpture at Brock & Company jewelry and gift store, Los Angeles, 1928-1938",21198/zz002j9547,,Lamps|~|Gift shops $z California $z Los Angeles,still image,copyrighted,acetate film|~|black-and-white photographs,"Brock & Company (Los Angeles, Calif.)","University of California, Los Angeles. $b Library Special Collections",California--Los Angeles,"Will Connell Collection. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Connell, Will, $d 1898-1961",Y,,1928/1938,uclamss_893_0203,"Table lamps made from Asian-inspired sculpture at Brock & Company jewelry and gift store, Los Angeles, 1928-1938",[between 1928-1938],1 photographic negative,b&w negative,"Brock & Company Jewelers was the most important jewelry and giftware store in Los Angeles. Founded by George A. Brock in 1903, it was sold in 1964 and the business ended s few years later. It was located at 515 West Seventh St. and had a 2nd location at the Beverly-Wilshire Hotel.|~|Three table lamps made from Asian-inspired sculpture with ornate metal bases and bell-shaped shades.",Access to this collection is generously supported by Arcadia funds.,,,Text from negative sleeve: Brock,,,,,uclamss_893_0203.jpg,uclamss_893_0203.tif,Work,21198/zz002h2fpt
"Connell (Will) Papers, 1928-1961","Arrangement of assorted spoons at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",21198/zz002j955r,,Spoons|~|Silverware|~|Gift shops $z California $z Los Angeles,still image,copyrighted,acetate film|~|black-and-white photographs,"Brock & Company (Los Angeles, Calif.)","University of California, Los Angeles. $b Library Special Collections",California--Los Angeles,"Will Connell Collection. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Connell, Will, $d 1898-1961",Y,,1928/1938,uclamss_893_0204,"Arrangement of assorted spoons at the Brock & Company jewelry and gift store, Los Angeles, 1928-1938",[between 1928-1938],1 photographic negative,b&we negative,"Brock & Company Jewelers was the most important jewelry and giftware store in Los Angeles. Founded by George A. Brock in 1903, it was sold in 1964 and the business ended s few years later. It was located at 515 West Seventh St. and had a 2nd location at the Beverly-Wilshire Hotel.|~|Arrangement of 17 assorted sterling silver spoons and 2 forks at the Brock & Company jewelry and gift store.",Access to this collection is generously supported by Arcadia funds.,,,Text from negative sleeve: Brock,,,,,uclamss_893_0204.jpg,uclamss_893_0204.tif,Work,21198/zz002h2fpt
