Project Name,Item ARK,Parent ARK,Object Type,File Name,Item Sequence,Type.typeOfResource,Type.genre,Subject.conceptTopic,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Rights.publicationNote,Name.subject,Subject.geographicPlace,Rights.servicesContact,Language,Name.repository,Name.photographer,Subject.descriptiveTopic,Rights.permissionNote,Relation.isPartOf,Name.creator,Subject.category,Date.creation,Date.normalized,Description.note,Coverage.geographic,Alt ID.local,Title,Format.dimensions,Format.extent,Coverage.spatialLatitude,Coverage.spatialLongitude,Alt ID.callNo,AltTitle.other,Alt ID.url,Description.abstract,masterImageName
Arkatov (James) Collection,21198/zz00293cwx,21198/zz001dzc12,Work,21198-zz00293cwx_1966355_master.tif,,still image,Black-and-white photographs,Conductors (Music)--United States,copyrighted,Y,unknown,,"Walter, Bruno $d 1876-1962",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,1949,1949,German-born American conductor Bruno Walter in 1949.,California--Los Angeles,uclamus_340_b3_f2_8,"Bruno Walter conducting, 1949 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293cwx_1966355_master.tif
Arkatov (James) Collection,21198/zz00293cxf,21198/zz001dzc12,Work,21198-zz00293cxf_1966358_master.tif,,still image,Black-and-white photographs,,copyrighted,Y,unknown,,,,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,,1947,1947,,,uclamus_340_b3_f2_9,"Jascha Heifetz in rehearsal, 1949",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293cxf_1966358_master.tif
Arkatov (James) Collection,21198/zz00293czz,21198/zz001dzc12,Work,21198-zz00293czz_1966361_master.tif,,still image,Black-and-white photographs,Musicians|~|Conductors (Music),copyrighted,Y,unknown,,"Toscanini, Arturo, $d 1867-1957",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Musicians|~|Conductors,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,1949,1949,Italian Arturo Toscanini conducting an (unidentified) orchestra rehearsal.  Unidentified musicians are visible but not distinguishable.,California--Los Angeles,uclamus_340_b3_f2_10,"Arturo Toscanini conducting in rehearsal, 1949 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293czz_1966361_master.tif
Arkatov (James) Collection,21198/zz00293d0z,21198/zz001dzc12,Work,21198-zz00293d0z_1966364_master.tif,,still image,Black-and-white photographs,Conductors (Music) $z Italy,copyrighted,Y,unknown,,"Toscanini, Arturo, $d 1867-1957",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,1949,1949,Parma-born Italian conductor Arturo Toscanini conducting unidentified musicians in Los Angeles in 1949.,California--Los Angeles,uclamus_340_b3_f2_11,"Arturo Toscanini conducting, Los Angeles, 1949 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293d0z_1966364_master.tif
Arkatov (James) Collection,21198/zz00293d1g,21198/zz001dzc12,Work,21198-zz00293d1g_1966367_master.tif,,still image,Black-and-white photographs,Conductors (Music) $z Italy,copyrighted,Y,unknown,,"Toscanini, Arturo, $d 1867-1957",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,1949,1949,Parma-born Italian conductor Arturo Toscanini conducting unidentified musicians in Los Angeles in 1949.,California--Los Angeles,uclamus_340_b3_f2_12,"Arturo Toscanini conducting, Los Angeles, 1949 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293d1g_1966367_master.tif
Arkatov (James) Collection,21198/zz00293d20,21198/zz001dzc12,Work,21198-zz00293d20_1966370_master.tif,,still image,Black-and-white photographs,Violinists $z United States,copyrighted,Y,unknown,,"Szigeti, Joseph, $d 1892-1973",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Violins,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,,1947,1947,Hungarian-born American violinist Joseph Szigeti playing the violin in 1950.,California--Los Angeles,uclamus_340_b3_f2_13,"Joseph Szigeti playing the violin, 1950 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293d20_1966370_master.tif
Arkatov (James) Collection,21198/zz00293d3h,21198/zz001dzc12,Work,21198-zz00293d3h_1966373_master.tif,,still image,Black-and-white photographs,Composers $z Russia,copyrighted,Y,unknown,,"Stravinsky, Igor, $d 1882-1971",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,,1947,1947,Russian composer (later of French and American nationality) Igor Stravinsky in 1955.,California--Los Angeles,uclamus_340_b3_f2_14,"Igor Stravinsky, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293d3h_1966373_master.tif
Arkatov (James) Collection,21198/zz00293d41,21198/zz001dzc12,Work,21198-zz00293d41_1966376_master.tif,,still image,Black-and-white photographs,Composers $z Russia,copyrighted,Y,unknown,,"Stravinsky, Igor, $d 1882-1971",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,,1947,1947,Russian composer (later of French and American nationality) Igor Stravinsky in 1955.,California--Los Angeles,uclamus_340_b3_f2_15,"Igor Stravinsky, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293d41_1966376_master.tif
Arkatov (James) Collection,21198/zz00293d5j,21198/zz001dzc12,Work,21198-zz00293d5j_1966379_master.tif,,still image,Black-and-white photographs,Composers $z Russia,copyrighted,Y,unknown,,"Stravinsky, Igor, $d 1882-1971",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,1947,1947,Russian composer (later of French and American nationality) Igor Stravinsky in 1955.,California--Los Angeles,uclamus_340_b3_f2_15,"Igor Stravinsky, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293d5j_1966379_master.tif
Arkatov (James) Collection,21198/zz00293d62,21198/zz001dzc12,Work,21198-zz00293d62_1966382_master.tif,,still image,Black-and-white photographs,Violoncellists--United States|~|Composers $z United States,copyrighted,Y,unknown,,"Piatigorsky, Gregor, 1903-1976",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,1955,1955,"Gregor Piatigorsky, American cellist and composer of Ukrainian birth, in 1955.",California--Los Angeles,uclamus_340_b3_f3_1,"Gregor Piatigorsky, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293d62_1966382_master.tif
Arkatov (James) Collection,21198/zz00293d7k,21198/zz001dzc12,Work,21198-zz00293d7k_1966385_master.tif,,still image,Black-and-white photographs,Violoncellists--United States|~|Composers $z United States,copyrighted,Y,unknown,,"Piatigorsky, Gregor, 1903-1976",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,1955,1955,"Gregor Piatigorsky, American cellist and composer of Ukrainian birth, in 1955.",California--Los Angeles,uclamus_340_b3_f3_2,"Gregor Piatigorsky, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293d7k_1966385_master.tif
Arkatov (James) Collection,21198/zz00293d83,21198/zz001dzc12,Work,21198-zz00293d83_1966388_master.tif,,still image,Black-and-white photographs,,copyrighted,Y,unknown,,,,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,,1947,1947,,,uclamus_340_b3_f3_3,"Igor Stravinsky with Castelnuovo Tedesco, 1955",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293d83_1966388_master.tif
Arkatov (James) Collection,21198/zz00293d9m,21198/zz001dzc12,Work,21198-zz00293d9m_1966391_master.tif,,still image,Black-and-white photographs,Conductors (Music) $z England|~|Impresarios $z England,copyrighted,Y,unknown,,"Beecham, Thomas, $c Sir, $d 1879-1961",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,1955,1955,English conductor and impresario Sir Thomas Beecham conducting in 1955.,California--Los Angeles,uclamus_340_b3_f3_4,"Sir Thomas Beecham conducting, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293d9m_1966391_master.tif
Arkatov (James) Collection,21198/zz00293db4,21198/zz001dzc12,Work,21198-zz00293db4_1966394_master.tif,,still image,Black-and-white photographs,Conductors (Music) $z England|~|Impresarios $z England,copyrighted,Y,unknown,,"Beecham, Thomas, $c Sir, $d 1879-1961",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,1955,1955,English conductor and impresario Sir Thomas Beecham in rehearsal in 1955.,California--Los Angeles,uclamus_340_b3_f3_5,"Sir Thomas Beecham in rehearsal, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293db4_1966394_master.tif
Arkatov (James) Collection,21198/zz00293dcn,21198/zz001dzc12,Work,21198-zz00293dcn_1966397_master.tif,,still image,Black-and-white photographs,Composers $z Germany|~|Conductors (Music) $z Germany,copyrighted,Y,unknown,,"Klemperer, Otto, $d 1885-1973",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,1955,1955,German conductor and composer Otto Klemperer in 1955.,California--Los Angeles,uclamus_340_b3_f3_6,"Otto Klemperer, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293dcn_1966397_master.tif
Arkatov (James) Collection,21198/zz00293dd5,21198/zz001dzc12,Work,21198-zz00293dd5_1966400_master.tif,,still image,Black-and-white photographs,Composers $z Germany|~|Conductors (Music) $z Germany,copyrighted,Y,unknown,,"Klemperer, Otto, $d 1885-1973",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,1955,1955,German conductor and composer Otto Klemperer in 1955.,California--Los Angeles,uclamus_340_b3_f3_7,"Otto Klemperer, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293dd5_1966400_master.tif
Arkatov (James) Collection,21198/zz00293dfp,21198/zz001dzc12,Work,21198-zz00293dfp_1966403_master.tif,,still image,Black-and-white photographs,Composers $z Germany|~|Conductors (Music) $z Germany,copyrighted,Y,unknown,,"Klemperer, Otto, $d 1885-1973",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,1955,1955,German conductor and composer Otto Klemperer in 1955.,California--Los Angeles,uclamus_340_b3_f3_8,"Otto Klemperer, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293dfp_1966403_master.tif
Arkatov (James) Collection,21198/zz00293dg6,21198/zz001dzc12,Work,21198-zz00293dg6_1966406_master.tif,,still image,Black-and-white photographs,Composers $z Germany|~|Conductors (Music) $z Germany,copyrighted,Y,unknown,,"Klemperer, Otto, $d 1885-1973",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,1955,1955,German conductor and composer Otto Klemperer in 1955.,California--Los Angeles,uclamus_340_b3_f3_9,"Otto Klemperer, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293dg6_1966406_master.tif
Arkatov (James) Collection,21198/zz00293dhq,21198/zz001dzc12,Work,21198-zz00293dhq_1966409_master.tif,,still image,Black-and-white photographs,Composers $z Germany|~|Conductors (Music) $z Germany,copyrighted,Y,unknown,,"Klemperer, Otto, $d 1885-1973",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,1955,1955,German conductor and composer Otto Klemperer in 1955.,California--Los Angeles,uclamus_340_b3_f3_10,"Otto Klemperer, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293dhq_1966409_master.tif
Arkatov (James) Collection,21198/zz00293dj7,21198/zz001dzc12,Work,21198-zz00293dj7_1966412_master.tif,,still image,Black-and-white photographs,Composers $z Germany|~|Conductors (Music) $z Germany,copyrighted,Y,unknown,,"Klemperer, Otto, $d 1885-1973",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,1955,1955,German conductor and composer Otto Klemperer in 1955.,California--Los Angeles,uclamus_340_b3_f3_11,"Otto Klemperer, 1955 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293dj7_1966412_master.tif
Arkatov (James) Collection,21198/zz00293vx6,21198/zz001dzc12,Work,21198-zz00293vx6_1967294_master.tif,,still image,Black-and-white photographs,Conductors (Music) $z Spain|~|Composers $z Spain|~|Pianists $z Spain|~|Violoncellists $z Spain,copyrighted,Y,unknown,,"Casals, Pablo, $d 1876-1973",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,1956,1956,"Catalan cellist, conductor, pianist and composer Pablo Casals in 1956.",California--Los Angeles,uclamus_340_b3_f4_1,"Pablo Casals, 1956 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293vx6_1967294_master.tif
Arkatov (James) Collection,21198/zz00293vzq,21198/zz001dzc12,Work,21198-zz00293vzq_1967303_master.tif,,still image,Black-and-white photographs,Violoncellists--United States|~|Photographers $z California $z Los Angeles|~|Conductors (Music) $z Spain|~|Composers $z Spain|~|Pianists $z Spain|~|Violoncellists $z Spain,copyrighted,Y,unknown,,"Arkatov, James, $d1920-|~|Casals, Pablo, $d 1876-1973",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,1956,1956,"Catalan cellist, conductor, pianist and composer Pablo Casals with American cellist and photographer Jim (James) Arkatov in 1956.",California--Los Angeles,uclamus_340_b3_f4_2,"Pablo Casals with Jim Arkatov, 1956 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00293vzq_1967303_master.tif
