Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Finding Aid URL
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvpxh,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvpxh_782940_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",16.5 x 18.5 cm,C1179_b371_lewin 1,,,"Lewin House, interior with view of fireplace, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvpz1,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvpz1_782964_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",18.5 x 20.5 cm,C1179_b371_lewin 2,,,"Lewin House, kitchen, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvq01,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvq01_782980_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",16.5 x 23.5 cm,C1179_b371_lewin 3,,,"Lewin House, exterior side view, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvq1j,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvq1j_783005_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",16.5 x 22.5 cm,C1179_b371_lewin 4,,,"Lewin House, exterior front view, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvq22,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvq22_783023_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17.5 x 22 cm,C1179_b371_lewin 5,,,"Lewin House, interior with view through window, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvq3k,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvq3k_783041_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",18 x 18 cm,C1179_b371_lewin 6,,,"Lewin House, interior with view of staircase, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvq43,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvq43_783056_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",14.5 x 19.5 cm,C1179_b371_lewin 7,,,"Lewin House, interior looking out to ocean, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvq5m,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvq5m_783072_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",14.5 x 19.5 cm,C1179_b371_lewin 8,,,"Lewin House, walkway, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvq64,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvq64_783081_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",16.5 x 20 cm,C1179_b371_lewin 9,,,"Lewin House, patio, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvq7n,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvq7n_783089_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",16.5 x 18.5 cm,C1179_b371_lewin 10,,,"Lewin House, interior looking onto beach, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvq85,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvq85_783098_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17.5 x 23 cm,C1179_b371_lewin 11,,,"Lewin House, front yard, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dvq9p,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dvq9p_783105_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Lewin House (Santa Monica, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17 x 21 cm,C1179_b371_lewin 12,,,"Lewin House, exterior front view, Santa Monica, California, 1938",1938,1 photographic print,1938,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxmdp,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dxmdp_1267456_master.tif,,,,,,still image|~|text,,,private,,Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Nesbitt House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b402_sheet_13,,,"Nesbitt House, blueprint of exterior with sliding door details, Los Angeles, California, 1942",1942,1 drawing,1942,blueprint paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxmf6,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dxmf6_1267467_master.tif,,,,,,still image|~|text,,,private,,Elevations|~|Sections|~|Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Nesbitt House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b402_sheet_14,,"Contains elevations of bedroom, dressing room, and study, and sections of bookcase.","Nesbitt House, blueprint of interior elevations and sections, Los Angeles, California, 1942",1942,1 drawing,1942,blueprint paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxmgq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxmgq_1267474_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f(5)_2B3-F-2,,,"Beard House, exterior, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxp72,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxp72_1267485_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f(5)_2B3-F-3,,,"Beard House, front view, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxp8k,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxp8k_1267491_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f(5)_34719,,,"Beard House, back exterior view, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxp93,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxp93_1267498_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f(5)_BA-1-1,,,"Beard House, furnished interior, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpbm,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpbm_1267505_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence1,,,"Beard House, tilted view of interior construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpgp,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpgp_1267523_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence2,,,"Beard House, interior view of construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxph6,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxph6_1267536_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence3,,,"Beard House, building materials, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpjq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpjq_1267545_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence4,,,"Beard House, metal beams and pipes, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpk7,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpk7_1267556_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence5,,,"Beard House, view of welder during construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpmr,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpmr_1267569_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence6,,,"Beard House, interior view of construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js
