Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Description.latitude,Name.fashionDesigner,Description.longitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz0002sj5s,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326351a.tif,,,,Chinese American journalists|~|Television journalists--United States|~|Reporters and reporting--California|~|Political activists--California|~|Women television journalists--United States|~|Political conventions--California--San Francisco|~|Government|~|People|~|Media,still image,news photographs,"Hayden, Tom",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",San Francisco (Calif.),,,,"Fontanini, Steve",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1852_300610-3,NBC reporter Connie Chung interviewing Tom Hayden at the 1984 Democratic National Convention,,"July 20, 1984",1 photograph,b&w negative,35 mm.,1984-07-20,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sj5s
Los Angeles Times Photographic Archive,ark:/21198/zz0002sj69,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326353a.tif,,,,Stadiums $z California $z Los Angeles|~|Landmarks,still image,news photographs|~|Cityscape photographs,"Dodger Stadium (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Meyer, Rick",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1853_300620-15,"Aerial view of Dodger Stadium with downtown Los Angeles in background, Los Angeles, 1984",,"July 19, 1984",1 photograph,b&w negative,35 mm.,1984-07-19,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sj69
Los Angeles Times Photographic Archive,ark:/21198/zz0002sj7t,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326352a.tif,,,,Arenas--California--Los Angeles County|~|Racetracks (Horse racing)--California--Ventura|~|Landmarks,still image,news photographs,"Great Western Forum (Inglewood, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Inglewood (Calif.),,,,"Meyer, Rick",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1853_300620-8,"Aerial view of the (Great Western) Forum and Hollywood Park in Inglewood, Calif., 1984",,"July 19, 1984",1 photograph,b&w negative,35 mm.,1984-07-19,-118.343610763549,33.9598777359628,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sj7t
Los Angeles Times Photographic Archive,ark:/21198/zz0002sj8b,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326354a.tif,,,,Ethnic festivals--California--Los Angeles County|~|Indian athletes--United States|~|Sports|~|Events|~|Culture,still image,news photographs,"Thorpe, Jim, 1887-1953--Commemoration",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Whittier Narrows Recreation Area (Calif.),,,,"Dryden, Ian",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1853_300622,"People participating in run during the Jim Thorpe Memorial Pow Wow and Games at Whittier Narrows Recreation Area, Calif., 1984",,"July 19, 1984",1 photograph,b&w negative,35 mm.,1984-07-19,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sj8b
Los Angeles Times Photographic Archive,ark:/21198/zz0002sj9v,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326355a.tif,,,,"African American children--California--Los Angeles County|~|Simon Rodia's Towers (Los Angeles, Calif.)--Conservation and restoration|~|Arts",still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Watts (Los Angeles, Calif.)",,,,"Diamos, Marianna","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1853_300623,"Four girls looking at scaffolding surrounding Watts Towers in Los Angeles, Calif., 1984",Scaffolding around Watts Towers draws attention of children.,"July 20, 1984",1 photograph,b&w negative,35 mm.,1984-07-20,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sj9v
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjbc,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326356a.tif,,,,Juvenile detention homes--California--Sacramento County|~|Female juvenile delinquents--California--Sacramento County|~|Juvenile delinquents--California--Sacramento County|~|Youth|~|Legal,still image,news photographs,Sacramento County (Calif.). Juvenile Hall,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Sacramento County (Calif.),,,,"Bessel, Larry",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1854_300626-1-1,"Girl in cell of the Sacramento County Juvenile Hall, Calif., 1984","Jill, who was hogtied--her ankles clamped in leg irons and chained behind her back to handcuffs--in the Sacramento County Juvenile hall for rebellious behavior, stands in her cell after another kicking tantrum. Hogtying is no longer allowed in Sacramento. Instead, inmates like Jill are chained to the steel bracket that can be seen in the floor of the cell.","July 22, 1984",1 photograph,b&w negative,35 mm.,1984-07-22,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjbc
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjcw,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326357a.tif,,,,Juvenile detention homes--California--Los Angeles County|~|Juvenile delinquents--California--Los Angeles County|~|Youth|~|Legal,still image,news photographs,Los Angeles County Juvenile Hall,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,"Bessel, Larry",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1854_300626-1-2,"Two males sitting on floor in front of cells in Los Angeles County Juvenile Hall, 1984",,"July 22, 1984",1 photograph,b&w negative,35 mm.,1984-07-22,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjcw
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjdd,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326358a.tif,,,,Juvenile detention homes--California--Los Angeles County|~|Juvenile delinquents--California--Los Angeles County|~|Youth|~|Legal,still image,news photographs,Los Angeles County Juvenile Hall--Officials and employees,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,"Bessel, Larry",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1854_300626-1-3,"Officer removing manacles from a boy in Los Angeles County Juvenile Hall, 1984",,"July 23, 1984",1 photograph,b&w negative,35 mm.,1984-07-23,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjdd
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjfx,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326359a.tif,,,,Juvenile detention homes--California--Los Angeles County|~|Juvenile delinquents--California--Los Angeles County|~|Children--Recreation--California--Los Angeles County|~|Sports|~|Lifestyle|~|Youth|~|Legal,still image,news photographs,Los Angeles County Juvenile Hall,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,"Bessel, Larry",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1854_300626-1-4,"Group of boys playing basketball at Los Angeles County Juvenile Hall, 1984",,"July 22, 1984",1 photograph,b&w negative,35 mm.,1984-07-22,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjfx
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjgf,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326360a.tif,,,,Television producers and directors--United States|~|Televisions|~|Entertainment|~|People,still image,news photographs,"Ruhe, Jeff",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Hollywood (Los Angeles, Calif.)",,,,"Robinson, Debora",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1854_300634,"ABC producer Jeff Ruhe in his Hollywood, Calif. control center that contains 77 TV sets, 1984",ABC producer Jeff Ruhe in his Hollywood control center that contains 77 TV sets--a world record.,"July 23, 1984",1 photograph,b&w negative,35 mm.,1984-07-23,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjgf
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjhz,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326362a.tif,,,,African American football players|~|Football players--California--Los Angeles County|~|Running backs (Football)|~|Sports|~|People,still image,news photographs,"Los Angeles Raiders (Football team)|~|Allen, Marcus, 1960-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Kaul, Rosemary",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1855_300637-1-1,"Marcus Allen during Los Angeles Raiders football game, 1984",,"October 21, 1984",1 photograph,b&w negative,35 mm.,1984-10-21,-118.2878434,34.0140328,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjhz
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjjg,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326363a.tif,,,,Quarterbacks (Football)|~|Football players--California--Los Angeles County|~|Sports|~|People,still image,news photographs,"Plunkett, Jim",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Friedman, Gary",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b1855_300637-1-2,"Jim Plunkett on the sidelines during Los Angeles Raiders game, 1984",Raider quarterback Jim Plunkett watches from sidelines Sunday backup Marc Wilson completed 12 of 21 passes for 103 yards,"October 19, 1984",1 photograph,b&w negative,35 mm.,1984-10-19,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjjg
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjk0,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00178548a.tif,,,,Anti-communist movements--California--Los Angeles County|~|Legislators--California|~|Press conferences--California--Los Angeles|~|Governmental investigations $z California $z Los Angeles|~|People|~|Legal,still image,news photographs,"Ball, Lucille, 1911- --Political and social views",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b187_83089-1,"California Congressman Donald L. Jackson seated with three unidentified men at press conference in Los Angeles, Calif., 1953",READS STATEMENT-- Rep. Donald Jackson reads the Un-American Committee statement on Actress Lucille Ball's Communist Party registration in 1936.  The statement was read at press conference in the Statler.,"September 12, 1953",1 photograph,b&w negative,10 x 12.5 cm.,1953-09-12,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjk0
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjmh,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00178552a.tif,,,,Anti-communist movements--California--Los Angeles County|~|Government investigators--California--Los Angeles|~|Government|~|People,still image,news photographs,"Wheeler, William A.",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b187_83089-2,"William A. Wheeler, investigator for the House Un-American Activities Committee, reading file on actress Lucille Ball","MISS BALL'S QUIZZER-- William A. Wheeler, West Coast investigator for the House Un-American Activities Committee, checks over a copy of the testimony which he obtained from Actress Lucille Ball.","September 13, 1953",1 photograph,b&w negative,10 x 12.5 cm.,1953-09-13,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjmh
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjn1,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00178553a.tif,,,,Anti-communist movements--California--Los Angeles County|~|Press conferences--California--Los Angeles|~|Reporters and reporting--California|~|Governmental investigations $z California $z Los Angeles|~|Entertainment|~|People|~|Media,still image,news photographs,"Ball, Lucille, $d 1911-1989|~|Arnaz, Desi, 1917-1986",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b187_83089-3,"Actress Lucille Ball and husband, Desi Arnaz seated in directors chairs at press conference in Los Angeles, Calif., 1953","SMILE FROM LUCY-- Actress Lucille Ball laughs as her husband, Desi Arnaz, contemplates an answer at their press conference Saturday.  They met newsmen after her Red link testimony was released.","September 13, 1953",1 photograph,b&w negative,10 x 12.5 cm.,1953-09-13,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjn1
Los Angeles Times Photographic Archive,ark:/21198/zz0002sjpj,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00178554a.tif,,,,Party affiliation--California--Los Angeles|~|Governmental investigations $z California $z Los Angeles|~|Voter registration--California|~|Government|~|People,still image,news photographs,"Ball, Lucille, 1911- --Political and social views",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b187_83089-4,Photograph of actress Lucille Ball's 1936 voter registration document declaring Communist as her party affiliation,OUT OF THE RECORD FILE-- This 1936 voter registration signed by Miss Lucille D. Ball expressed the singer's intention of affiliating with Communist Party.,"September 12, 1953",1 photograph,b&w negative,10 x 12.5 cm.,1953-09-12,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sjpj
