"File Name","Parent ARK","Parent ARK (ingest)","Item ARK","Object Type","Item Sequence","Title","Visibility","AltTitle.other","Type.typeOfResource","Date.creation","Date.normalized","Name.architect","Artist","Author","Name.creator","Name.photographer","Photocopier","Creator 1 Source|~|Creator 2 Source","Description.note","Description.abstract","Format.extent","Description.caption","Rights.copyrightStatus","Copyright Statement","Rights.rightsHolderName","Copyright Holder 1 Source","Rights.servicesContact","Series","Sub-series","Name.subject","Subject.name Role","Subject.name Source","Subject topic","Subject.topic Source","Subject place","Place Source","Description.latitude","Description.longitude","Type.genre","Genre Source","Source?","Physical Location","Thumbnail","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_009a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1rf7c3r","Work","","[duplicate of :   uclalsc_1889_b13_f14_003]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7c3r",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_010a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1mp6mbk","Work","","[duplicate of :   uclalsc_1889_b13_f14_002]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6mbk",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_011a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1gx5vn9","Work","","[duplicate of :   uclalsc_1889_b13_f14_005]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx5vn9",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_012a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1c83tbm","Work","","[duplicate of :   uclalsc_1889_b13_f14_012]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c83tbm",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_013a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z17h32nq","Work","","[duplicate of :   uclalsc_1889_b13_f14_013]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h32nq",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_014a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z13r29zf","Work","","[duplicate of :   uclalsc_1889_b13_f14_011]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r29zf",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_015a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1001k7f","Work","","[duplicate of :   uclalsc_1889_b13_f14_009]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001k7f",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_016a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1v712ns","Work","","James D. Logan, 1870s (?)","","Relatives of Lora Toombs Scott","still image","[1870s (?)]","1870/1880","","","","","","","","Studio portrait of James D. Logan.|~|James D. Logan was the first husband of Minerva Petit Logan Robinson and the father of Clara Ann Logan Frazier.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Logan, James D., b. 1826","","local","African American families","lcsh","","","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v712ns",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f14_001.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1qg09x2","Work","","Albert Frazier, husband of Clara Logan Frazier, San Francisco, 1870s-1880s","","Lora Toombs Scott's relatives (negatives)","still image","[1870-1890]","1870/1890","","","","","Taber","","local","Studio portrait of Albert Frazier. |~|Albert Frazier was the husband of Clara Ann Logan Frazier (daughter of Minerva Petit Logan Robinson).  |~|Taber was a photographer located at 8 Montgomery St., San Francisco.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Frazier, Albert, 1854-1918","","local","African American families","lcsh","San Francisco (Calif.)","lcsh","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Lora Toombs Scott's relatives (negatives) ; Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg09x2",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f14_002.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1kp9k7n","Work","","Robert Allison Logan and Ella Victoria Parsens Logan, Red  Bluff, 1890s","","Lora Toombs Scott's relatives (negatives)","still image","[1890s]","1890/1900","","","","","Gaines","","local","Studio portrait of Robert Allison Logan and Ella Victoria Parsens Logan.|~|Robert Allison Logan was the son of Pleasant Dixon Logan and Cynthia Ann Petit Logan. |~|Gaines was a photographer located at Red Bluff, California. ","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Logan, Robert Allison, 1863-1899|~|Logan, Ella Victoria Parsens, 1866-1947","","local|~|local","African American families","lcsh","Red Bluff (Calif.)","lcsh","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Lora Toombs Scott's relatives (negatives) ; Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9k7n",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f14_003.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1g17hvn","Work","","Richmond Logan and Lilla Ellen Bowser Logan, Red Bluff, 1880s","","Lora Toombs Scott's relatives (negatives)","still image","[1880s]","1880/1890","","","","","Worthington & Co. (Red Bluff, Calif.)","","local","Studio portrait of Richmond Logan and Lilla Ellen Bowser Logan.|~|Richmond Logan was the son of Pleasant Dixon Logan and Cynthia Ann Petit Logan. |~|Worthington & Co. photography studio was located in Red Bluff, California. ","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Logan, Richmond W., 1860-1944|~|Logan, Lilla Ellen Bowser, 1862-1961","","local|~|local","African American families","lcsh","Red Bluff (Calif.)","lcsh","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Lora Toombs Scott's relatives (negatives) ; Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17hvn",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f14_004.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1b86s67","Work","","Laura Minerva Robinson Toombs, Red Bluff, 1880s-1890s","","Lora Toombs Scott's relatives (negatives)","still image","[1880-1900]","1880/1900","","","","","Gaines","","local","Studio portrait of Laura Minerva Robinson Toombs.  |~|Laura Minerva Robinson Toombs was the daughter of Minerva Petit Logan Robinson, and the mother of Lora Toombs Scott. |~|Gaines was a photographer located at Red Bluff, California. ","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Toombs, Laura Minerva Robinson, 1866-1942","","local","African American families","lcsh","Red Bluff (Calif.)","lcsh","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Lora Toombs Scott's relatives (negatives) ; Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b86s67",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f14_005.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z16h61hb","Work","","Laura Minerva Robinson Toombs, Red Bluff, 1880s-1890s","","Lora Toombs Scott's relatives (negatives)","still image","[1880-1900]","1880/1900","","","","","Weston, H.","","local","Studio portrait of Laura Minerva Robinson Toombs.  |~|Laura Minerva Robinson Toombs was the daughter of Minerva Petit Logan Robinson, and the mother of Lora Toombs Scott. |~|H. Weston was a photographer located at Red Bluff, California. ","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Toombs, Laura Minerva Robinson, 1866-1942","","local","African American families","lcsh","Red Bluff (Calif.)","lcsh","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Lora Toombs Scott's relatives (negatives) ; Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h61hb",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f14_006.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z12r58sm","Work","","Cynthia Ann Petit Logan, 1860s-1870s","","Lora Toombs Scott's relatives (negatives)","still image","[1860-1880]","1860/1880","","","","","","","","Studio portrait of Cynthia Ann Petit Logan.|~|Cynthia Ann Petit Logan was the first wife of Pleasant Dixon Logan and the sister of Minerva Petit Logan Robinson and Pauline Petit Scott Logan. She lived in Tehama County.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Logan, Cynthia Ann Petit, 1830-1872","","local","African American families","lcsh","","","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Lora Toombs Scott's relatives (negatives) ; Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r58sm",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f14_007.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1z04s69","Work","","Unidentified female relative of Lora Tombs Scott, possibly her mother, Laura Minerva Robinson Toombs, 1880s-1890s","","Lora Toombs Scott's relatives (negatives)","still image","[1880-1900]","1880/1900","","","","","","","","Studio portrait of a young woman, probably a relative of Lora Toombs Scott. |~|Lora Toombs Scott's relatives lived in northern California in the vicinity of Tehama County. ","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families","lcsh","","","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Lora Toombs Scott's relatives (negatives)","Box 13, Folder 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04s69",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f14_008.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1t741hd","Work","","Minerva Petit Logan Robinson, 1860s-1870s","","Lora Toombs Scott's relatives (negatives)","still image","[1860-1880]","1860/1880","","","","","","","","Studio portrait of Minerva Petit Logan Robinson.|~|Minerva Petit Logan Robinson was the maternal grandmother of Lora Toombs Scott. She was born in Missouri, was first married to James D. Logan, and later married to William R. Robinson. She was living in Tehama County as of 1870.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Robinson, Minerva Petit Logan, 1826-1909","","local","African American families","lcsh","","","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Lora Toombs Scott's relatives (negatives) ; Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t741hd",""
