Item ARK,Parent ARK,Parent ARK (Californica),Object Type,Title,STAGE URL,AltTitle.other,Visibility,File Name,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,volume/year,issue,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Name.artist,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Statement of Responsibility,Subject temporal,Subject,Subject geographic,Rights.rightsHolderContact,Bucketeer State,IIIF Access URL,IIIF Manifest URL
ark:/21198/z1zc9vws,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Vandalized Storerooms: Islamic State of Afghanistan,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zc9vws,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1995_01739.tif,Louis Dupree and Nancy Dupree Collection,,July 1995,1995-07,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1995_01739,"Dupree, Nancy",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Second Square|~|Mosque|~|Destroyed Mosque,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9vws,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zc9vws/manifest
ark:/21198/z1zg8jtt,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Woman Washing Clothes,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8jtt,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1965_03125.tif,Louis Dupree and Nancy Dupree Collection,,1965,1965,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1965_03125,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Amir Timur Shah|~|Mausoleum|~|Grave of Shah Shujah|~|shops|~|Electric Pylon|~|Under Rehabilitation,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8jtt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8jtt/manifest
ark:/21198/z1zg8jv8,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Brick Kilns,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8jv8,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1968_02388.tif,Louis Dupree and Nancy Dupree Collection,,1968,1968,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1968_02388,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Amir Timur Shah|~|Mausoleum|~|Under Rehabilitation|~|Shops|~|Bazaar|~|Bazaars|~|Men|~|Mountains,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8jv8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8jv8/manifest
ark:/21198/z1zg8jwq,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Gandarra,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8jwq,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02639.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02639,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Minar-i-Istiqlal|~|Istiqlal Park|~|Men|~|Trees|~|Bicycles|~|Cars|~|Landscapes,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8jwq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8jwq/manifest
ark:/21198/z1zg8jx5,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Workmen at Zarshoy,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8jx5,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02848.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02848,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Minar-i-Istiqlal|~|Men|~|Crowds of People,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8jx5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8jx5/manifest
ark:/21198/z1zg8jzm,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Petroglyph,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8jzm,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1975_02508.tif,Louis Dupree and Nancy Dupree Collection,,1975,1975,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1975_02508,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Theater|~|Circuses|~|Circas|~|Chaman-i-Houzuri|~|Destroyed Buildings|~|Lobby|~|Elegant Entrance,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8jzm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8jzm/manifest
ark:/21198/z1zg8k0g,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Begin 11 January,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8k0g,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1963_00088.tif,Louis Dupree and Nancy Dupree Collection,,"January 8, 1963",1963-01-08,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1963_00088,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Theater|~|Loyal Audience|~|Ministry of Information and Culture's|~|Women|~|Men,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8k0g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8k0g/manifest
ark:/21198/z1zg8k1x,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Yazdigord Samangani, Rustam Killing the Dragon",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8k1x,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1974_00809.tif,Louis Dupree and Nancy Dupree Collection,,1974,1974,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1974_00809,"Dupree, Louis","Samangani, Yazdigord",,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Theater|~|Musicians|~|Stages|~|Men,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8k1x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8k1x/manifest
ark:/21198/z1zg8k2c,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Dasht-i-Feraz,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8k2c,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00378.tif,Louis Dupree and Nancy Dupree Collection,,"May 22, 1976",1976-05-22,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00378,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Theater|~|Actor|~|Men|~|Women|~|Acting,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8k2c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8k2c/manifest
ark:/21198/z1zg8k3t,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Large Village with Modern Buildings,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8k3t,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00587.tif,Louis Dupree and Nancy Dupree Collection,,"December 4, 1976",1976-12-04,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00587,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Theater|~|Flames|~|Buildings,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8k3t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8k3t/manifest
ark:/21198/z1zg8k48,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Residential Section of the Old City of Kabul,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8k48,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1977_01263.tif,Louis Dupree and Nancy Dupree Collection,,July 1977,1977-07,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1977_01263,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Theater|~|Acting|~|Symbol of Hope|~|Men|~|Women|~|Stages,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8k48,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8k48/manifest
ark:/21198/z1zg8k5q,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Prisoners of War,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zg8k5q,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1985_01055.tif,Louis Dupree and Nancy Dupree Collection,,"July 26, 1985",1985-07-26,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1985_01055,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Amir Habibullah Period|~|Prince Hayatullah's Residence|~|Buildings|~|Men,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8k5q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8k5q/manifest
ark:/21198/z1zk7880,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Stratigraphy Down to First (upper) Gravels/ Jim Wiley Holding,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk7880,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1962_03110.tif,Louis Dupree and Nancy Dupree Collection,,1962,1962,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1962_03110,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Amir Habibullah Period|~|Prince Hayatullah's Residence|~|Fountain|~|Entrance Foyer,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7880,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk7880/manifest
ark:/21198/z1zk789f,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Yar Mohammads Tomb Stone,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk789f,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1968_02200.tif,Louis Dupree and Nancy Dupree Collection,,1968,1968,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1968_02200,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Villas|~|Darulaman|~|Buildings|~|Nizamnameh|~|Legal Codes|~|Ruins Place,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk789f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk789f/manifest
ark:/21198/z1zk78bw,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Sondage at Zarshoy,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk78bw,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02817.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02817,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Villas|~|Darulaman|~|Homes|~|Tarzi|~|School|~|Buildings,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk78bw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk78bw/manifest
ark:/21198/z1zk78cb,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Said Qala Tapa; Kandahar Province,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk78cb,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1971_01933.tif,Louis Dupree and Nancy Dupree Collection,,1971,1971,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1971_01933,"Shaffer, J",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Architectural Changes|~|Houses|~|Guards,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk78cb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk78cb/manifest
ark:/21198/z1zk78ds,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Noh Gumbad,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk78ds,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1975_02477.tif,Louis Dupree and Nancy Dupree Collection,,1975,1975,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1975_02477,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Architectural Changes|~|New Style of Architecture|~|Poppy Houses|~|Columns|~|Electric Pylon|~|Men,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk78ds,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk78ds/manifest
ark:/21198/z1zk78f7,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Lahori Gate: Bala Hissar (High Palace-Fortress),https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk78f7,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1880_01255.tif,Louis Dupree and Nancy Dupree Collection,,1880,1880,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,black-and-white photographs,,acku_dupree_slide_1880_01255,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Shahr-i-Naw|~|Shopping Streets|~|Architectural|~|Electric Pylon|~|Traffic Man|~|Glass,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk78f7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk78f7/manifest
ark:/21198/z1zk78gp,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Caravan Coming into Tezeen from South,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk78gp,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1963_00057.tif,Louis Dupree and Nancy Dupree Collection,,"January 8, 1963",1963-01-08,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1963_00057,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Shahr-i-Naw|~|Shopping Streets|~|Chahrahi Ansari|~|Shops|~|Kabul City Center|~|Cars|~|Safi Landmark Hotel,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk78gp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk78gp/manifest
ark:/21198/z1zk78h4,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Artist Unknown,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk78h4,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1966_00884.tif,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1966_00884,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Shahr-i-Naw|~|Shopping Streets|~|Park Mall|~|Bakers|~|Traffic|~|Cars|~|Building,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk78h4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk78h4/manifest
ark:/21198/z1zk78jk,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Qala-i-Haji Sahib Shrine Complex,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk78jk,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00168.tif,Louis Dupree and Nancy Dupree Collection,,"November 25, 1976",1976-11-25,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00168,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Central Square|~|Victory Arch|~|Taq-e-Zafar|~|Taq-i-Zafar|~|Restoring The Monuments,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk78jk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk78jk/manifest
ark:/21198/z1zk78k1,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Small Terrace Above Rocky Stream Bed,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk78k1,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00556.tif,Louis Dupree and Nancy Dupree Collection,,"December 4, 1976",1976-12-04,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00556,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Second Square|~|King Amanullah's Birth Monument,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk78k1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk78k1/manifest
ark:/21198/z1zk78mg,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Assembling MBRL,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk78mg,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1985_01024.tif,Louis Dupree and Nancy Dupree Collection,,"July 26, 1985",1985-07-26,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1985_01024,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Second Square|~|Destroyed Mosque|~|Ruins|~|Outer Framework,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk78mg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk78mg/manifest
ark:/21198/z1zk78nx,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Amir Habibullah Period: Qasre Stor (Star Building) III 1917,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zk78nx,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1995_01406.tif,Louis Dupree and Nancy Dupree Collection,,1995,1995,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1995_01406,"Dupree, Nancy",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Site of Hotel Bahar|~|Damaged Sites|~|Nancy Hatch Dupree|~|Mountains|~|Landscapes,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk78nx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk78nx/manifest
ark:/21198/z1zp5zrt,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Nomadic Camp,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zp5zrt,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1962_03079.tif,Louis Dupree and Nancy Dupree Collection,,1962,1962,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1962_03079,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Bagh-i-Umomi|~|Public Garden|~|Elephants Pulled|~|Trees|~|Landscapes,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5zrt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zp5zrt/manifest
ark:/21198/z1zp5zs8,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Shah Rukh Pillar,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zp5zs8,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1965_02173.tif,Louis Dupree and Nancy Dupree Collection,,1965,1965,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1965_02173,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Bahar Hotel|~|Structures|~|Amphitheater|~|Landscapes,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5zs8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zp5zs8/manifest
ark:/21198/z1zp5ztq,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Maimana,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zp5ztq,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02608.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02608,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Private Villa|~|Sardar Hayatullah's Villa|~|Mountains,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5ztq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zp5ztq/manifest
ark:/21198/z1zp5zv5,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Sculpture From Shotorak; Shotorak, Kapisa Province",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zp5zv5,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1970_02097.tif,Louis Dupree and Nancy Dupree Collection,,1970,1970,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1970_02097,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Sardar Enayatullah's Villa|~|Forlorn Mound of Dirt|~|Men|~|Mountains|~|Landscapes|~|Nancy Hatch Dupree,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5zv5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zp5zv5/manifest
ark:/21198/z1zp5zwm,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Tepe Shotor After 1980; Hadda, Nangarhar Province",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1zp5zwm,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1996_02089.tif,Louis Dupree and Nancy Dupree Collection,,1996,1996,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1996_02089,"Dupree, Nancy",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Site of Ulya Hazrat's Villa|~|Hills|~|Nancy Hatch Dupree|~|Landscapes,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5zwm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zp5zwm/manifest
