Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.genre,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Rights.copyrightStatus,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,Name.creator,Name.subject,Name.repository,Relation.isPartOf,Format.extent,Title,Format.dimensions,Date.creation,Description.note,Alt ID.local,Format.medium,Coverage.geographic,Date.normalized,AltTitle.descriptive,Description.adminnote,AltTitle.other,Alt ID.url,AltTitle.uniform,Description.abstract,Opac URL,Finding Aid URL,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL
Photo Album Collection.  Collection 94,ark:/21198/zz002kn8sd,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn8sd_2419081_master.tif,56,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,51 Dark photograph of mountains and landscape,,,"[typograph]Mountain Trip, Northern Luzon",uclalsc_c1634_b1686_056,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn8sd
Photo Album Collection.  Collection 94,ark:/21198/zz002kn8tx,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn8tx_2419084_master.tif,57,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,52 Photograph description of 76,,,"[typograph description of photograph 76]76. --Officers connected with the Mountain Province. From left to right they are:Wm. S. Miller, Lieutenant Governor of Lepanto;Captain H.J. Hunt, Philippines Constabulary;J.B. Early, Lieutenant Governor of Amburayan;C.F. Olson, Secretary-Treasurer, of the province;Wm. F. Pack, Governor of the province;Dean C. Worcester, Secretary of the Interior;Walter F. Halo, Lieutenant governor of Kalinga;Jeff D. Gailman, Lieutenant Governor of Ifugao;Samuel F. Kamo, SUpervisor of the province;Elmer E. Eckman, Lieutenant Governor of Benguet; and John G. Evans, Lieutenant governor of Bontoc.Sr. [?]lass Villamor, Lieutenant Governor of Apayao, is absent.John H. Evans has since been made governor of Apayao, is absent.John H. Evans has since been made Governor of Palawan and J.B. Early has been trasnferred to Bontoc.",uclalsc_c1634_b1686_057,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn8tx
Photo Album Collection.  Collection 94,ark:/21198/zz002kn8vf,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn8vf_2419087_master.tif,58,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,53 Photograph of landscape,,,[holograph caption]Photo by Camera Supply Company,uclalsc_c1634_b1686_058,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn8vf
Photo Album Collection.  Collection 94,ark:/21198/zz002kn8wz,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn8wz_2419090_master.tif,59,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,54 Description of Photographs,,,77. --The Zigzag on the Bonguot Road.,uclalsc_c1634_b1686_059,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn8wz
Photo Album Collection.  Collection 94,ark:/21198/zz002kn8xg,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn8xg_2419093_master.tif,60,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,55 Four photographs of Rice terrace aand landscape in Luzon,,,,uclalsc_c1634_b1686_060,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn8xg
Photo Album Collection.  Collection 94,ark:/21198/zz002kn8z0,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn8z0_2419096_master.tif,61,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,"56 Four photographs of Ranguet Road construction, bridge and landscape",,,,uclalsc_c1634_b1686_061,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn8z0
Photo Album Collection.  Collection 94,ark:/21198/zz002kn900,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn900_2419099_master.tif,62,,,,,,,,,,,,,,,,,,,,57 Photograph descriptions 78-85,,,"78. --Beginning rockwork on the Nonguet Road at a difficult point. Here, as in many places, it was necessary to blast a roadway out of the solid rock.79. --Dry stoneowrk on the Ronguot Road. The Igorota are especially skillful at this work.80. --A typical stretch of the Ronguet Road, showing heavy masonry work.81. --A typical culvert on the Ronguet Road.82. --View of a portion of the Zigzag on the Ranguet Road.83. --Bull-carts on the Ranguet Road. Most of the freight for Ragulo is transported in carts of this type.84. --A typical reinforced concrete bridge on the Ranguet Road.95. --A baloto tree on the Ranguet Road.",uclalsc_c1634_b1686_062,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn900
Photo Album Collection.  Collection 94,ark:/21198/zz002kn91h,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn91h_2419102_master.tif,63,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,58 Four photographs of mountaintops' silhouettes,,,,uclalsc_c1634_b1686_063,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn91h
Photo Album Collection.  Collection 94,ark:/21198/zz002kn921,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn921_2419105_master.tif,64,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,59 Four photographs of plants,,,,uclalsc_c1634_b1686_064,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn921
Photo Album Collection.  Collection 94,ark:/21198/zz002kn93j,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn93j_2419108_master.tif,65,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,60 Description of photographs 86-93,,,"86. --TYpical Mountain Province trail, showing regrade. This view was taken on the so-called Mountain Trail between [?], Banguet, and Corvantes, Lopanto.87. --Summit of the Malayan Rango at the point of the Malayan Mango, The Tagulin Trail crosses the rango at the point shown by the load-pencil cross. The line of the trail [?] so soon ali[?] to the right of this cross.88. --A portion of the Tagulin Trail, showing mountain scenery and the character of the country through which tho trailruns. Near the center of this print may be [?] the ro[?] house at Naiba, the point where the party of the Secretary of War stopped from lunch and were met by the Ifugaba.89. --A typical bit of the Tagulin Trail. showing grade.90&91. -- [?] on the Tagulin Trail, showing heavy rockwork92. --Typical vegetation on the Tagulin Trail.93. --A waterfall on the Tagulin Trail.",uclalsc_c1634_b1686_065,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn93j
Photo Album Collection.  Collection 94,ark:/21198/zz002kn942,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn942_2419111_master.tif,66,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,61 Four photographs of landscape and one person (94-97),,,,uclalsc_c1634_b1686_066,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn942
Photo Album Collection.  Collection 94,ark:/21198/zz002kn95k,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn95k_2419114_master.tif,67,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,62 Four photographs of plantlife in the area,,,,uclalsc_c1634_b1686_067,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn95k
Photo Album Collection.  Collection 94,ark:/21198/zz002kn963,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn963_2419117_master.tif,68,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,63 Photograph descriptions 94-101,,,"94 & 95. -- Near and distant view of a waterfall on the Tagulin trail.96. --View on the Tagulin Trail, showing the excessive steep-ness of the mountain[?]97. --Typical wooden bridge on the Tagulin Trail.98. --Ferns on the Tagulin Trail.99. -- Ronmiot lilies on the Tagulin Trail.100. --Flowers of a very rare orchid taken from a pine tree on the Tagulin Trail.101, -- Flowers of the common ""butterfly"" orchid, which is abund-ant on the Tagulin Trail.",uclalsc_c1634_b1686_068,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn963
Photo Album Collection.  Collection 94,ark:/21198/zz002kn97m,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn97m_2419120_master.tif,69,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,64 Four photographs of vegetation and silhouette of person standing on peak,,,,uclalsc_c1634_b1686_069,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn97m
Photo Album Collection.  Collection 94,ark:/21198/zz002kn984,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn984_2419123_master.tif,70,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,65 One Panoramic and two landscape photos of Luzon,,,,uclalsc_c1634_b1686_070,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn984
Photo Album Collection.  Collection 94,ark:/21198/zz002kn99n,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn99n_2419136_master.tif,71,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,66 Photograph descriptions,,,"102. --Typical Mountain Province trail running thorugh the pine-trees.103. --Heavy rockwork on the Mountain Trail. Just beyond the point where the Igorot atan[?] there is a straight drop of about 700 feet.104. --Igorot [?] at work. |One of the reasons that it had been [?] to construct the Mountain Province trail as cheaply is that the will man are employed as a laborors and are trained as [?] of dirt gang[?], pow-dorzon etc.105.-- An Igorot climbing a tree-[?]. Tree[?] forty foot or more in height are [?] alone the trail in the Mountain Province.106. --[?] view of a portion of the country through which runs the new trail from Corvantos to Pontoo, over which the party of the Secretary of War passed; the Malayan Range in the left background of the right-hand print, the point where the Tagulin Trial runs just beyong the long ridges shown in the foreground. The curious mountain which has apparently been the result of an up-thrust will be seen in the right of the left-hand print. Immediately back [?] to the left of it is Mt. Data, one of the high mountains of northern Luzon.107. -- Cervavtes seen from the cast on the old Bontoc Trail; The Malayan Rango in the background.108. --Nearer view of the peculiar mountain mentioned in the description of the view numbered 106. In the right background is part of Mt. Data with the waterfall near the summit of the mountain.",uclalsc_c1634_b1686_071,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn99n
Photo Album Collection.  Collection 94,ark:/21198/zz002kn9b5,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn9b5_2419145_master.tif,72,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,67 Four photographs of home and stone terrace surrounded by mountains,,,[photographs 109-112],uclalsc_c1634_b1686_072,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn9b5
Photo Album Collection.  Collection 94,ark:/21198/zz002kn9cp,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn9cp_2419152_master.tif,73,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,68 Three photographs of side profile and a landscape photo of the mountains,,,[photograph 113-116],uclalsc_c1634_b1686_073,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn9cp
Photo Album Collection.  Collection 94,ark:/21198/zz002kn9d6,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn9d6_2419155_master.tif,74,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,69 Description of photographs 109-116,,,"109.--A portion of the Conservation-Bontoc Trail. The point above is the last in the trail before Bontoc is reached. [?] has the grade of the new trail has been cut down below that of the old Spanish trails, which may still be seen above it.110. --House of Lieutenant-Governor Early at Bontoc.111. --House of Lieutenant-Governor Gallnan at Manaus,sub-province of Ifugao112. -- Typical Mountain Province trail, shoing grade.113-114-115. --The evolution of a constabular soldier. These are three views of a Bontoc Igorot. The first shows him when he was a heal-hunting savage in 1901; the sec-ond shows him as he was in 1902 after a year's contact with Americans, and the third shows his as he was in 1902, at what time he had become an officient sergeant in the Phillippines Constabulary.116. --Igorot carriers on the trail.",uclalsc_c1634_b1686_074,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn9d6
Photo Album Collection.  Collection 94,ark:/21198/zz002kn9fq,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn9fq_2419158_master.tif,75,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,70 Photograph of one large mountain,,,[photograph 118],uclalsc_c1686_b1686_075,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn9fq
Photo Album Collection.  Collection 94,ark:/21198/zz002kn9g7,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn9g7_2419161_master.tif,76,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,71 Three photographs of large mountain and detail of its side,,,[photograph 118-120],uclalsc_c1634_b1686_076,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn9g7
Photo Album Collection.  Collection 94,ark:/21198/zz002kn9hr,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn9hr_2419164_master.tif,77,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,72 Description of photographs,,,117. --Mayon Volcano,uclaalsc_c1634_b1686_077,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn9hr
Photo Album Collection.  Collection 94,ark:/21198/zz002kn9j8,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn9j8_2419167_master.tif,78,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,73 Four photographs of rafts on the water and two profile shots of local people.,,,[photographs 121-124],uclalsc_c1634_b1686_078,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn9j8
Photo Album Collection.  Collection 94,ark:/21198/zz002kn9ks,ark:/21198/zz002kmsh2,2,Completed,Page,photoalbum94/masters/21198-zz002kn9ks_2419170_master.tif,79,,,,,,,,,,,,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",,74 Four photographs of man on Luzon and rows of palm trees on beach,,,[photographs 125-128],uclalsc_c1634_b1686_079,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kn9ks
