"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Subject.descriptiveTopic","Type.typeOfResource","Subject.conceptTopic","Rights.copyrightStatus","Language","Coverage.geographic","Rights.publicationStatus","Name.repository","Publisher.publisherName","Subject.corporateName","Type.genre","Name.manufacturer","Name.subject","Name.printer","Name.retailer","Name.designer","Rights.rightsHolderContact","Name.artist","Name.creator","Name.sponsor","AltTitle.uniform","Title","Format.dimensions","Description.caption","Publisher.placeOfOrigin","Date.normalized","Date.creation","Description.note","AltTitle.other","Format.extent","AltTitle.descriptive","Alternate Title.former","AltTitle.translated","Opac url","Description.abstract","Bucketeer State","IIIF Access URL"
"Patent Medicine Cards","ark:/21198/zz0002hnjb/c312s538","ark:/21198/zz0002hnjb","","","Page","patentmedcards/masters/21198-zz0002hnjb-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnjb%2Fc312s538"
"Patent Medicine Cards","ark:/21198/zz0002hnkv/hj04h159","ark:/21198/zz0002hnkv","","","Page","patentmedcards/masters/21198-zz0002hnkv-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnkv%2Fhj04h159"
"Patent Medicine Cards","ark:/21198/zz0002hnkv/s6694270","ark:/21198/zz0002hnkv","","","Page","patentmedcards/masters/21198-zz0002hnkv-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnkv%2Fs6694270"
"Patent Medicine Cards","ark:/21198/zz0002hnmc/2w17mj8r","ark:/21198/zz0002hnmc","","","Page","patentmedcards/masters/21198-zz0002hnmc-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnmc%2F2w17mj8r"
"Patent Medicine Cards","ark:/21198/zz0002hnmc/6r32199g","ark:/21198/zz0002hnmc","","","Page","patentmedcards/masters/21198-zz0002hnmc-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnmc%2F6r32199g"
"Patent Medicine Cards","ark:/21198/zz0002hnnw/4857wg2r","ark:/21198/zz0002hnnw","","","Page","patentmedcards/masters/21198-zz0002hnnw-5-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnnw%2F4857wg2r"
"Patent Medicine Cards","ark:/21198/zz0002hnnw/cs00st1m","ark:/21198/zz0002hnnw","","","Page","patentmedcards/masters/21198-zz0002hnnw-3-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnnw%2Fcs00st1m"
"Patent Medicine Cards","ark:/21198/zz0002hnnw/fr534n7m","ark:/21198/zz0002hnnw","","","Page","patentmedcards/masters/21198-zz0002hnnw-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnnw%2Ffr534n7m"
"Patent Medicine Cards","ark:/21198/zz0002hnnw/hp90h06c","ark:/21198/zz0002hnnw","","","Page","patentmedcards/masters/21198-zz0002hnnw-4-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnnw%2Fhp90h06c"
"Patent Medicine Cards","ark:/21198/zz0002hnnw/n373t597","ark:/21198/zz0002hnnw","","","Page","patentmedcards/masters/21198-zz0002hnnw-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnnw%2Fn373t597"
"Patent Medicine Cards","ark:/21198/zz0002hnpd/1g156p8v","ark:/21198/zz0002hnpd","","","Page","patentmedcards/masters/21198-zz0002hnpd-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnpd%2F1g156p8v"
"Patent Medicine Cards","ark:/21198/zz0002hnpd/s3664d64","ark:/21198/zz0002hnpd","","","Page","patentmedcards/masters/21198-zz0002hnpd-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnpd%2Fs3664d64"
"Patent Medicine Cards","ark:/21198/zz0002hnqx/1912836r","ark:/21198/zz0002hnqx","","","Page","patentmedcards/masters/21198-zz0002hnqx-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnqx%2F1912836r"
"Patent Medicine Cards","ark:/21198/zz0002hnqx/gx583x2f","ark:/21198/zz0002hnqx","","","Page","patentmedcards/masters/21198-zz0002hnqx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnqx%2Fgx583x2f"
"Patent Medicine Cards","ark:/21198/zz0002hnrf/d4543m24","ark:/21198/zz0002hnrf","","","Page","patentmedcards/masters/21198-zz0002hnrf-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnrf%2Fd4543m24"
"Patent Medicine Cards","ark:/21198/zz0002hnrf/q640104f","ark:/21198/zz0002hnrf","","","Page","patentmedcards/masters/21198-zz0002hnrf-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnrf%2Fq640104f"
"Patent Medicine Cards","ark:/21198/zz0002hnsz/78177c56","ark:/21198/zz0002hnsz","","","Page","patentmedcards/masters/21198-zz0002hnsz-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnsz%2F78177c56"
"Patent Medicine Cards","ark:/21198/zz0002hnsz/t583hs5z","ark:/21198/zz0002hnsz","","","Page","patentmedcards/masters/21198-zz0002hnsz-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnsz%2Ft583hs5z"
"Patent Medicine Cards","ark:/21198/zz0002hntg/2s39246d","ark:/21198/zz0002hntg","","","Page","patentmedcards/masters/21198-zz0002hntg-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hntg%2F2s39246d"
"Patent Medicine Cards","ark:/21198/zz0002hntg/6q92mn4v","ark:/21198/zz0002hntg","","","Page","patentmedcards/masters/21198-zz0002hntg-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hntg%2F6q92mn4v"
"Patent Medicine Cards","ark:/21198/zz0002hnv0/n1803v9s","ark:/21198/zz0002hnv0","","","Page","patentmedcards/masters/21198-zz0002hnv0-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnv0%2Fn1803v9s"
"Patent Medicine Cards","ark:/21198/zz0002hnv0/w2969p85","ark:/21198/zz0002hnv0","","","Page","patentmedcards/masters/21198-zz0002hnv0-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnv0%2Fw2969p85"
"Patent Medicine Cards","ark:/21198/zz0002hnwh/7r119k2m","ark:/21198/zz0002hnwh","","","Page","patentmedcards/masters/21198-zz0002hnwh-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnwh%2F7r119k2m"
"Patent Medicine Cards","ark:/21198/zz0002hnwh/qf69dw5c","ark:/21198/zz0002hnwh","","","Page","patentmedcards/masters/21198-zz0002hnwh-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnwh%2Fqf69dw5c"
"Patent Medicine Cards","ark:/21198/zz0002hnx1/b522jb2k","ark:/21198/zz0002hnx1","","","Page","patentmedcards/masters/21198-zz0002hnx1-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnx1%2Fb522jb2k"
"Patent Medicine Cards","ark:/21198/zz0002hnx1/pg94tm8m","ark:/21198/zz0002hnx1","","","Page","patentmedcards/masters/21198-zz0002hnx1-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnx1%2Fpg94tm8m"
"Patent Medicine Cards","ark:/21198/zz0002hnzj/bg72dr2w","ark:/21198/zz0002hnzj","","","Page","patentmedcards/masters/21198-zz0002hnzj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnzj%2Fbg72dr2w"
"Patent Medicine Cards","ark:/21198/zz0002hnzj/kk525n8r","ark:/21198/zz0002hnzj","","","Page","patentmedcards/masters/21198-zz0002hnzj-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnzj%2Fkk525n8r"
"Patent Medicine Cards","ark:/21198/zz0002hp12/mm70190f","ark:/21198/zz0002hp12","","","Page","patentmedcards/masters/21198-zz0002hp12-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp12%2Fmm70190f"
"Patent Medicine Cards","ark:/21198/zz0002hp12/tg46jx6v","ark:/21198/zz0002hp12","","","Page","patentmedcards/masters/21198-zz0002hp12-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp12%2Ftg46jx6v"
"Patent Medicine Cards","ark:/21198/zz0002hp2k/8470nx1f","ark:/21198/zz0002hp2k","","","Page","patentmedcards/masters/21198-zz0002hp2k-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp2k%2F8470nx1f"
"Patent Medicine Cards","ark:/21198/zz0002hp2k/wh989g9z","ark:/21198/zz0002hp2k","","","Page","patentmedcards/masters/21198-zz0002hp2k-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp2k%2Fwh989g9z"
"Patent Medicine Cards","ark:/21198/zz0002hp33/0155dw46","ark:/21198/zz0002hp33","","","Page","patentmedcards/masters/21198-zz0002hp33-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp33%2F0155dw46"
"Patent Medicine Cards","ark:/21198/zz0002hp33/2n23j724","ark:/21198/zz0002hp33","","","Page","patentmedcards/masters/21198-zz0002hp33-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp33%2F2n23j724"
"Patent Medicine Cards","ark:/21198/zz0002hp4m/36143v2j","ark:/21198/zz0002hp4m","","","Page","patentmedcards/masters/21198-zz0002hp4m-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp4m%2F36143v2j"
"Patent Medicine Cards","ark:/21198/zz0002hp4m/7q192w7x","ark:/21198/zz0002hp4m","","","Page","patentmedcards/masters/21198-zz0002hp4m-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp4m%2F7q192w7x"
"Patent Medicine Cards","ark:/21198/zz0002hp6n/cc88540j","ark:/21198/zz0002hp6n","","","Page","patentmedcards/masters/21198-zz0002hp6n-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp6n%2Fcc88540j"
"Patent Medicine Cards","ark:/21198/zz0002hp6n/s188qj7w","ark:/21198/zz0002hp6n","","","Page","patentmedcards/masters/21198-zz0002hp6n-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp6n%2Fs188qj7w"
"Patent Medicine Cards","ark:/21198/zz0002hp75/7c83cv36","ark:/21198/zz0002hp75","","","Page","patentmedcards/masters/21198-zz0002hp75-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp75%2F7c83cv36"
"Patent Medicine Cards","ark:/21198/zz0002hp75/xj172c7t","ark:/21198/zz0002hp75","","","Page","patentmedcards/masters/21198-zz0002hp75-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp75%2Fxj172c7t"
"Patent Medicine Cards","ark:/21198/zz0002hp8p/c8035b0t","ark:/21198/zz0002hp8p","","","Page","patentmedcards/masters/21198-zz0002hp8p-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp8p%2Fc8035b0t"
"Patent Medicine Cards","ark:/21198/zz0002hp8p/nq57105k","ark:/21198/zz0002hp8p","","","Page","patentmedcards/masters/21198-zz0002hp8p-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp8p%2Fnq57105k"
"Patent Medicine Cards","ark:/21198/zz0002hp96/3f817z5x","ark:/21198/zz0002hp96","","","Page","patentmedcards/masters/21198-zz0002hp96-4-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp96%2F3f817z5x"
"Patent Medicine Cards","ark:/21198/zz0002hp96/cv87bb82","ark:/21198/zz0002hp96","","","Page","patentmedcards/masters/21198-zz0002hp96-3-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hp96%2Fcv87bb82"
"Patent Medicine Cards","ark:/21198/zz0002hpbq/8h96699d","ark:/21198/zz0002hpbq","","","Page","patentmedcards/masters/21198-zz0002hpbq-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hpbq%2F8h96699d"
"Patent Medicine Cards","ark:/21198/zz0002hpbq/qf54xj35","ark:/21198/zz0002hpbq","","","Page","patentmedcards/masters/21198-zz0002hpbq-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hpbq%2Fqf54xj35"
"Patent Medicine Cards","ark:/21198/zz0002hpc7/jk83m35k","ark:/21198/zz0002hpc7","","","Page","patentmedcards/masters/21198-zz0002hpc7-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hpc7%2Fjk83m35k"
"Patent Medicine Cards","ark:/21198/zz0002hpc7/nv67hd86","ark:/21198/zz0002hpc7","","","Page","patentmedcards/masters/21198-zz0002hpc7-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hpc7%2Fnv67hd86"
"Patent Medicine Cards","ark:/21198/zz0002hpdr/6573f23w","ark:/21198/zz0002hpdr","","","Page","patentmedcards/masters/21198-zz0002hpdr-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hpdr%2F6573f23w"
"Patent Medicine Cards","ark:/21198/zz0002hpdr/qf50263q","ark:/21198/zz0002hpdr","","","Page","patentmedcards/masters/21198-zz0002hpdr-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hpdr%2Fqf50263q"
"Patent Medicine Cards","ark:/21198/zz0002hpf8/1k44754k","ark:/21198/zz0002hpf8","","","Page","patentmedcards/masters/21198-zz0002hpf8-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hpf8%2F1k44754k"
"Patent Medicine Cards","ark:/21198/zz0002hpf8/dx96hj1v","ark:/21198/zz0002hpf8","","","Page","patentmedcards/masters/21198-zz0002hpf8-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hpf8%2Fdx96hj1v"
