Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,Thumbnail,Type.typeOfResource,Type.genre,Subject,Name.subject,Name.repository,Rights.statementLocal,Rights.copyrightStatus,Name.creator,Note,Title,Alt ID.local,Description.note,Coverage.geographic,AltIdentifier.local,Date.creation,Subject temporal,Format.dimensions,Format.medium,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc6p9,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc6p9_2396705_master.tif,,,,still image,,Dance--Indonesia|~|Dance drama|~|Music--Indonesia--Java,"Mitoma, Judith|~|University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",UC-181|~|cleth_201401_ams_uc-181,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,UCLA Study Groups|~|2014.01,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc6p9,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc6p9/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc6qt,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc6qt_2396702_master.tif,,,,still image,,Dance--Indonesia|~|Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",UC-180|~|cleth_201401_ams_uc-180,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,UCLA Study Groups|~|2014.01,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc6qt,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc6qt/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc6rb,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc6rb_2396699_master.tif,,,,still image,,Dance--Indonesia|~|Dance drama|~|Music--Indonesia--Java,"Mitoma, Judith|~|University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",UC-179|~|cleth_201401_ams_uc-179,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,UCLA Study Groups|~|2014.01,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc6rb,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc6rb/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc6sv,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc6sv_2396696_master.tif,,,,still image,,Dance--Indonesia|~|Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",UC-178|~|cleth_201401_ams_uc-178,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,UCLA Study Groups|~|2014.01,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc6sv,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc6sv/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc6tc,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc6tc_2396693_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",UC-177|~|cleth_201401_ams_uc-177,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,UCLA Study Groups|~|2014.01,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc6tc,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc6tc/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc6vw,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc6vw_2396690_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",UC-176|~|cleth_201401_ams_uc-176,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,UCLA Study Groups|~|2014.01,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc6vw,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc6vw/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc6wd,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc6wd_2396687_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",UC-175|~|cleth_201401_ams_uc-175,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,UCLA Study Groups|~|2014.01,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc6wd,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc6wd/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc6xx,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc6xx_2396766_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",UC-192|~|cleth_201401_ams_uc-192,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,2014.01|~|UCLA Study Groups,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc6xx,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc6xx/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc6zf,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc6zf_2396763_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",cleth_201401_ams_uc-191|~|UC-191,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,2014.01|~|UCLA Study Groups,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc6zf,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc6zf/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc70f,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc70f_2396760_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",cleth_201401_ams_uc-190|~|UC-190,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,2014.01|~|UCLA Study Groups,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc70f,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc70f/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc71z,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc71z_2396754_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",cleth_201401_ams_uc-188|~|UC-188,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,2014.01|~|UCLA Study Groups,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc71z,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc71z/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc72g,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc72g_2396745_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",cleth_201401_ams_uc-185|~|UC-185,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,2014.01|~|UCLA Study Groups,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc72g,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc72g/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc730,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc730_2396751_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",UC-187|~|cleth_201401_ams_uc-187,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,2014.01|~|UCLA Study Groups,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc730,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc730/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc74h,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc74h_2396757_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"Mitoma, Judith|~|University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",cleth_201401_ams_uc-189|~|UC-189,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,2014.01|~|UCLA Study Groups,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc74h,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc74h/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc751,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc751_2396748_master.tif,,,,still image,,Dance--Indonesia|~Dance drama|~|Music--Indonesia--Java,"University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,"UCLA Javanese Ramayana rehearsal, UCLA 1969",cleth_201401_ams_uc-186|~|UC-186,"UCLA Study Group: Java, Ramayana dress rehearsal 4-24-69 UCLA",Los Angeles,2014.01|~|UCLA Study Groups,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc751,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc751/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc76j,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc76j_2396778_master.tif,,,,still image,,Ranat ek|~|Bonang|~|Music--Indonesia--Java|~|Gong,"Morton, David, 1920-|~|University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,UCLA Study Group: Java with other instruments,UC-192d|~|cleth_201401_ams_uc-192d,UCLA Study Group: Java with other instruments. Unclear (and undocumented whether this was a Javanese rehearsal or some other group all together) The sheet music in front of the bonang player indicates that this is probably a special UCLA derived ensemble. David Morton is in the background playing Ranant ek.,Los Angeles,2014.01|~|UCLA Study Groups,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc76j,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc76j/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002kc772,ark:/21198/zz0025k1q4,4,Completed,Work,ethnophotos/image/21198-zz002kc772_2396772_master.tif,,,,still image,,Music--Thailand|~|Ranat ek|~|Musical Instruments--Thailand|~|Bonang|~|Music--Indonesia--Java|~|Gong,"Morton, David, 1920-|~|University of California, Los Angeles. Department of Music|~|University of California, Los Angeles. Institute of Ethnomusicology","University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,UCLA Study Group: Java with other instruments,UC-192b|~|cleth_201401_ams_uc-192b,UCLA Study Group: Java with other instruments. Unclear (and undocumented whether this was a Javanese rehearsal or some other group all together) The sheet music in front of the bonang player indicates that this is probably a special UCLA derived ensemble. David Morton is in the background playing Ranant ek.,Los Angeles,2014.01|~|UCLA Study Groups,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kc772,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc772/manifest
