Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Coverage.geographic,Coverage.temporal,Subject,Alt ID.local,Title,Name.creator,AltTitle.uniform,Relation.isPartOf,Summary,Description.note,Date.creation,Date.normalized,Publisher.placeOfOrigin,Publisher.publisherName,Name.subject,Name.photographer,Name.repository,Finding Aid URL,Opac url,Bucketeer State,IIIF Access URL
Han Yu-Shan Collection,ark:/21198/zz00286z77,ark:/21198/zz00286w8s,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286z77_1902972_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Kunming Xian (Yunnan Sheng, China)|~|Yunnan Sheng (China)|~|Yunnan Fu (China)",,Civil service--China--Examinations.,uclamss_1372_b20_023_21,uclamss_1372_b20_023_21,張鍵|~|Zhang Jian,光緒十六年殿試-張鍵,擬名次|~|Seal Stamped on Verso|~|Paste-down|~|彌縫後卷背|~|Rank|~|折頁,,三甲第一百八十三名|~|應殿試舉人臣張鍵年貳拾捌歲雲南雲南府昆明縣人由監生應光緒拾伍年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖聖詮 祖 淮 生本 父 向垣 映垣|~|Rank 3 No. 183|~|Age: 28,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286z77
Han Yu-Shan Collection,ark:/21198/zz00286zbs,ark:/21198/zz00286z8r,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zbs_1902978_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Fengxin Xian (China)|~|Nanchang Fu (China)|~|Jiangxi Sheng (China),,Civil service--China--Examinations.,uclamss_1372_b20_024_4,uclamss_1372_b20_024_4,游三立|~|You Sanli,光緒十八年殿試-游三立,Seal Stamp|~|騎縫關防|~|Seal Stamped on Verso|~|Rank|~|彌縫後卷背|~|擬名次,,應殿試舉人臣游三立年貳拾伍歲江西南昌府奉新縣人由附生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖亮吉 祖金玉 父崑山|~|三甲第一百八十名|~|Rank 3 No. 180|~|Age: 25,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zbs
Han Yu-Shan Collection,ark:/21198/zz00286zdt,ark:/21198/zz00286z8r,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zdt_1902991_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Fengxin Xian (China)|~|Nanchang Fu (China)|~|Jiangxi Sheng (China),,Civil service--China--Examinations.,uclamss_1372_b20_024_9-10,uclamss_1372_b20_024_9-10,You Sanli|~|游三立,光緒十八年殿試-游三立,彌縫後卷背|~|Stamp|~|滿漢合璧禮部印|~|Seal Stamped on Verso,,Age: 25|~|應殿試舉人臣游三立年貳拾伍歲江西南昌府奉新縣人由附生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖亮吉 祖金玉 父崑山|~|三甲第一百八十名|~|Rank 3 No. 180,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zdt
Han Yu-Shan Collection,ark:/21198/zz00286zfb,ark:/21198/zz00286z8r,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zfb_1903002_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Fengxin Xian (China)|~|Nanchang Fu (China)|~|Jiangxi Sheng (China),,Civil service--China--Examinations.,uclamss_1372_b20_024_13-14,uclamss_1372_b20_024_13-14,游三立|~|You Sanli,光緒十八年殿試-游三立,Stamp|~|滿漢合璧禮部印|~|Seal Stamped on Verso|~|彌縫後卷背,,應殿試舉人臣游三立年貳拾伍歲江西南昌府奉新縣人由附生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖亮吉 祖金玉 父崑山|~|三甲第一百八十名|~|Rank 3 No. 180|~|Age: 25,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zfb
Han Yu-Shan Collection,ark:/21198/zz00286zgv,ark:/21198/zz00286z8r,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zgv_1903011_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Fengxin Xian (China)|~|Nanchang Fu (China)|~|Jiangxi Sheng (China),,Civil service--China--Examinations.,uclamss_1372_b20_024_21,uclamss_1372_b20_024_21,游三立|~|You Sanli,光緒十八年殿試-游三立,擬名次|~|Seal Stamped on Verso|~|Paste-down|~|彌縫後卷背|~|折頁|~|Rank,,應殿試舉人臣游三立年貳拾伍歲江西南昌府奉新縣人由附生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖亮吉 祖金玉 父崑山|~|三甲第一百八十名|~|Rank 3 No. 180|~|Age: 25,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zgv
Han Yu-Shan Collection,ark:/21198/zz00286zhc,ark:/21198/zz00286z98,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zhc_1903040_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Pingxiang Xian (Jiangxi Sheng, China)|~|Yuanzhou Fu (China)|~|Jiangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_025_4,uclamss_1372_b20_025_4,Li Yu|~|李豫,光緒十八年殿試-李豫,Seal Stamp|~|騎縫關防|~|Seal Stamped on Verso|~|Rank|~|彌縫後卷背|~|擬名次,,應殿試舉人臣李豫年叁拾壹歲江西袁州萍鄉縣人由附生應光緒拾柒年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖錫璠 祖文湘 父有棻|~|二甲第四十八名|~|Rank 2 No. 48|~|Age: 31,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zhc
Han Yu-Shan Collection,ark:/21198/zz00286zjw,ark:/21198/zz00286z98,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zjw_1903034_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Pingxiang Xian (Jiangxi Sheng, China)|~|Yuanzhou Fu (China)|~|Jiangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_025_9-10,uclamss_1372_b20_025_9-10,李豫|~|Li Yu,光緒十八年殿試-李豫,彌縫後卷背|~|Stamp|~|滿漢合璧禮部印|~|Seal Stamped on Verso,,Age: 31|~|應殿試舉人臣李豫年叁拾壹歲江西袁州萍鄉縣人由附生應光緒拾柒年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖錫璠 祖文湘 父有棻|~|二甲第四十八名|~|Rank 2 No. 48,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zjw
Han Yu-Shan Collection,ark:/21198/zz00286zkd,ark:/21198/zz00286z98,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zkd_1903056_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Pingxiang Xian (Jiangxi Sheng, China)|~|Yuanzhou Fu (China)|~|Jiangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_025_13-14,uclamss_1372_b20_025_13-14,Li Yu|~|李豫,光緒十八年殿試-李豫,Stamp|~|滿漢合璧禮部印|~|Seal Stamped on Verso|~|彌縫後卷背,,應殿試舉人臣李豫年叁拾壹歲江西袁州萍鄉縣人由附生應光緒拾柒年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖錫璠 祖文湘 父有棻|~|Rank 2 No. 48|~|二甲第四十八名|~|Age: 31,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zkd
Han Yu-Shan Collection,ark:/21198/zz00286zmx,ark:/21198/zz00286z98,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zmx_1903065_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Pingxiang Xian (Jiangxi Sheng, China)|~|Yuanzhou Fu (China)|~|Jiangxi Sheng (China)",,,uclamss_1372_b20_025_21,uclamss_1372_b20_025_21,李豫|~|Li Yu,光緒十八年殿試-李豫,Rank|~|彌縫後卷背|~|折頁|~|Seal Stamped on Verso|~|Paste-down|~|擬名次,,應殿試舉人臣李豫年叁拾壹歲江西袁州萍鄉縣人由附生應光緒拾柒年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖錫璠 祖文湘 父有棻|~|Age: 31|~|Rank 2 No. 48|~|二甲第四十八名,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zmx
Han Yu-Shan Collection,ark:/21198/zz00286zpz,ark:/21198/zz00286zc9,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zpz_1903102_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Hunan Sheng (China),,Civil service--China--Examinations.,uclamss_1372_b20_026_4,uclamss_1372_b20_026_4,王良弼|~|Wang Liangbi,光緒十八年殿試-王良弼,彌縫後卷背|~|Seal Stamped on Verso|~|騎縫關防,,二甲第十八名|~|Age: 36|~|Rank 2 No. 18,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zpz
Han Yu-Shan Collection,ark:/21198/zz00286zqg,ark:/21198/zz00286zc9,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zqg_1903104_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Hunan Sheng (China)|~|Hengzhou Fu (China)|~|Changning Xian (Hunan Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_026_9-10,uclamss_1372_b20_026_9-10,Wang Liangbi|~|王良弼,光緒十八年殿試-王良弼,滿漢合璧禮部印|~|Seal Stamped on Verso|~|彌縫後卷背,,二甲第十八名|~|應殿試舉人臣王良弼年叁拾陸歲湖南衡州府常甯縣人由附生應光緒拾壹年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖萬闔 祖國侃 父鎮興|~|Rank 2 No. 18|~|Age: 36,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zqg
Han Yu-Shan Collection,ark:/21198/zz00286zr0,ark:/21198/zz00286zc9,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zr0_1903109_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Hunan Sheng (China)|~|Hengzhou Fu (China)|~|Changning Xian (Hunan Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_026_13-14,uclamss_1372_b20_026_13-14,Wang Liangbi|~|王良弼,光緒十八年殿試-王良弼,Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印,,Rank 2 No. 18|~|應殿試舉人臣王良弼年叁拾陸歲湖南衡州府常甯縣人由附生應光緒拾壹年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖萬闔 祖國侃 父鎮興|~|Age: 36|~|二甲第十八名,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zr0
Han Yu-Shan Collection,ark:/21198/zz00286zsh,ark:/21198/zz00286zc9,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zsh_1903110_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Hunan Sheng (China)|~|Hengzhou Fu (China)|~|Changning Xian (Hunan Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_026_21,uclamss_1372_b20_026_21,王良弼|~|Wang Liangbi,光緒十八年殿試-王良弼,Seal Stamp|~|彌縫後卷背|~|Seal Stamped on Verso|~|Rank|~|Paste-down|~|騎縫關防|~|擬名次|~|折頁,,Age: 36|~|應殿試舉人臣王良弼年叁拾陸歲湖南衡州府常甯縣人由附生應光緒拾壹年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖萬闔 祖國侃 父鎮興|~|Rank 2 No. 18|~|二甲第十八名,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zsh
Han Yu-Shan Collection,ark:/21198/zz00286zvj,ark:/21198/zz00286zt1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zvj_1903124_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_027_4,uclamss_1372_b20_027_4,Liu Zhongqiong|~|劉鍾瓊,光緒十八年殿試-劉鍾瓊,Seal Stamped on Verso|~|Rank|~|彌縫後卷背|~|騎縫關防|~|擬名次,,應殿試舉人臣劉鍾瓊年叁拾貳歲貴州貴陽府人由廩生應光緒拾伍年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖其潔 祖懋績 父貴元|~|Rank 3 No. 116|~|Age: 32|~|三甲第一百十六名,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zvj
Han Yu-Shan Collection,ark:/21198/zz00286zxk,ark:/21198/zz00286zt1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zxk_1903126_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_027_9-10,uclamss_1372_b20_027_9-10,劉鍾瓊|~|Liu Zhongqiong,光緒十八年殿試-劉鍾瓊,Stamp|~|彌縫後卷背|~|Seal Stamped on Verso|~|滿漢合璧禮部印,,應殿試舉人臣劉鍾瓊年叁拾貳歲貴州貴陽府人由廩生應光緒拾伍年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖其潔 祖懋績 父貴元|~|Age: 32|~|Rank 3 No. 116|~|三甲第一百十六名,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zxk
Han Yu-Shan Collection,ark:/21198/zz00286zz3,ark:/21198/zz00286zt1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286zz3_1903133_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_027_13-14,uclamss_1372_b20_027_13-14,Liu Zhongqiong|~|劉鍾瓊,光緒十八年殿試-劉鍾瓊,Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背,,應殿試舉人臣劉鍾瓊年叁拾貳歲貴州貴陽府人由廩生應光緒拾伍年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖其潔 祖懋績 父貴元|~|Rank 3 No. 116|~|Age: 32|~|三甲第一百十六名,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286zz3
Han Yu-Shan Collection,ark:/21198/zz00287012,ark:/21198/zz00286zt1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00287012_1903134_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_027_21,uclamss_1372_b20_027_21,Liu Zhongqiong|~|劉鍾瓊,光緒十八年殿試-劉鍾瓊,Rank|~|Paste-down|~|Seal Stamped on Verso|~|擬名次|~|折頁|~|彌縫後卷背,,應殿試舉人臣劉鍾瓊年叁拾貳歲貴州貴陽府人由廩生應光緒拾伍年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖其潔 祖懋績 父貴元|~|Age: 32|~|Rank 3 No. 116|~|三甲第一百十六名,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287012
Han Yu-Shan Collection,ark:/21198/zz0028702k,ark:/21198/zz00286zw2,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0028702k_1903142_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Guangzhou (China)|~|Guangdong Sheng (China)|~|Panyu Xian (China),,Civil service--China--Examinations.,uclamss_1372_b20_028_4,uclamss_1372_b20_028_4,Lin Guogeng|~|林國賡,光緒十八年殿試-林國賡,彌縫後卷背|~|Seal Stamp|~|Rank|~|Seal Stamped on Verso|~|騎縫關防|~|擬名次,,Rank 2 No. 32|~|二甲第三十二名|~|應殿試舉人臣林國賡年叁拾捌歲廣東廣州番禺縣人由廩生應光緒拾肆年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖泉 祖子元 父有程|~|Age: 38,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028702k
Han Yu-Shan Collection,ark:/21198/zz00287033,ark:/21198/zz00286zw2,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00287033_1903143_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Guangzhou (China)|~|Guangdong Sheng (China)|~|Panyu Xian (China),,Civil service--China--Examinations.,uclamss_1372_b20_028_9-10,uclamss_1372_b20_028_9-10,林國賡|~|Lin Guogeng,光緒十八年殿試-林國賡,彌縫後卷背|~|滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso,,二甲第三十二名|~|Age: 38|~|應殿試舉人臣林國賡年叁拾捌歲廣東廣州番禺縣人由廩生應光緒拾肆年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖泉 祖子元 父有程|~|Rank 2 No. 32,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287033
Han Yu-Shan Collection,ark:/21198/zz0028706n,ark:/21198/zz00286zw2,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0028706n_1903149_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Guangzhou (China)|~|Guangdong Sheng (China)|~|Panyu Xian (China),,Civil service--China--Examinations.,uclamss_1372_b20_028_13-14,uclamss_1372_b20_028_13-14,林國賡|~|Lin Guogeng,光緒十八年殿試-林國賡,彌縫後卷背|~|滿漢合璧禮部印|~|Seal Stamped on Verso,,Age: 38|~|二甲第三十二名|~|應殿試舉人臣林國賡年叁拾捌歲廣東廣州番禺縣人由廩生應光緒拾肆年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖泉 祖子元 父有程|~|Rank 2 No. 32,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028706n
Han Yu-Shan Collection,ark:/21198/zz00287075,ark:/21198/zz00286zw2,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00287075_1903155_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Guangzhou (China)|~|Guangdong Sheng (China)|~|Panyu Xian (China),,Civil service--China--Examinations.,uclamss_1372_b20_028_21,uclamss_1372_b20_028_21,Lin Guogeng|~|林國賡,光緒十八年殿試-林國賡,Rank|~|Paste-down|~|Seal Stamped on Verso|~|彌縫後卷背|~|擬名次|~|折頁,,Rank 2 No. 32|~|應殿試舉人臣林國賡年叁拾捌歲廣東廣州番禺縣人由廩生應光緒拾肆年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖泉 祖子元 父有程|~|Age: 38|~|二甲第三十二名,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287075
Han Yu-Shan Collection,ark:/21198/zz00287096,ark:/21198/zz0028704m,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00287096_1903158_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Taiping Xian (Anhui Sheng, China)|~|Ningguo Fu (China)|~|Anhui Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_029_4,uclamss_1372_b20_029_4,Hu Jihuan|~|胡繼瑗,光緒十八年殿試-胡繼瑗,彌縫後卷背|~|Rank|~|騎縫關防|~|Seal Stamped on Verso|~|擬名次,,Age: 35|~|應殿試舉人臣胡繼瑗年叁拾伍歲安徽甯國府太平縣人由附生應光緒拾肆年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾漸翼 祖有炳 父瑞華|~|Rank 2 No. 26|~|二甲第二十六名,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287096
Han Yu-Shan Collection,ark:/21198/zz002870bq,ark:/21198/zz0028704m,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz002870bq_1903162_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Taiping Xian (Anhui Sheng, China)|~|Ningguo Fu (China)|~|Anhui Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_029_9-10,uclamss_1372_b20_029_9-10,胡繼瑗|~|Hu Jihuan,光緒十八年殿試-胡繼瑗,Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背,,Age: 35|~|二甲第二十六名|~|Rank 2 No. 26|~|應殿試舉人臣胡繼瑗年叁拾伍歲安徽甯國府太平縣人由附生應光緒拾肆年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾漸翼 祖有炳 父瑞華,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002870bq
Han Yu-Shan Collection,ark:/21198/zz002870c7,ark:/21198/zz0028704m,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz002870c7_1903165_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Taiping Xian (Anhui Sheng, China)|~|Ningguo Fu (China)|~|Anhui Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_029_13-14,uclamss_1372_b20_029_13-14,Hu Jihuan|~|胡繼瑗,光緒十八年殿試-胡繼瑗,彌縫後卷背|~|Seal Stamped on Verso|~|滿漢合璧禮部印,,二甲第二十六名|~|Rank 2 No. 26|~|應殿試舉人臣胡繼瑗年叁拾伍歲安徽甯國府太平縣人由附生應光緒拾肆年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾漸翼 祖有炳 父瑞華|~|Age: 35,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002870c7
Han Yu-Shan Collection,ark:/21198/zz002870dr,ark:/21198/zz0028704m,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz002870dr_1903171_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Taiping Xian (Anhui Sheng, China)|~|Ningguo Fu (China)|~|Anhui Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_029_21,Page 1 (uclamss_1372_b20_029_21),胡繼瑗|~|Hu Jihuan,光緒十八年殿試-胡繼瑗,彌縫後卷背|~|騎縫關防|~|Seal Stamp|~|滿漢合璧禮部印|~|Seal Stamped on Verso,,Age: 35|~|二甲第二十六名|~|Rank 2 No. 26|~|應殿試舉人臣胡繼瑗年叁拾伍歲安徽甯國府太平縣人由附生應光緒拾肆年鄉試中式由舉人應光緒拾捌年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾漸翼 祖有炳 父瑞華,1892,1892,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002870dr
