"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Subject temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz00287hfh","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287hg1","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b23_018|~|Microfilm R3-55","1739 Hanlin Examination - Xu Jingxi","Xu Jingxi","","","","Province: Zhejiang Sheng (China)","1739","","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287hfh/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287hm3","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287hnm","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","Microfilm R3-57|~|uclamss_1372_b23_019","Hanlin Examination - Zhang Ying","張英|~|Zhang Ying","未知年份-張英","","","Province: unknown","","","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287hm3/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287hp4","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287hqn","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b23_020|~|Microfilm R3-58","Hanlin Examination - Name Unknown","Unknown","","","","Province: Unknown","","","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287hp4/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287hr5","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287j1s","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b23_021|~|Microfilm R3-60","Hanlin Examination - Name Unknown","Unknown","","","","Province: Unknown","","","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287hr5/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287hsp","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287j6c","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_001|~|Microfilm R3-70","1841 Poem & Prose-Poem Examination - He Ruoyao","He Ruoyao","","","","Province: Guangdong Sheng (China)","1841","1841","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287hsp/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287ht6","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287jdg","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","Microfilm R3-86|~|uclamss_1372_b24_002","1841 Poem & Prose-Poem Examination - Xu Yufeng","Xu Yufeng","","","","Province: Jiangsu Sheng (China)|~|Rank: 1|~|Grade: 17","1841","1841","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287ht6/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287hvq","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287jjj","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_003|~|Microfilm R3-64","1850 Poem & Prose-Poem Examination - Chongshi","Chongshi","","","","Rank: 1|~|Province: Yellow Banner|~|Grade: 11","1850","1850","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287hvq/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287hw7","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287hz8","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_004|~|Microfilm R3-66","1852 Poem & Prose-Poem Examination - Fan Mingju","Fan Mingju","","","","Province: Hubei Sheng (China)|~|Rank: 1|~|Grade: 11","1852","1852","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287hw7/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287j4b","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287j5v","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_005|~|Microfilm R3-81","1852 Poem & Prose-Poem Examination - Ren Zhaojian","Ren Zhaojian","","","","Province: Shandong Sheng (China)|~|Rank: 2|~|Grade: 3","1852","1852","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287j4b/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287jbf","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287jcz","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_006|~|Microfilm R3-88","1852 Poem & Prose-Poem Examination - Yuan Chengye","Yuan Chengye","","","","Province: Shanxi Sheng (China)|~|Rank: 1|~|Grade: 16","1852","1852","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287jbf/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287k8w","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287k9d","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_007|~|Microfilm R3-73","1860 Poem & Prose-Poem Examination - Hui Lin","Hui Lin","","","","Province: Mengolia|~|Rank: 2|~|Grade: 15","1860","1860","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287k8w/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287kg0","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287khh","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_008|~|Microfilm R3-61","1865 Poem & Prose-Poem Examination - Cao Bingze","Cao Bingze","","","","Province: Guangdong Sheng (China)|~|Rank: 2|~|Grade: 21","1865","1865","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287kg0/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287km2","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287knk","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_009|~|Microfilm R3-67","1865 Poem & Prose-Poem Examination - Feng Guangxun","Feng Guangxun","","","","Province: Jiangsu Sheng (China)|~|Rank: 2|~|Grade: 25","1865","1865","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287km2/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287kp3","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287kr4","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_010|~|Microfilm R3-79","1865 Poem & Prose-Poem Examination - Luo Jiashao","Luo Jiashao","","","","Province: Guangdong Sheng (China)|~|Rank: 1|~|Grade: 13","1865","1865","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287kp3/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287ksn","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287qbv","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_011|~|Microfilm R3-80","1865 Poem & Prose-Poem Examination - Pan Yanjun","Pan Yanjun","","","","Province: Guangdong Sheng (China)|~|Rank: 2|~|Grade: 16","1865","1865","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287ksn/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287qfd","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287qgx","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_012|~|Microfilm R3-82","1865 Poem & Prose-Poem Examination - Shi Zhibo","Shi Zhibo","","","","Province: Fengtian Sheng (China)|~|Rank: 1|~|Grade: 22","1865","1865","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287qfd/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287qkg","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287qm0","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_013|~|Microfilm R3-83","1865 Poem & Prose-Poem Examination - Tian Hanchi","Tian Hanchi","","","","Province: Zhili Sheng (China)|~|Rank: 1|~|Grade: 18","1865","1865","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287qkg/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287qqj","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287qr2","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_014|~|Microfilm R3-91","1865 Poem & Prose-Poem Examination - Zhou Kaiming","Zhou Kaiming","","","","Province: Hunan Sheng (China)|~|Rank: 1|~|Grade: 21","1865","1865","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287qqj/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287qsk","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287qxn","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_015|~|Microfilm R3-92","1865 Poem & Prose-Poem Examination - Zhu Yizeng","Zhu Yizeng","","","","Province: Jiangsu Sheng (China)|~|Rank: 1|~|Grade: 23","1865","1865","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287qsk/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287qw4","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287r1p","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_016|~|Microfilm R3-68","1868 Poem & Prose-Poem Examination - Gao Wanpeng","Gao Wanpeng","","","","Province: Shaanxi Sheng (China)|~|Rank: 2|~|Grade: 20","1868","1868","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287qw4/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287r3q","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287r47","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_017|~|Microfilm R3-69","1868 Poem & Prose-Poem Examination - He Ruzhang","He Ruzhang","","","","Province: Guangdong Sheng (China)|~|Rank: 2|~|Grade: 27","1868","1868","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287r3q/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287r9t","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287rbb","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_018|~|Microfilm R3-71","1868 Poem & Prose-Poem Examination - Hu Qiaonian","Hu Qiaonian","","","","Province: Hubei Sheng (China)|~|Grade: 14|~|Rank: 2","1868","1868","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287r9t/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287rcv","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287rhx","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_019|~|Microfilm R3-74","1868 Poem & Prose-Poem Examination - Li Peiyuan","Li Peiyuan","","","","Province: Henan Sheng (China)|~|Rank: 2|~|Grade: 5","1868","1868","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287rcv/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287rn0","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287rph","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_020|~|Microfilm R3-76","1868 Poem & Prose-Poem Examination - Li Zhaoxi","Li Zhaoxi","","","","Province: Shandong Sheng (China)|~|Rank: 1|~|Grade: 14","1868","1868","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287rn0/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287rq1","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287rv3","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_021|~|Microfilm R3-77","1868 Poem & Prose-Poem Examination - Li Zhennan","Li Zhennan","","","","Province: Guizhou Sheng (China)|~|Rank: 2|~|Grade: 4","1868","1868","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287rq1/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287s0n","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287s15","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_022|~|Microfilm R3-78","1868 Poem & Prose-Poem Examination - Liu Zhiping","Liu Zhiping","","","","Rank: 2|~|Grade: 17|~|Province: Shuntian","1868","1868","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287s0n/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287s2p","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287s6r","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_023|~|Microfilm R3-85","1868 Poem & Prose-Poem Examination - Xu Xianglin","Xu Xianglin","","","","Province: Henan Sheng (China)|~|Rank: 2|~|Grade: 13","1868","1868","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287s2p/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287t3p","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287t46","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_024|~|Microfilm R3-87","1868 Poem & Prose-Poem Examination - Yao Xiezhan","Yao Xiezhan","","","","Province: Rehe Sheng (China)|~|Rank: 1|~|Grade: 20","1868","1868","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287t3p/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287t5q","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287t9s","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_025|~|Microfilm R3-75","1871 Poem & Prose-Poem Examination - Li Minshen","Li Minshen","","","","Province: Sichuan Sheng (China)|~|Rank: 1|~|Grade: 24","1871","1871","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287t5q/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287tdb","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287tfv","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_026|~|Microfilm R3-84","1871 Poem & Prose-Poem Examination - Wang Zuguang","Wang Zuguang","","","","Province: Shuntian|~|Rank 1|~|Grade: 11","1871","1871","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287tdb/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287tgc","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287tnz","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_027|~|Microfilm R3-89","1871 Poem & Prose-Poem Examination - Yuan Shan","Yuan Shan","","","","Province: Jiangsu Sheng (China)|~|Rank 1|~|Grade: 28","1871","1871","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287tgc/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00287ts1","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287ttj","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","","","","uclamss_1372_b24_028|~|Microfilm R3-62","1871 Poem & Prose-Poem Examination - Cao Xun","Cao Xun","","","","Province: Guangxi Sheng (China)|~|Rank 1","1871","1871","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00287ts1/manifest"
