Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Visibility,Thumbnail,Subject.conceptTopic,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Type.genre,Name.subject,Subject,Subject.descriptiveTopic,Name.repository,Rights.servicesContact,Language,Name.photographer,Name.donor,Name.correspondent,Subject geographic,Name.recipient,Rights.rightsHolderContact,Name.creator,Local identifier,Title,Description.abstract,Description.note,Alt ID.local,Summary,Date.normalized,Date.creation,Format.extent,Coverage.geographic,Description.caption,Description.latitude,Description.longitude,Alt ID.url,AltTitle.other,Note,Relation.isPartOf,Opac url,Finding Aid URL
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p7qc/9k64xj4k,ark:/21198/zz0025p7qc,,,Page,gordo/image/yrlsc_gordonphotos_0199_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p7qc/qj625726,ark:/21198/zz0025p7qc,,,Page,gordo/image/yrlsc_gordonphotos_0199.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p7rw/04778v3v,ark:/21198/zz0025p7rw,,,Page,gordo/image/yrlsc_gordonphotos_0200_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p7rw/km52gw5w,ark:/21198/zz0025p7rw,,,Page,gordo/image/yrlsc_gordonphotos_0200.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p7z0/6v12zz1t,ark:/21198/zz0025p7z0,,,Page,gordo/image/yrlsc_gordonphotos_0206_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p7z0/cq72wz71,ark:/21198/zz0025p7z0,,,Page,gordo/image/yrlsc_gordonphotos_0206.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p87m/5v829b7m,ark:/21198/zz0025p87m,,,Page,gordo/image/yrlsc_gordonphotos_0214_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p87m/k264521c,ark:/21198/zz0025p87m,,,Page,gordo/image/yrlsc_gordonphotos_0214.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p884/dv147q1x,ark:/21198/zz0025p884,,,Page,gordo/image/yrlsc_gordonphotos_0216_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p884/f650jj23,ark:/21198/zz0025p884,,,Page,gordo/image/yrlsc_gordonphotos_0216.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p89n/bf51s29f,ark:/21198/zz0025p89n,,,Page,gordo/image/yrlsc_gordonphotos_0217.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p89n/hn68608z,ark:/21198/zz0025p89n,,,Page,gordo/image/yrlsc_gordonphotos_0217_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p8fq/5v53xv1z,ark:/21198/zz0025p8fq,,,Page,gordo/image/yrlsc_gordonphotos_0221_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p8fq/st925n70,ark:/21198/zz0025p8fq,,,Page,gordo/image/yrlsc_gordonphotos_0221.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p8ks/2z04x73w,ark:/21198/zz0025p8ks,,,Page,gordo/image/yrlsc_gordonphotos_0226_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p8ks/x480sd9x,ark:/21198/zz0025p8ks,,,Page,gordo/image/yrlsc_gordonphotos_0226.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p8vx/8v07q06d,ark:/21198/zz0025p8vx,,,Page,gordo/image/yrlsc_gordonphotos_0234_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p8vx/gf91bf1s,ark:/21198/zz0025p8vx,,,Page,gordo/image/yrlsc_gordonphotos_0234.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p92h/rm34vf63,ark:/21198/zz0025p92h,,,Page,gordo/image/yrlsc_gordonphotos_0241_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p92h/wm15js02,ark:/21198/zz0025p92h,,,Page,gordo/image/yrlsc_gordonphotos_0241.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p9bn/7p829t5j,ark:/21198/zz0025p9bn,,,Page,gordo/image/yrlsc_gordonphotos_0249_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025p9bn/hw953c0p,ark:/21198/zz0025p9bn,,,Page,gordo/image/yrlsc_gordonphotos_0249.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pbd5/8871mn5h,ark:/21198/zz0025pbd5,,,Page,gordo/image/yrlsc_gordonphotos_0282_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pbd5/tj46063w,ark:/21198/zz0025pbd5,,,Page,gordo/image/yrlsc_gordonphotos_0282.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pbtc/h649kf1t,ark:/21198/zz0025pbtc,,,Page,gordo/image/yrlsc_gordonphotos_0295.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pbtc/kg746c60,ark:/21198/zz0025pbtc,,,Page,gordo/image/yrlsc_gordonphotos_0295_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pbzf/g271bf98,ark:/21198/zz0025pbzf,,,Page,gordo/image/yrlsc_gordonphotos_0299.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pbzf/kf534z3f,ark:/21198/zz0025pbzf,,,Page,gordo/image/yrlsc_gordonphotos_0299_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pc4h/1c83f87w,ark:/21198/zz0025pc4h,,,Page,gordo/image/yrlsc_gordonphotos_0304_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pc4h/qt29vn2c,ark:/21198/zz0025pc4h,,,Page,gordo/image/yrlsc_gordonphotos_0304.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pcc4/sn092r0t,ark:/21198/zz0025pcc4,,,Page,gordo/image/yrlsc_gordonphotos_0311.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pcc4/w216pm2n,ark:/21198/zz0025pcc4,,,Page,gordo/image/yrlsc_gordonphotos_0311_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pcgp/2c66vz00,ark:/21198/zz0025pcgp,,,Page,gordo/image/yrlsc_gordonphotos_0314_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pcgp/cs914n9t,ark:/21198/zz0025pcgp,,,Page,gordo/image/yrlsc_gordonphotos_0314.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pch6/3r13m482,ark:/21198/zz0025pch6,,,Page,gordo/image/yrlsc_gordonphotos_0315.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pch6/8x75jb3h,ark:/21198/zz0025pch6,,,Page,gordo/image/yrlsc_gordonphotos_0315_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pcn8/cw096224,ark:/21198/zz0025pcn8,,,Page,gordo/image/yrlsc_gordonphotos_0319_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pcn8/n159p71b,ark:/21198/zz0025pcn8,,,Page,gordo/image/yrlsc_gordonphotos_0319.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pcvc/3520v28d,ark:/21198/zz0025pcvc,,,Page,gordo/image/yrlsc_gordonphotos_0325_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pcvc/6b63v036,ark:/21198/zz0025pcvc,,,Page,gordo/image/yrlsc_gordonphotos_0325.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pczx/8814jw5s,ark:/21198/zz0025pczx,,,Page,gordo/image/yrlsc_gordonphotos_0328.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pczx/hh03tt3s,ark:/21198/zz0025pczx,,,Page,gordo/image/yrlsc_gordonphotos_0328_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pd0x/1747nx5w,ark:/21198/zz0025pd0x,,,Page,gordo/image/yrlsc_gordonphotos_0329.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pd0x/xw73z65v,ark:/21198/zz0025pd0x,,,Page,gordo/image/yrlsc_gordonphotos_0329_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pd2z/2446fc3w,ark:/21198/zz0025pd2z,,,Page,gordo/image/yrlsc_gordonphotos_0331_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pd2z/n368hb4b,ark:/21198/zz0025pd2z,,,Page,gordo/image/yrlsc_gordonphotos_0331.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pd7j/4p443223,ark:/21198/zz0025pd7j,,,Page,gordo/image/yrlsc_gordonphotos_0336_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pd7j/f922rf77,ark:/21198/zz0025pd7j,,,Page,gordo/image/yrlsc_gordonphotos_0336.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pdqs/3n91gx5p,ark:/21198/zz0025pdqs,,,Page,gordo/image/yrlsc_gordonphotos_0350.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pdqs/7n328c7k,ark:/21198/zz0025pdqs,,,Page,gordo/image/yrlsc_gordonphotos_0350_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pdst/7m37wc3f,ark:/21198/zz0025pdst,,,Page,gordo/image/yrlsc_gordonphotos_0352_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pdst/hj77cx82,ark:/21198/zz0025pdst,,,Page,gordo/image/yrlsc_gordonphotos_0352.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pf92/sc377z2p,ark:/21198/zz0025pf92,,,Page,gordo/image/yrlsc_gordonphotos_0369.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pf92/tz56sr23,ark:/21198/zz0025pf92,,,Page,gordo/image/yrlsc_gordonphotos_0369_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pfdm/p7529v63,ark:/21198/zz0025pfdm,,,Page,gordo/image/yrlsc_gordonphotos_0372.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pfdm/v5338r5x,ark:/21198/zz0025pfdm,,,Page,gordo/image/yrlsc_gordonphotos_0372_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pfmq/3629574g,ark:/21198/zz0025pfmq,,,Page,gordo/image/yrlsc_gordonphotos_0379.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pfmq/7h490z0p,ark:/21198/zz0025pfmq,,,Page,gordo/image/yrlsc_gordonphotos_0379_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pfn7/2942rh6c,ark:/21198/zz0025pfn7,,,Page,gordo/image/yrlsc_gordonphotos_0380.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pfn7/q281bm4g,ark:/21198/zz0025pfn7,,,Page,gordo/image/yrlsc_gordonphotos_0380_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pftt/cm41r49x,ark:/21198/zz0025pftt,,,Page,gordo/image/yrlsc_gordonphotos_0385_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pftt/x0641g5m,ark:/21198/zz0025pftt,,,Page,gordo/image/yrlsc_gordonphotos_0385.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pgck/3938hr5g,ark:/21198/zz0025pgck,,,Page,gordo/image/yrlsc_gordonphotos_0401_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pgck/8k597q77,ark:/21198/zz0025pgck,,,Page,gordo/image/yrlsc_gordonphotos_0401.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pgfm/2g05gj5q,ark:/21198/zz0025pgfm,,,Page,gordo/image/yrlsc_gordonphotos_0403.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pgfm/zt206s7w,ark:/21198/zz0025pgfm,,,Page,gordo/image/yrlsc_gordonphotos_0403_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pgg4/3r396h7v,ark:/21198/zz0025pgg4,,,Page,gordo/image/yrlsc_gordonphotos_0404.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pgg4/ff74pn5h,ark:/21198/zz0025pgg4,,,Page,gordo/image/yrlsc_gordonphotos_0404_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pghn/d270r18h,ark:/21198/zz0025pghn,,,Page,gordo/image/yrlsc_gordonphotos_0405_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pghn/xd01dt56,ark:/21198/zz0025pghn,,,Page,gordo/image/yrlsc_gordonphotos_0405.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pgj5/4k909v6w,ark:/21198/zz0025pgj5,,,Page,gordo/image/yrlsc_gordonphotos_0406.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pgj5/tx11k64v,ark:/21198/zz0025pgj5,,,Page,gordo/image/yrlsc_gordonphotos_0406_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025phf3/jb268523,ark:/21198/zz0025phf3,,,Page,gordo/image/yrlsc_gordonphotos_0433_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025phf3/tz48v319,ark:/21198/zz0025phf3,,,Page,gordo/image/yrlsc_gordonphotos_0433.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025phh4/7d95wk89,ark:/21198/zz0025phh4,,,Page,gordo/image/yrlsc_gordonphotos_0435.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025phh4/h1312c0f,ark:/21198/zz0025phh4,,,Page,gordo/image/yrlsc_gordonphotos_0435_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025phjn/1g30678b,ark:/21198/zz0025phjn,,,Page,gordo/image/yrlsc_gordonphotos_0436_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025phjn/mb504b0c,ark:/21198/zz0025phjn,,,Page,gordo/image/yrlsc_gordonphotos_0436.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025phq7/b904hd02,ark:/21198/zz0025phq7,,,Page,gordo/image/yrlsc_gordonphotos_0441_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025phq7/qv23xx5x,ark:/21198/zz0025phq7,,,Page,gordo/image/yrlsc_gordonphotos_0441.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025phxb/h2504n6k,ark:/21198/zz0025phxb,,,Page,gordo/image/yrlsc_gordonphotos_0447_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025phxb/rx41083w,ark:/21198/zz0025phxb,,,Page,gordo/image/yrlsc_gordonphotos_0447.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pj1c/1261zj0z,ark:/21198/zz0025pj1c,,,Page,gordo/image/yrlsc_gordonphotos_0451.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pj1c/dc86rq6q,ark:/21198/zz0025pj1c,,,Page,gordo/image/yrlsc_gordonphotos_0451_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pj80/hq60t70c,ark:/21198/zz0025pj80,,,Page,gordo/image/yrlsc_gordonphotos_0461_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pj80/hv46290v,ark:/21198/zz0025pj80,,,Page,gordo/image/yrlsc_gordonphotos_0461.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pjj4/b900z04s,ark:/21198/zz0025pjj4,,,Page,gordo/image/yrlsc_gordonphotos_0470_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pjj4/bh91654w,ark:/21198/zz0025pjj4,,,Page,gordo/image/yrlsc_gordonphotos_0470.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pjm5/hv77sp1m,ark:/21198/zz0025pjm5,,,Page,gordo/image/yrlsc_gordonphotos_0472.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pjm5/nm65cp0h,ark:/21198/zz0025pjm5,,,Page,gordo/image/yrlsc_gordonphotos_0472_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pkc1/0p222k4f,ark:/21198/zz0025pkc1,,,Page,gordo/image/yrlsc_gordonphotos_0495_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pkc1/qr404n1z,ark:/21198/zz0025pkc1,,,Page,gordo/image/yrlsc_gordonphotos_0495.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pkjm/5h83d891,ark:/21198/zz0025pkjm,,,Page,gordo/image/yrlsc_gordonphotos_0500_back.tif,2,,,,private,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pkjm/7s94mw71,ark:/21198/zz0025pkjm,,,Page,gordo/image/yrlsc_gordonphotos_0500.tif,1,,,,private,,,,,,,,,,,,,,,,,,,,,Front,,,,,,,,,,,,,,,,,
