Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,Coverage.temporal,AltTitle.uniform,Description.note,Source,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.biographicalNote,Format.dimensions,Relation.relatedTo,Relation.hasPart
Mental Health Archive,ark:/21198/zz0026wcf8,ark:/21198/zz0026vsqr,1,In progress,ChildWork,neuropsych/masters/21198-zz0026wcf8_1795212_master.tif,56,,,,still image,,copyrighted,,LA Times Photos (Mental Health Archive)|~|Psychiatric hospitals--California,"Crowley, Patrick Joseph",eng,,,,,,Los Angeles Times,,UCLA History of Mental Health Archive,Pacific State Hospital Priest with Chalice,6/9/1974,,"Pomona, California",,6/9/1974,,Catholic priest raising a chalice at the podium during mass.,UCLA Special Collections Los Angeles Times Photo Archive,,,,Printed caption reads: CATHOLIC MASS- The Rev. Patrick Joseph Crowley lifts the chalice during mass at Pacific State Hospital.,,,
Mental Health Archive,ark:/21198/zz0026wcgs,ark:/21198/zz0026vsqr,1,In progress,ChildWork,,57,,,,still image,,copyrighted,,LA Times Photos (Mental Health Archive)|~|Psychiatric hospitals--California,,eng,,,,,,Los Angeles Times,,UCLA History of Mental Health Archive,Pacific State Hospital Congregants,,,"Pomona, California",,,,5 women sitting in pews during a Cathoilc mass.,UCLA Special Collections Los Angeles Times Photo Archive,,,,,,,
Mental Health Archive,ark:/21198/zz0026wch9,ark:/21198/zz0026vsqr,1,In progress,ChildWork,neuropsych/masters/21198-zz0026wch9_1795215_master.tif,58,,,,still image,,copyrighted,,LA Times Photos (Mental Health Archive)|~|Mental Health Services--California--Los Angeles County--DMH Clinics,"Ardagna, Connie (Mrs.)",eng,,,,,,Los Angeles Times,,UCLA History of Mental Health Archive,Metropolitan Psychiatric Services Director Mrs. Connie Ardagna,4/16/1975,,California,,4/16/1975,,Female adminstrator seated with another woman.,UCLA Special Collections Los Angeles Times Photo Archive,,,,"Printed caption reads: PROBLEMS- Mrs. Connie Ardagna is director of Metropolitan Psychiatric Services, located in the heart of Lincoln Heights, which handles family problems, alcoholism, emotional breakdown.",,,
Mental Health Archive,ark:/21198/zz0026wcjt,ark:/21198/zz0026vsqr,1,In progress,ChildWork,,59,,,,still image,,copyrighted,,LA Times Photos (Mental Health Archive),"Crosby, Bing, $d 1904-1977",eng,,,,,,Los Angeles Times,,UCLA History of Mental Health Archive,Music Center Community Outreach Gala with Bing Crosby and Tony and Judy Hope,9/23/1975,,California,,9/23/1975,,A married couple poses with Biing Crosby at a gala event.,UCLA Special Collections Los Angeles Times Photo Archive,,,,"Printed caption reads: HURRIED EXIT- Tony and Judy Hope, left, thank Bing Crosby as he departs Community Outreach gala for Music Center.",,,
Mental Health Archive,ark:/21198/zz00293bg7,ark:/21198/zz0025hfs2,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz00293bg7-1-master.pdf,14,,,,newsletter,,copyrighted,,Project Return|~|Mentally ill--Advocacy--California--Los Angeles County|~|Mental Health America Los Angeles MHA-LA|~|Mentally ill--Recovery--California--Los Angeles County|~|Mentally ill--Peer Support--Clubs,,eng,,,,,"Green, Gail|~|McKee, Steven|~|Bates, Bill|~|Yazzie, Cynthia|~|Karmatz, Mark|~|Northcross, Chester|~|Rodriguez, Luis|~|Toliver, Gilbert",Mental Health America,8 p.,History of Public Mental Health Archive,Project Return Newsletter Dec 86-Jan 87,December 1986,,Los Angeles County,"Federation of PR Clubs Minutes Nov 1986; New Officers; Dec 86-Jan 87 calendar; announcements; editorials, comments, and poetry",December 1986 - January 1987,Project Return Newsletter MHA,,,,,,,,,
Mental Health Archive,ark:/21198/zz002cxq2x,ark:/21198/zz001d36st,1,In progress,Work,,59,,,,,,,,,,,,,,,,,,,AMI-ABLE,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002cxxg1,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/text/masters/21198-zz002cxxg1-1-master.ppt,1,,,,Powerpoint,,pd_holder,,AMI-ABLE|~|Department of Mental Health--California|~|Nursing|~|Mental Health Services--California--Los Angeles County--Contract Clinics|~|Psychiatric hospitals--California,,eng,,,,,"Wilbur, Suzane",,59 p.,AMI-ABLE,Transitions in Practice: From Inpatient Psychiatric Nursing to Integrated Mental Health Services,,,,"1. Integrated services model2. Making the Transition from Patient to Person: Stories from the Front Lines3.The Individual Placement & Support (IPS) Model4. Healing the Body, Healing the Mind",,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002cxxhj,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/text/masters/21198-zz002cxxhj-1-master.doc,2,,,,report,,pd_holder,,AMI-ABLE|~|Jails $z California $z Los Angeles County|~|Rehabilitation centers--California--Los Angeles County|~|Psychiatric hospitals--California|~|Cost/Budget,,eng,,,,,"Freitas, Timothy T.|~|Arns, Paul G.|~|Smallwood, Kimberly",Harbor-UCLA Medical Center,7 p.,AMI-ABLE,Cost Outcomes Analysis of the AMI/ABLE,1991-2000,,Los Angeles County,1. Introduction of the AMI/ABLE integrated services program2. Participants3. Measures4. Procedure and Analyses5. Cost Analyses6. Engagement,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002cxxj2,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002cxxj2_2106129_master.tif,3,,,,still image,,pd_holder,,AMI-ABLE|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,,,"Wilbur, Suzane",,1 p.,AMI-ABLE,ABLE Group Photo,"November 9, 2001",ABLE Group Photo: 14 people,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002cxxkk,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/text/masters/21198-zz002cxxkk-1-master.doc,4,,,,report,,pd_holder,,AMI-ABLE|~|Rehabilitation centers--California--Los Angeles County|~|Department of Mental Health-- California-- Los Angeles County|~|Psychiatric hospitals--California,,eng,,,,,"Wilbur, Suzane",,5 p.,AMI-ABLE,A Better Life Endeavor: Integrated Services Program,,,Los Angeles County,1. Member Outcome Report 1991-19932. Hospitilization Rates3. Independent Living4. Employment,1991-1993,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002cxxm3,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/text/masters/21198-zz002cxxm3-1-master.doc,5,,,,report,,pd_holder,,AMI-ABLE|~|Ethnicity--California--Los Angeles|~|Psychophysiologic Disorders|~|Substance Abuse|~|Department of Mental Health-- California-- Los Angeles County|~|Psychiatric hospitals--California,,eng,,,,,"Wilbur, Suzane",,8 p.,AMI-ABLE,NAMI South Bay/A Better Life Endeavor AMI/ABLE Program,"March, 2001",,South Bay and Los Angeles County,1. Mission Statement2. Vision3. Philosophy4. Introduction5. Enrollment Criteria6. Psychosocial Rehabilitation Philosophy7. Psychiatric Services and General Medical Treatment Coordination8. Substance Abuse Services9. Housing10. Social and Recreational Acitivites11. Drop-In Services12. Work as an Intervention13. Financial Services14. Family Education and Support15. Emergency On-Call Service16. Staffing17. Historical Perspectives18. AMI/ABLE Objectives,1987-2001,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002cxxnm,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/text/masters/21198-zz002cxxnm-1-master.ppt,6,,,,Powerpoint,,pd_holder,,AMI-ABLE|~|Jails $z California $z Los Angeles County|~|Mentally ill--Care--California--Los Angeles County|~|Rehabilitation centers--California--Los Angeles County|~|Psychophysiologic Disorders|~|Psychiatric hospitals--California|~|Cost/Budget,,eng,,,,,"Arns, Paul G.",,18 p.,AMI-ABLE,Integrating Treatment & Rehabilitation,2003,,Los Angeles County,"1. Assertive Community Treatment2. Integrated Service Programs & Los Angeles County 3. Traditional Care System4. Disadvantages in Traditional System: An ever-changing point of responsibility 5. Integrated Service Program6. Advantages of Integrated Services: Single, Fixed Point of Responsibility7. AMI-ABLE Services8. System Interface: AMI/ABLE as SFPR9. Keeping Clients in the Community10. Estimated Annual Institutional Costs11. AMI/ABLE Metro Expansion Project12. Additional Information",1978-2003,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002cxxp4,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002cxxp4_2106138_master.tif,7,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Van Horn, Richard|~|Crowell, Areta|~|Villano, Sandy|~|Burgoyne, Dr. Karl|~|Bailey, Joyce|~|Gurney, Gloria",,1 p.,AMI-ABLE,AMI-ABLE Group Greeting Photo,,AMI-ABLE Group Greeting Photo,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czq1v,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czq1v_2107647_master.tif,8,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Arns, Paul G.",,1 p.,AMI-ABLE,Arns' Family Photo,,Arns' Family at AMI-ABLE (Photo),,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czq2c,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czq2c_2107650_master.tif,9,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Elpers, J. R.|~|Abbott, Beverly",,1 p.,AMI-ABLE,Beverly Abbot and J.R. Elpers Photo,,Beverly Abbot and J.R. Elpers Photo,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czq3w,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czq3w_2107653_master.tif,10,,,,still image,,pd_holder,,AMI-ABLE|~|National Association for the Mentally Ill NAMI|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Reed, Dolly|~|Wilbur, Suzane",,1 p.,AMI-ABLE,Dolly Reed and Suzane Wilbur Photo,,Dolly Reed and Suzane Wilbur Photo,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czq4d,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czq4d_2107656_master.tif,11,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Van Horn, Richard|~|Elpers, J. R.",,1 p.,AMI-ABLE,Dr. Elpers and Richard Van Horn Photo,,Dr. Elpers and Richard Van Horn Photo,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czq5x,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czq5x_2107659_master.tif,12,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Wilbur, Suzane",,1 p.,AMI-ABLE,Families and Staff Members of AMI-ABLE Photo,,Families and Staff Members of AMI-ABLE Photo,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czq6f,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czq6f_2107662_master.tif,13,,,,still image,,pd_holder,,AMI-ABLE|~|National Association for the Mentally Ill NAMI|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Dennen, Richard|~|Villalobos, Geri",,1 p.,AMI-ABLE,Geri Villalobos and Richard Dennen of NAMI Photo,,Geri Villalobos and Richard Dennen of NAMI Photo,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czq7z,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/text/masters/21198-zz002czq7z-1-master.ppt,14,,,,Powerpoint,,pd_holder,,AMI-ABLE|~|Rehabilitation centers--California--Los Angeles County|~|Mental illness--Therapy|~|Psychophysiologic Disorders|~|Substance Abuse|~|Nursing,,eng,,,,,"Wilbur, Suzane",,57 p.,AMI-ABLE,Healing Environment 2003 Powerpoint,2003,,,"1. Creating a Healing Environment2. Continuum of Care, Case Management, Case Management Society of America (CMSA), American Nurses Credentialing Center (ANCC) Defined3. Clinical Case Management4. Case Management Goals5. Case Management Activities6. Case Management Services7. Historical Perspectives8. Individual Case Management, Team Case Management Model9. Multidisciplinary Team10. Nurse Care Manager Role11. Team Nursing and Multidisciplinary Teamwork12. The Effective Team13. From Hospital to Community14. Nursing Process Redefined15. Guided Exploration16. Mutual Understanding17. Collaborative Mapping18. Negotiated Support19. Interactive Appraisal20. Measurable Outcomes21. Designing a Successful Case Management Model: Nurses in Unique Roles22. The ACT Model23. Blended Roles24. A Day in the Life...25. Paradigm Shift: Medications26. Lifetime Services27. Single fixed point of responsibility (SFPR)28. Clinical Interventions29. Therapeutic, Nursing Interventions30. Integrated Services: Integrating Medical Services, Substance Abuse Services31. Psychosocial Rehabilitation32. Comparison of Models33. The Individual Placement & Support Model34. Principle #1: Work as an Intervention35. Principle #2: Individual Placement and Support36. Principle #3: Entering Work Vs. Prepearing for Work37. Principle #4: Employment Assessment38. Principle #5: Follow-along Supports39. Principle #6: Client Self-determination40. Principle #7: Normalized Environments41. Principle #8: Team Approach42. Summary of Costs for One Year Prior to Entering AMI/ABLE and One year Post (Metro Expansion)43. AMI/ABLE Metro Expansion Project",,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czq8g,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/text/masters/21198-zz002czq8g-1-master.ppt,15,,,,Powerpoint,,pd_holder,,AMI-ABLE|~|Rehabilitation centers--California--Los Angeles County|~|Psychophysiologic Disorders|~|Mental Health Services--California--Los Angeles County--Contract Clinics,,eng,,,,,"Wilbur, Suzane",,22 p.,AMI-ABLE,Community Mental Health Services: Focus on Rehabilitation and Recovery,"July 13, 2005",,Los Angeles County,"1. Context/Historya. Integrated Service Programs & Los Angeles Countyb. Program Objectivesc.  Psychosocial Rehabilitation Principlesd. Comparison of Models (Paradigm shift #1)e. The ACT Modelf. Evidence - Based Practicesg. The Multidisciplinary Teamh. Advantages of Integrated Services: Single, Fixed Point of Responsibilityi. Paradigm Shift #2 - Empowerment2. Operationalizing the Conceptsa. Assertive Community Treatmentb. Integrated Servicesc. The Effective Teamd. The Multidisciplinary Teame. Individual Case Management Modelf. Team Case Management Modelg. Client Outcomes - Hope",,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czq90,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czq90_2107669_master.tif,16,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Wilbur, Suzane",,1 p.,AMI-ABLE,"""It's a big party!"" Interacting Groups Photo",,"""It's a big party!"" Interacting Groups Photo",,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czqbh,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czqbh_2107672_master.tif,17,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Elpers, J. R.|~|Richard, John|~|Arns, Paul G.",,1 p.,AMI-ABLE,"John Richard, Elpers, Paul Arns, Katie Arns Photo",,"John Richard, Elpers, Paul Arns, Katie Arns Photo",,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czrnn,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czrnn_2107727_master.tif,18,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Gast, Andie|~|Gurney, Gloria",,1 p.,AMI-ABLE,"Laura, Gloria Gurney, and Andie Gast Photo",,"Laura, Gloria Gurney, and Andie Gast Photo",,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czrp5,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czrp5_2107730_master.tif,19,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Yoon, Lynn|~|Nunez, Max",,1 p.,AMI-ABLE,Lynn Yoon and Max Nunez Photo,,Lynn Yoon and Max Nunez Photo,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czrqp,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czrqp_2107733_master.tif,20,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,,,"Arns, Paul G.",,1 p.,AMI-ABLE,"Arns' Family: Marcia, Katie, and Dr. Paul Arns Photo",,"Arns' Family: Marcia, Katie, and Dr. Paul Arns Photo",,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz002czrr6,ark:/21198/zz002cxq2x,1,In progress,ChildWork,neuropsych/masters/21198-zz002czrr6_2107736_master.tif,21,,,,still image,,pd_holder,,AMI-ABLE|~|Department of Mental Health-- California-- Los Angeles County|~|National Alliance for the Mentally Ill NAMI,,eng,,,,,"Schultz, Mary Jane",,1 p.,AMI-ABLE,Mary Jane Schultz NAMI Plays Piano Photo,,Mary Jane Schultz NAMI Plays Piano Photo,,,,,,,,,,,,,
