File name,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place
barb_eph_t0050.pdf,"""Let's Go Bajan!""",,,Barbados Players Green Room Theatre Club,,,Barbados,"July 29, 1983",1983-07-29,eng,text,theater programs |~| booklets,15 pages,21.1 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""Let's Go Bajan!"" by Martin Fido, presented by the Barbados Players' Green Room Theatre Club. The performance took place at Queen's Park Theatre on July 29, 1983.",,Theater |~| West Indian drama (English) |~| West Indian literature (English),20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0051.pdf,"""The Fantasticks""",,,Barbados Players Green Room Theatre Club,,,Barbados,July 1970,1970-07,eng,text,theater programs |~| booklets,11 pages,22.4 cm x 17.1 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""The Fantasticks"" with book and lyrics by Tom Jones and music by Harvey Schmidt, presented by the Barbados Players' Green Room Theatre Club at St. Winifred's Hall in July 1970.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0052.pdf,"""Slow Dance On The Killing Ground""",,,Ad Hoc Group,,,Barbados,Between 1965 and 1970,1965/1970,eng,text,theater programs |~| booklets,1 page,32.9 cm x 15.2 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Flyer with the program and cast information for the play ""Slow Dance on the Killing Ground"" by William Hanley, presented by the Ad Hoc Group at the University of West Indies, Cave Hill campus, probably in 1970.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0053.pdf,The Opera Theatre of New York Inc. in an Opera Gala,,,Barbados Arts Council |~| Opera Theatre of New York,,,Barbados,May 1971,1971-05,eng,text,programs (documents) |~| concert programs,7 pages,25.6 cm x 15.6 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Booklet with the program of an Opera Gala by the Opera Theatre of New York Inc., presented by the Barbados Arts Council on May 7-9, 1971. No location information provided.",The booklet contains an insert thanking the sponsors of the opera gala.,Arts and culture -- Performing arts |~| Opera |~| Opera companies,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0054.pdf,Double Bill of Comedy,,,Barbados Players Green Room Theatre Club,,,Barbados,April 1971,1971-04,eng,text,theater programs |~| booklets,3 pages,22.1 cm x 17.2 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for performance by the Barbados Players' Green Room Theatre Club that included two comedies: ""Strictly Matrimony"" by Errol Hill and ""The Apollo de Bellac"" by Jean Giraudoux. The performance took place at St. Winifred's Hall on April 13-17, 1971.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0055.pdf,"""Bimshire '72: 'Honey In The Peppersauce""",,,Barbados Festival Choir |~| Barbados Arts Council,,,Barbados,1972,1972,eng,text,theater programs |~| booklets,17 pages,21.7 cm x 17.2 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for ""Bimshire '72: Honey in the Peppersauce"" written by Flora Spencer and Geoffrey King, and presented by the Barbados Festival Choir under the auspices of the Barbados Arts Council. No location information provided.",,Arts and culture -- Performing arts |~| Folk music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0056.pdf,"""Mikado""",,,Barbados Players Green Room Theatre Club |~| Barbados Festival Choir,,,Barbados,July 1973,1973-07,eng,text,theater programs |~| booklets,28 pages,30.5 cm x 20.3 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""The Mikado or The Town of Titipu"" by W. S. Gilbert and Arthur Sullivan. The play was presented by the Barbados Festival Choir and the Barbados Players' Green Room Theatre Club at the Combermere School Hall between July 14-22, 1973.",,Theater |~| Drama |~| Choir (Music),20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0057.pdf,"""Rogers, Hamlet & Co.""",,,Barbados Players Green Room Theatre Club,,,Barbados,1974,1974,eng,text,theater programs |~| booklets,4 pages,22.8 cm x 16 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Brochure with the program and cast information for the play ""Rogers, Hamlet & Co."" presented by the Barbados Players' Green Room Theatre Club, with an introduction by folk singers on August 30-31 and September 1, 1974. No location information provided, possibly at the South Winds Hotel.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0058.pdf,"""Under The Duppy Parasol""",,,Barbados Theatre Workshop of New York City,,,Barbados,Between 1975 and 1979,1975/1979,eng,text,theater programs |~| booklets,20 pages,28.3 cm x 21.9 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""Under the Duppy Parasol"" written and directed by Paul Webster with music and lyrics by Anthony Carter. The play was presented by the Barbados Theatre Workshp of New York City, a group formed in New York City in 1974 with the aim of producing artistic works from Barbados and the Caribbean in general. The play premiered in March 1975 at the Harlem Cultural Centre in Manhattan. This booklet was produced for the performance of the play in Barbados and contains numerous advertisements of businesses in Barbados. No specific location or date information provided.",,Theater |~| West Indian drama (English) |~| West Indian literature (English) |~| Theatrical companies,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0059.pdf,"""When We Are Married""",,,Barbados Players Green Room Theatre Club,,,Barbados,1975,1975,eng,text,theater programs |~| booklets,12 pages,22.8 cm x 15.9 cm,Barbados Department of Archives,Ephemera Collection,C320,T,7,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""When We Are Married,"" a comedy by J. B. Priestley, presented by the Barbados Players' Green Room Theatre Club at the Queen's Park Theatre on September 26-28 and October 2-5, 1975.",,Theater |~| West Indian drama (English) |~| West Indian literature (English) |~| Theatrical companies,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0060.pdf,"""Under The Duppy Parasol""",,,Barbados Theatre Workshop of New York City |~| Harlem Cultural Center,,,U.S.A.,March 1975,1975-03,eng,text,theater programs |~| booklets,20 pages,28.3 cm x 21.9 cm,Barbados Department of Archives,Ephemera Collection,C320,T,7,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""Under the Duppy Parasol"" written and directed by Paul Webster with music and lyrics by Anthony Carter. The play was presented by the Barbados Theatre Workshp of New York City, a group formed in New York City in 1974 with the aim of producing artistic works from Barbados and the Caribbean in general. The play premiered in March 1975 at the Harlem Cultural Centre in Manhattan. This booklet is apparently the one produced for the performance of the play in New York City at the Harlem Cultural Center and contains numerous advertisements of businesses of Barbadian interest located in New York City. No specific location or date information provided.",,Theater |~| West Indian drama (English) |~| West Indian literature (English) |~| Theatrical companies,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W","New York, U.S.A."
barb_eph_t0061.pdf,An Evening of Comedy,,,Stage One Theatre Productions,,,Barbados,1982,1982,eng,text,theater programs |~| booklets,4 pages,21.5 cm x 14.5 cm,Barbados Department of Archives,Ephemera Collection,C320,T,7,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for an evening of comedy consisting of Errol Hill's ""Strictly Matrimony"" and Moliere's ""Doctor in Spite of Himself."" The production was presented by Stage One Theatre Productions and took place at the Combermere Hall. No date information provided, possibly 1982.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0062.pdf,"""For Colored Girls Who Have Considered Suicide - When the Rainbow Was Enuf""",,,Stage One Theatre Productions,,,Barbados,1982,1982,eng,text,theater programs |~| booklets,4 pages,21.5 cm x 15.3 cm,Barbados Department of Archives,Ephemera Collection,C320,T,7,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""For Colored Girls"" with the subtitle ""who have considered suicide - when the rainbow was enuf"" by Ntozoke Shange. The play was presented by the Stage One Theatre Productions at the Steel Shed, Queen's Park, on January 27-31 and February 1, 1982.",,Theater |~|  Drama |~| Socioeconomic conditions and development -- Social justice |~| Women,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0063.pdf,"""A View From The Bridge""",,,Barbados Players Green Room Theatre Group,,,Barbados,May 1975,1975-05,eng,text,theater programs |~| booklets,2 pages,11.7 cm x 18.4 cm,Barbados Department of Archives,Ephemera Collection,C320,T,7,public domain,published,Barbados Department of Archives,"Brochure with program and cast information for the play ""A View from the Bridge"" by Arthur Miller, presented by the Barbados Players' Green Room Theatre Club on May 23-30, 1975. No location information provided.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0064.pdf,"""Dream on Monkey Mountain""",,,U.W.I. Cave Hill Drama Group,,,Barbados,Between 1975 and 1980,1975/1980,eng,text,theater programs |~| booklets,4 pages,21.5 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C320,T,7,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""Dream on Monkey Mountain"" by Derek Walcott, presented by UWI students at the Yoruba Yard, Fontabelle, in the late '70s. The play was first written by Derek Walcott, St. Lucian poet and playwright, for the Trinidad Theatre Workshop in 1967, and won the Obie Award for a Distinguished Foreign Play when produced in New York in 1971.",,Theater |~| West Indian drama (English) |~| West Indian literature (English) |~| Socioeconomic conditions and development -- Social justice,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0065.pdf,An Evening of Dance,,,U.W.I. Cavite Dance Group,,,Barbados,Between 1975 and 1985,1975/1985,eng,text,brochures |~| programs (documents),8 pages,21.7 cm x 17.8 cm,Barbados Department of Archives,Ephemera Collection,C320,T,7,public domain,published,Barbados Department of Archives,"Brochure with the program and cast information for an evening of dance presented by the UWI Cavite Dance Group, members of the Guild of Undergraduates of the University of the West Indies, at the Combermere School Hall in the late 1970s or early '80s.",,"Arts and culture -- Performing arts |~| Education -- Universities and colleges |~| University of the West Indies (Cave Hill, Barbados)",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0066.pdf,"""Junction Village""",,,U.W.I. Cave Hill Drama Group,,,Barbados,Between 1975 and 1985,1975/1985,eng,text,theater programs |~| brochures,4 pages,21.6 cm x 17.7 cm,Barbados Department of Archives,Ephemera Collection,C320,T,7,public domain,published,Barbados Department of Archives,"Brochure with the program and cast information for the play ""Junction Village"" by Douglas Archibald, presented by the Cave Hill Drama Group in the Arts Lecture Theatre, UWI Cave Hill, in the late '70s or early '80s.",,"Theater |~| Education -- Universities and colleges |~| University of the West Indies (Cave Hill, Barbados) |~| West Indian drama (English) |~| Socioeconomic conditions and development -- Social justice",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0067.pdf,"""As Time Goes By""",,,U.W.I. Cave Hill Drama Group,,,Barbados,Between 1975 and 1985,1975/1985,eng,text,theater programs |~| brochures,5 pages,22.8 cm x 18.1 cm,Barbados Department of Archives,Ephemera Collection,C320,T,7,public domain,published,Barbados Department of Archives,"Brochure with the program and cast information for the play ""As Time Goes By"" by Mustapha Matura, presented by the Cave Hill Drama Group in the Arts Lecture Theatre, UWI Cave Hill, in the late '70s or early '80s.",,"Theater |~| Education -- Universities and colleges |~| University of the West Indies (Cave Hill, Barbados) |~| West Indian drama (English) |~| Socioeconomic conditions and development -- Social justice",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0068.pdf,"""The Ruler""",,,People's Action Theatre of Dominica,,,Barbados,1976,1976,eng,text,theater programs |~| booklets,12 pages,24.6 cm x 17 cm,Barbados Department of Archives,Ephemera Collection,C320,T,7,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""The Ruler"" adapted from G.C.H. Thomas' novel ""Ruler in Hiroona"" and directed by Alwin Bully, presented by the People's Action Theatre of Dominica during a tour in Barbados and St. Vincent in 1976. No location information provided.",,Theater |~| West Indian drama (English) |~| West Indian literature (English) |~| Socioeconomic conditions and development -- Social justice,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Dominica |~| Barbados |~| St. Vincent
