Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Name.illuminator,Language,Author,AltTitle.other,Description.note,Date.creation,Summary,Date.normalized,Description.adminnote,Description.contents,Condition note,Illustrations note,Description.colophon,Description.history,Binding note,Format.extent,Alt ID.local,Format.dimensions,Relation.isPartOf,AltTitle.uniform,Place of origin
Manuscript No.51: 0003,Armenian Manuscripts,ark:/21198/zz002h05m1,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0003.tif,3,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0004,Armenian Manuscripts,ark:/21198/zz002h05nj,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0004.tif,4,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0005,Armenian Manuscripts,ark:/21198/zz002h05p2,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0005.tif,5,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0006,Armenian Manuscripts,ark:/21198/zz002h05qk,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0006.tif,6,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0007,Armenian Manuscripts,ark:/21198/zz002h05r3,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0007.tif,7,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0008,Armenian Manuscripts,ark:/21198/zz002h05sm,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0008.tif,8,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0009,Armenian Manuscripts,ark:/21198/zz002h05t4,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0009.tif,9,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0010,Armenian Manuscripts,ark:/21198/zz002h05vn,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0010.tif,10,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0011,Armenian Manuscripts,ark:/21198/zz002h05w5,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0011.tif,11,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0012,Armenian Manuscripts,ark:/21198/zz002h05xp,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0012.tif,12,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0013,Armenian Manuscripts,ark:/21198/zz002h05z6,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0013.tif,13,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0014,Armenian Manuscripts,ark:/21198/zz002h0606,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0014.tif,14,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0015,Armenian Manuscripts,ark:/21198/zz002h061q,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0015.tif,15,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0016,Armenian Manuscripts,ark:/21198/zz002h0627,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0016.tif,16,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0017,Armenian Manuscripts,ark:/21198/zz002h063r,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0017.tif,17,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0018,Armenian Manuscripts,ark:/21198/zz002h0648,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0018.tif,18,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0019,Armenian Manuscripts,ark:/21198/zz002h065s,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0019.tif,19,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0020,Armenian Manuscripts,ark:/21198/zz002h0669,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0020.tif,20,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0021,Armenian Manuscripts,ark:/21198/zz002h067t,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0021.tif,21,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0022,Armenian Manuscripts,ark:/21198/zz002h068b,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0022.tif,22,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0023,Armenian Manuscripts,ark:/21198/zz002h069v,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0023.tif,23,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0024,Armenian Manuscripts,ark:/21198/zz002h06bc,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0024.tif,24,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0025,Armenian Manuscripts,ark:/21198/zz002h06cw,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0025.tif,25,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0026,Armenian Manuscripts,ark:/21198/zz002h06dd,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0026.tif,26,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0027,Armenian Manuscripts,ark:/21198/zz002h06fx,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0027.tif,27,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0028,Armenian Manuscripts,ark:/21198/zz002h06gf,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0028.tif,28,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0029,Armenian Manuscripts,ark:/21198/zz002h06hz,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0029.tif,29,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0030,Armenian Manuscripts,ark:/21198/zz002h06jg,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0030.tif,30,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0031,Armenian Manuscripts,ark:/21198/zz002h06k0,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0031.tif,31,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0032,Armenian Manuscripts,ark:/21198/zz002h06mh,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0032.tif,32,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0033,Armenian Manuscripts,ark:/21198/zz002h06n1,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0033.tif,33,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0034,Armenian Manuscripts,ark:/21198/zz002h06pj,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0034.tif,34,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0035,Armenian Manuscripts,ark:/21198/zz002h06q2,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0035.tif,35,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0036,Armenian Manuscripts,ark:/21198/zz002h06rk,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0036.tif,36,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0037,Armenian Manuscripts,ark:/21198/zz002h06s3,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0037.tif,37,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0038,Armenian Manuscripts,ark:/21198/zz002h06tm,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0038.tif,38,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0039,Armenian Manuscripts,ark:/21198/zz002h06v4,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0039.tif,39,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0040,Armenian Manuscripts,ark:/21198/zz002h06wn,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0040.tif,40,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0041,Armenian Manuscripts,ark:/21198/zz002h06x5,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0041.tif,41,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0042,Armenian Manuscripts,ark:/21198/zz002h06zp,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0042.tif,42,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0043,Armenian Manuscripts,ark:/21198/zz002h070p,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0043.tif,43,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0044,Armenian Manuscripts,ark:/21198/zz002h0716,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0044.tif,44,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0045,Armenian Manuscripts,ark:/21198/zz002h072q,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0045.tif,45,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0046,Armenian Manuscripts,ark:/21198/zz002h0737,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0046.tif,46,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0047,Armenian Manuscripts,ark:/21198/zz002h074r,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0047.tif,47,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0048,Armenian Manuscripts,ark:/21198/zz002h0758,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0048.tif,48,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0049,Armenian Manuscripts,ark:/21198/zz002h076s,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0049.tif,49,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0050,Armenian Manuscripts,ark:/21198/zz002h0779,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0050.tif,50,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0051,Armenian Manuscripts,ark:/21198/zz002h078t,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0051.tif,51,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0052,Armenian Manuscripts,ark:/21198/zz002h079b,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0052.tif,52,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0053,Armenian Manuscripts,ark:/21198/zz002h07bv,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0053.tif,53,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0054,Armenian Manuscripts,ark:/21198/zz002h07cc,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0054.tif,54,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0055,Armenian Manuscripts,ark:/21198/zz002h07dw,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0055.tif,55,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0056,Armenian Manuscripts,ark:/21198/zz002h07fd,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0056.tif,56,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0057,Armenian Manuscripts,ark:/21198/zz002h07gx,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0057.tif,57,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0058,Armenian Manuscripts,ark:/21198/zz002h07hf,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0058.tif,58,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0059,Armenian Manuscripts,ark:/21198/zz002h07jz,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0059.tif,59,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0060,Armenian Manuscripts,ark:/21198/zz002h07kg,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0060.tif,60,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0061,Armenian Manuscripts,ark:/21198/zz002h07m0,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0061.tif,61,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0062,Armenian Manuscripts,ark:/21198/zz002h07nh,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0062.tif,62,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0063,Armenian Manuscripts,ark:/21198/zz002h07p1,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0063.tif,63,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0064,Armenian Manuscripts,ark:/21198/zz002h07qj,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0064.tif,64,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0065,Armenian Manuscripts,ark:/21198/zz002h07r2,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0065.tif,65,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0066,Armenian Manuscripts,ark:/21198/zz002h07sk,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0066.tif,66,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0067,Armenian Manuscripts,ark:/21198/zz002h07t3,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0067.tif,67,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0068,Armenian Manuscripts,ark:/21198/zz002h07vm,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0068.tif,68,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0069,Armenian Manuscripts,ark:/21198/zz002h07w4,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0069.tif,69,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0070,Armenian Manuscripts,ark:/21198/zz002h07xn,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0070.tif,70,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0071,Armenian Manuscripts,ark:/21198/zz002h07z5,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0071.tif,71,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0072,Armenian Manuscripts,ark:/21198/zz002h0805,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0072.tif,72,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0073,Armenian Manuscripts,ark:/21198/zz002h081p,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0073.tif,73,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0074,Armenian Manuscripts,ark:/21198/zz002h0826,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0074.tif,74,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0075,Armenian Manuscripts,ark:/21198/zz002h083q,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0075.tif,75,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0076,Armenian Manuscripts,ark:/21198/zz002h0847,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0076.tif,76,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0077,Armenian Manuscripts,ark:/21198/zz002h085r,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0077.tif,77,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0078,Armenian Manuscripts,ark:/21198/zz002h0868,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0078.tif,78,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0079,Armenian Manuscripts,ark:/21198/zz002h087s,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0079.tif,79,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0080,Armenian Manuscripts,ark:/21198/zz002h0889,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0080.tif,80,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0081,Armenian Manuscripts,ark:/21198/zz002h089t,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0081.tif,81,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0082,Armenian Manuscripts,ark:/21198/zz002h08bb,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0082.tif,82,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0083,Armenian Manuscripts,ark:/21198/zz002h08cv,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0083.tif,83,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0084,Armenian Manuscripts,ark:/21198/zz002h08dc,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0084.tif,84,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0085,Armenian Manuscripts,ark:/21198/zz002h08fw,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0085.tif,85,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0086,Armenian Manuscripts,ark:/21198/zz002h08gd,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0086.tif,86,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0087,Armenian Manuscripts,ark:/21198/zz002h08hx,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0087.tif,87,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0088,Armenian Manuscripts,ark:/21198/zz002h08jf,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0088.tif,88,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0089,Armenian Manuscripts,ark:/21198/zz002h08kz,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0089.tif,89,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0090,Armenian Manuscripts,ark:/21198/zz002h08mg,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0090.tif,90,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0091,Armenian Manuscripts,ark:/21198/zz002h08n0,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0091.tif,91,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0092,Armenian Manuscripts,ark:/21198/zz002h08ph,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0092.tif,92,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0093,Armenian Manuscripts,ark:/21198/zz002h08q1,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0093.tif,93,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0094,Armenian Manuscripts,ark:/21198/zz002h08rj,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0094.tif,94,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0095,Armenian Manuscripts,ark:/21198/zz002h08s2,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0095.tif,95,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0096,Armenian Manuscripts,ark:/21198/zz002h08tk,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0096.tif,96,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0097,Armenian Manuscripts,ark:/21198/zz002h08v3,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0097.tif,97,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0098,Armenian Manuscripts,ark:/21198/zz002h08wm,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0098.tif,98,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0099,Armenian Manuscripts,ark:/21198/zz002h08x4,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0099.tif,99,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0100,Armenian Manuscripts,ark:/21198/zz002h08zn,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0100.tif,100,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0101,Armenian Manuscripts,ark:/21198/zz002h090n,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0101.tif,101,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0102,Armenian Manuscripts,ark:/21198/zz002h0915,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0102.tif,102,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0103,Armenian Manuscripts,ark:/21198/zz002h092p,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0103.tif,103,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0104,Armenian Manuscripts,ark:/21198/zz002h0936,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0104.tif,104,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0105,Armenian Manuscripts,ark:/21198/zz002h094q,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0105.tif,105,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0106,Armenian Manuscripts,ark:/21198/zz002h0957,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0106.tif,106,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0107,Armenian Manuscripts,ark:/21198/zz002h096r,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0107.tif,107,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0108,Armenian Manuscripts,ark:/21198/zz002h0978,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0108.tif,108,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0109,Armenian Manuscripts,ark:/21198/zz002h098s,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0109.tif,109,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0110,Armenian Manuscripts,ark:/21198/zz002h0999,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0110.tif,110,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0111,Armenian Manuscripts,ark:/21198/zz002h09bt,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0111.tif,111,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0112,Armenian Manuscripts,ark:/21198/zz002h09cb,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0112.tif,112,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0113,Armenian Manuscripts,ark:/21198/zz002h09dv,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0113.tif,113,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0114,Armenian Manuscripts,ark:/21198/zz002h09fc,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0114.tif,114,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0115,Armenian Manuscripts,ark:/21198/zz002h09gw,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0115.tif,115,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0116,Armenian Manuscripts,ark:/21198/zz002h09hd,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0116.tif,116,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0117,Armenian Manuscripts,ark:/21198/zz002h09jx,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0117.tif,117,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.51: 0118,Armenian Manuscripts,ark:/21198/zz002h09kf,ark:/21198/zz002gxc8f,Page,,armenian/masters/ms_51/ms_51_0118.tif,118,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
