Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.servicesContact,Subject,Type.genre,Coverage.geographic,Name.photographer,Name.creator,Author,Name.repository,Format.medium,Format.dimensions,Format.extent,Title,Alt ID.local,Description.note,Date.normalized,Date.publication,Alt ID.oclc,Publisher.publisherName,Date.creation,Publisher.placeOfOrigin,Note,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5jm,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5jm_1830045_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Gold, Kristi",,,,,Expecting the Sheikh's Baby,,,,,53006113,Silouette Books,2002,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5jm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5jm/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5k4,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5k4_1830052_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Lawrence, Kim",,,,,"Desert Prince, Defiant Virgin",,,,,244766148,Harlequin,2009,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5k4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5k4/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5mn,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5mn_1830058_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Stephens, Susan, 1949-",,,,,"Desert King, Pregnant Mistress",,,,,209689282,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5mn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5mn/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5n5,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5n5_1830063_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Southwick, Teresa",,,,,To Wed a Sheik,,,,,53234611,Silouette Books,2003,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5n5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5n5/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5q6,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5q6_1830069_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Southwick, Teresa",,,,,To Catch a Sheik,,,,,52497607,Silouette Books,2003,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5q6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5q6/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5rq,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5rq_1830072_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Mallery, Susan",,,,,Sheik's Secret Bride,,,,,44193590,Silouette Books,2000,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5rq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5rq/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5s7,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5s7_1830075_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Southwick, Teresa",,,,,To Kiss a Sheik,,,,,52971290,Silouette Books,2003,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5s7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5s7/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5tr,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5tr_1830078_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"McMahon, Barbara",,,,,Sheik's Solution,,,,,43309643,Silouette Books,2000,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5tr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5tr/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5v8,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5v8_1830081_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Marton, Dana",,,,,Sheik's Safety,,,,,60932043,Harlequin,2005,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5v8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5v8/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5ws,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5ws_1830084_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Mallery, Susan",,,,,Sheik and the Runaway Princess,,,,,48105504,Silouette Books,2001,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5ws,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5ws/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5x9,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5x9_1830087_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Marton, Sandra",,,,,Sheikh's Wayward Wife,,,,,230184576,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5x9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5x9/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5zt,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5zt_1830090_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Marton, Sandra",,,,,Sheikh's Rebellious Mistress,,,,,232978527,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5zt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5zt/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c60t,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c60t_1830093_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Porter, Jane, 1964-",,,,,Sultan's Bought Bride,,,,,55854978,Harlequin,2004,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c60t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c60t/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c61b,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c61b_1830096_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Gordon, Lucy",,,,,Sheikh's Reward,,,,,45141357,Harlequin,2000,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c61b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c61b/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c62v,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c62v_1830099_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Lawrence, Kim",,,,,"Desert Prince, Blackmailed Bride",,,,,429652675,Harlequin Presents,2009,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c62v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c62v/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cnpf,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cnpf_1831572_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1334-Loxfinger,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnpf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cnpf/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cnqz,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cnqz_1831578_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1335-The Alchemist,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnqz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cnqz/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cnrg,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cnrg_1831584_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1336-Tomb of the Golden Bird,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnrg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cnrg/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cns0,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cns0_1831590_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1337-Operation Iraqi Freedom,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cns0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cns0/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cnth,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cnth_1831594_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1338-The Mind Breaker,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnth,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cnth/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cnv1,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cnv1_1831597_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1339-Going to Jerusalem,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnv1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cnv1/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cnwj,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cnwj_1831600_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1340-Guests of the Ayatollah,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnwj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cnwj/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cnx2,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cnx2_1831603_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1341-Red Carpet for the Shah,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnx2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cnx2/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cnzk,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cnzk_1831608_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1342-The Asian Mystique,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnzk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cnzk/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cp0k,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cp0k_1831611_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1343-The Bloody Sun at Noon,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cp0k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cp0k/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cp13,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cp13_1831614_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1344-Apocalypse Brigade,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cp13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cp13/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cp34,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cp34_1831623_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1345-Orchids for Mother,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cp34,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cp34/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cp4n,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cp4n_1831626_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1346-The Aswan Solution,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cp4n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cp4n/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cp55,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cp55_1831629_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1347-The Beirut Pipeline,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cp55,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cp55/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cp6p,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cp6p_1831632_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1348-Journey to a Safe Place,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cp6p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cp6p/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cp76,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cp76_1831635_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1349-Sees Box-full image,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cp76,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cp76/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cp8q,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cp8q_1831638_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1350-Sees Box half image,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cp8q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cp8q/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cp97,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cp97_1831641_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1351-Rommel's Gold,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cp97,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cp97/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpbr,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpbr_1831644_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1352-The Cruel Fire,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpbr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpbr/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpc8,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpc8_1831647_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1353-The Alchemist2,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpc8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpc8/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpds,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpds_1831650_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1354-The Shriek of Araby Lobby Card,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpds,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpds/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpf9,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpf9_1831653_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1355-Beau Hunks Lobby Card,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpf9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpf9/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpgt,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpgt_1831656_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1356-Road to Morocco Lobby Card,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpgt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpgt/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cphb,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cphb_1831659_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1357-The Blessing Stone,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cphb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cphb/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpjv,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpjv_1831662_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1358-The Sand Cafe,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpjv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpjv/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpkc,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpkc_1831665_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1359-Jarhead CD,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpkc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpkc/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpmw,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpmw_1831668_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1360-The Mummy Returns CD,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpmw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpmw/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpnd,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpnd_1831671_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1361-The Mummy CD,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpnd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpnd/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cppx,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cppx_1831674_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1362-Sahara CD,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cppx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cppx/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpqf,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpqf_1831677_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1363-Team America CD,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpqf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpqf/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cprz,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cprz_1831680_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1364-Midnight Express CD,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cprz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cprz/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpsg,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpsg_1831683_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1365-Lawrence of Arabia CD,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpsg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpsg/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpt0,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpt0_1831686_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1366-Scorpion King CD,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpt0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpt0/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpvh,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpvh_1831689_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1367-The Egyptian CD,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpvh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpvh/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027cpw1,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027cpw1_1831692_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,AO-1368-Nile CD,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cpw1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027cpw1/manifest
