"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Language","Title","Relation.rectoVerso","Description.abstract","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh69v","2","Completed","Page","polygraph/masters/21198-zz001nh69v-1-master.tif","99","","","","","","","text","","Polygraph Newsletter_0679","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh69v",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6bc","2","Completed","Page","polygraph/masters/21198-zz001nh6bc-1-master.tif","100","","","","","","","text","","Polygraph Newsletter_0680","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6bc",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6cw","2","Completed","Page","polygraph/masters/21198-zz001nh6cw-1-master.tif","101","","","","","","","text","","Polygraph Newsletter_0681","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6cw",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6dd","2","Completed","Page","polygraph/masters/21198-zz001nh6dd-1-master.tif","102","","","","","","","text","","Polygraph Newsletter_0682","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6dd",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6fx","2","Completed","Page","polygraph/masters/21198-zz001nh6fx-1-master.tif","103","","","","","","","text","","Polygraph Newsletter_0683","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6fx",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6gf","2","Completed","Page","polygraph/masters/21198-zz001nh6gf-1-master.tif","104","","","","","","","text","","Polygraph Newsletter_0684","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6gf",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6hz","2","Completed","Page","polygraph/masters/21198-zz001nh6hz-1-master.tif","105","","","","","","","text","","Polygraph Newsletter_0685","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6hz",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6jg","2","Completed","Page","polygraph/masters/21198-zz001nh6jg-1-master.tif","106","","","","","","","text","","Polygraph Newsletter_0686","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6jg",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6k0","2","Completed","Page","polygraph/masters/21198-zz001nh6k0-1-master.tif","107","","","","","","","text","","Polygraph Newsletter_0687","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6k0",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6mh","2","Completed","Page","polygraph/masters/21198-zz001nh6mh-1-master.tif","108","","","","","","","text","","Polygraph Newsletter_0688","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6mh",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6n1","2","Completed","Page","polygraph/masters/21198-zz001nh6n1-1-master.tif","109","","","","","","","text","","Polygraph Newsletter_0689","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6n1",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6pj","2","Completed","Page","polygraph/masters/21198-zz001nh6pj-1-master.tif","110","","","","","","","text","","Polygraph Newsletter_0690","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6pj",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6q2","2","Completed","Page","polygraph/masters/21198-zz001nh6q2-1-master.tif","111","","","","","","","text","","Polygraph Newsletter_0691","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6q2",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6rk","2","Completed","Page","polygraph/masters/21198-zz001nh6rk-1-master.tif","112","","","","","","","text","","Polygraph Newsletter_0692","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6rk",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6s3","2","Completed","Page","polygraph/masters/21198-zz001nh6s3-1-master.tif","113","","","","","","","text","","Polygraph Newsletter_0693","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6s3",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6tm","2","Completed","Page","polygraph/masters/21198-zz001nh6tm-1-master.tif","114","","","","","","","text","","Polygraph Newsletter_0694","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6tm",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6v4","2","Completed","Page","polygraph/masters/21198-zz001nh6v4-1-master.tif","115","","","","","","","text","","Polygraph Newsletter_0695","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6v4",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6wn","2","Completed","Page","polygraph/masters/21198-zz001nh6wn-1-master.tif","116","","","","","","","text","","Polygraph Newsletter_0696","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6wn",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6x5","2","Completed","Page","polygraph/masters/21198-zz001nh6x5-1-master.tif","117","","","","","","","text","","Polygraph Newsletter_0697","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6x5",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh6zp","2","Completed","Page","polygraph/masters/21198-zz001nh6zp-1-master.tif","118","","","","","","","text","","Polygraph Newsletter_0698","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh6zp",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh70p","2","Completed","Page","polygraph/masters/21198-zz001nh70p-1-master.tif","119","","","","","","","text","","Polygraph Newsletter_0699","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh70p",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh716","2","Completed","Page","polygraph/masters/21198-zz001nh716-1-master.tif","120","","","","","","","text","","Polygraph Newsletter_0700","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh716",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh72q","2","Completed","Page","polygraph/masters/21198-zz001nh72q-1-master.tif","121","","","","","","","text","","Polygraph Newsletter_0701","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh72q",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh737","2","Completed","Page","polygraph/masters/21198-zz001nh737-1-master.tif","122","","","","","","","text","","Polygraph Newsletter_0702","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh737",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh74r","2","Completed","Page","polygraph/masters/21198-zz001nh74r-1-master.tif","123","","","","","","","text","","Polygraph Newsletter_0703","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh74r",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh758","2","Completed","Page","polygraph/masters/21198-zz001nh758-1-master.tif","124","","","","","","","text","","Polygraph Newsletter_0704","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh758",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh76s","2","Completed","Page","polygraph/masters/21198-zz001nh76s-1-master.tif","125","","","","","","","text","","Polygraph Newsletter_0705","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh76s",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh779","2","Completed","Page","polygraph/masters/21198-zz001nh779-1-master.tif","126","","","","","","","text","","Polygraph Newsletter_0706","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh779",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh78t","2","Completed","Page","polygraph/masters/21198-zz001nh78t-1-master.tif","127","","","","","","","text","","Polygraph Newsletter_0707","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh78t",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh79b","2","Completed","Page","polygraph/masters/21198-zz001nh79b-1-master.tif","128","","","","","","","text","","Polygraph Newsletter_0708","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh79b",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7bv","2","Completed","Page","polygraph/masters/21198-zz001nh7bv-1-master.tif","129","","","","","","","text","","Polygraph Newsletter_0709","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7bv",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7cc","2","Completed","Page","polygraph/masters/21198-zz001nh7cc-1-master.tif","130","","","","","","","text","","Polygraph Newsletter_0710","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7cc",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7dw","2","Completed","Page","polygraph/masters/21198-zz001nh7dw-1-master.tif","131","","","","","","","text","","Polygraph Newsletter_0711","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7dw",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7fd","2","Completed","Page","polygraph/masters/21198-zz001nh7fd-1-master.tif","132","","","","","","","text","","Polygraph Newsletter_0712","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7fd",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7gx","2","Completed","Page","polygraph/masters/21198-zz001nh7gx-1-master.tif","133","","","","","","","text","","Polygraph Newsletter_0713","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7gx",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7hf","2","Completed","Page","polygraph/masters/21198-zz001nh7hf-1-master.tif","134","","","","","","","text","","Polygraph Newsletter_0714","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7hf",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7jz","2","Completed","Page","polygraph/masters/21198-zz001nh7jz-1-master.tif","135","","","","","","","text","","Polygraph Newsletter_0715","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7jz",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7kg","2","Completed","Page","polygraph/masters/21198-zz001nh7kg-1-master.tif","136","","","","","","","text","","Polygraph Newsletter_0716","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7kg",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7m0","2","Completed","Page","polygraph/masters/21198-zz001nh7m0-1-master.tif","137","","","","","","","text","","Polygraph Newsletter_0717","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7m0",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7nh","2","Completed","Page","polygraph/masters/21198-zz001nh7nh-1-master.tif","138","","","","","","","text","","Polygraph Newsletter_0718","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7nh",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7p1","2","Completed","Page","polygraph/masters/21198-zz001nh7p1-1-master.tif","139","","","","","","","text","","Polygraph Newsletter_0719","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7p1",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7qj","2","Completed","Page","polygraph/masters/21198-zz001nh7qj-1-master.tif","140","","","","","","","text","","Polygraph Newsletter_0720","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7qj",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7r2","2","Completed","Page","polygraph/masters/21198-zz001nh7r2-1-master.tif","141","","","","","","","text","","Polygraph Newsletter_0721","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7r2",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7sk","2","Completed","Page","polygraph/masters/21198-zz001nh7sk-1-master.tif","142","","","","","","","text","","Polygraph Newsletter_0722","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7sk",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7t3","2","Completed","Page","polygraph/masters/21198-zz001nh7t3-1-master.tif","143","","","","","","","text","","Polygraph Newsletter_0723","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7t3",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7vm","2","Completed","Page","polygraph/masters/21198-zz001nh7vm-1-master.tif","144","","","","","","","text","","Polygraph Newsletter_0724","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7vm",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7w4","2","Completed","Page","polygraph/masters/21198-zz001nh7w4-1-master.tif","145","","","","","","","text","","Polygraph Newsletter_0725","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7w4",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7xn","2","Completed","Page","polygraph/masters/21198-zz001nh7xn-1-master.tif","146","","","","","","","text","","Polygraph Newsletter_0726","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7xn",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh7z5","2","Completed","Page","polygraph/masters/21198-zz001nh7z5-1-master.tif","147","","","","","","","text","","Polygraph Newsletter_0727","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh7z5",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh805","2","Completed","Page","polygraph/masters/21198-zz001nh805-1-master.tif","148","","","","","","","text","","Polygraph Newsletter_0728","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh805",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh2wq","ark:/21198/zz001nh81p","2","Completed","Page","polygraph/masters/21198-zz001nh81p-1-master.tif","149","","","","","","","text","","Polygraph Newsletter_0729","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh81p",""
