Project Name,Item ARK,Parent ARK,Visibility,Object Type,File Name,Item Sequence,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Subject,Name.repository,Name.subject,Name.photographer,Name.creator,Title,Representative image,Masthead,Description.abstract,Description.note,Coverage.geographic,Description.latitude,Description.fundingNote,Alt ID.local,Format.extent,Format.medium,Relation.isPartOf,Date.creation,Date.normalized,Description.caption,Description.longitude,Subject.temporal,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5br5,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0403.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"""Turkish maid who was not afraid,"" Bursa (possibly), Turkey, 1895",,,,"Photograph of a little Turkish girl in a long dress and light colored head scarf looking directly at the photographer as she walks on a road next to a stone wall. Houses and cypress trees are visible in the background.|~|This photograph may correspond to caption no. 4:  ""A Turkish maid who was not afraid,"" on a list of photographs taken in Bursa (image ark no. 21198/zz002j5crn).|~|This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format.",Turkey--Bursa,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0403,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5br5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5br5/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5bsp,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0404.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Ruins -- Turkey,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"Wooden bridge, ruins and house, on a slope, Turley, 1895",,,,"This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format|~|View of a landscape with a narrow wooden bridge (foreground), ruins of a wall or building, and, perhaps, the window of a house (above, left).",Turkey,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0404,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5bsp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5bsp/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5bt6,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0405.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Dwellings -- Turkey,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"Two men in fez hats in front of a house, Turkey, 1895",,,,"This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format.|~|Photograph of two men wearing fez hats, one seated, sear a wall (right) and with a house in the background. A third man in a fez and loose trousers tucked in to his socks watches from a tree in the middle ground.",Turkey,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0405,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5bt6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5bt6/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5bvq,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0406.tif,,still image,pd,Portrait photographs|~|black-and-white photographs|~|cellulose nitrate film,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"Man seated in the room of a home or hotel, Turkey, 1895",,,,"This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format.|~|Portrait photograph of a man seated in a room with mirror above a dresser next to a wooden chair and with one coat hanging from a row of coat hooks on the wall.  the man is wearing striped trousers, a shirt and vest, a coat and a hat.",Turkey,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0406,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5bvq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5bvq/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5bw7,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0407.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"Man and two boys in front of a house, Turkey, 1895",,,,"This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format.|~|Photograph of a man with 2 boys next to a stone wall and with a house in the background. The man wears a fez hat, striped shirt and sash and loose trousers tucked into his socks. One boy wears a hat with a light band and a long coat and the other boy wears a striped shirt and sash and long. loose trousers. Two men are seated in front of the house in the background (right).",Turkey,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0407,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5bw7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5bw7/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5bxr,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0408.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Donkeys -- Turkey,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"Man riding a donkey on a street in a town, Turkey, 1895",,,,"Photograph of a man riding a donkey on a street in a town, with a house and a horse in the background.|~|This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format.",Turkey,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0408,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5bxr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5bxr/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5bz8,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0409.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Ferries $x Turkish -- Turkey,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"Man on a ferry, Turkey, 1895",,,,"Photograph of a man on a ferry during transit. He wears a long garment with a sash and a robe. Quilts and blankets are on the deck of the ship on the left.|~|This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format.",Turkey,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0409,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5bz8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5bz8/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5c08,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0410.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Ferries $x Turkish -- Turkey,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"Male ferry passenger, seated, Turkey, 1895",,,,"This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format.|~|Photograph of a male ferry passenger, seated with his hands on his knees. He wears voluminous short trousers, patterned socks, a shirt, jacket and fez.",Turkey,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0410,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5c08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5c08/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5c1s,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0411.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Ruins -- Turkey,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"Elderly man standing in front of ruins on a hill above a town, Bursa (perhaps), Turkey, 1895",,,,"One of Sachtleben's negative lists mentions views of a castle and walls around Bursa (see image ark no. 21198/zz002j5crn).|~|This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format. [|~|View of an elderly man wearing loose, draw string trousers, tucked into his boots, a long coat, a turban and leaning on an umbrella, standing in front of stone ruins. A town is visible below, through an opening in the ruins.",Turkey--Bursa,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0411,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5c1s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5c1s/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5c29,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0412.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Ruins -- Turkey,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"Old walls or other ruins in a hilly landscape, Turkey, 1895",,,,"This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format.|~|View towards ruins of a wall of structure in a rocky, hilly landscape.",Turkey,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0412,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5c29,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5c29/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002j5c3t,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0413.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Ruins -- Turkey,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,"Sachtleben, William Lewis",,"Fortification ruins in a hilly landscape, Turkey, 1895",,,,"View of fortification ruins on a slope in a rocky, hilly landscape.|~|This photograph was most probably taken in 1895, when William Sachtleben was in Turkey to investigate the disappearance of cyclist Frank Lenz who had last been seen near Erzurum. Notes accompanying negatives indicate that during this trip, Sachtleben was in Bursa and travelled from Trabzon to Erzurum. Sachtleben's 1891 photographs of his bicycle tour across Asia have a circular format",Turkey,,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0413,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895,1895,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5c3t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5c3t/manifest
