Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Visibility,Thumbnail,Subject.conceptTopic,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Type.genre,Name.subject,Subject,Subject.descriptiveTopic,Name.repository,Rights.servicesContact,Language,Name.photographer,Name.donor,Name.correspondent,Subject geographic,Name.recipient,Rights.rightsHolderContact,Name.creator,Local identifier,Title,Description.abstract,Description.note,Alt ID.local,Summary,Date.normalized,Date.creation,Format.extent,Coverage.geographic,Description.caption,Description.latitude,Description.longitude,Alt ID.url,AltTitle.other,Note,Relation.isPartOf,Opac url,Finding Aid URL,IIIF Manifest URL
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pxbb,ark:/21198/zz002311rn,2,Completed,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxbb%2Fww31f52j,Nightclubs $z California $z Los Angeles,still image,copyrighted,unknown,color lithographs,"Oasis Club (Los Angeles, Calif.)",Business,,"University of California, Los Angeles. $b Library Special Collections",,eng|~|zxx,,,,,,,,Collection 1867 Box 6 Folder 3,"Souvenir photograph folder from Oasis Club, Los Angeles, 1951",,"Lithograph depicts stylized depictions of architectural domes in yellow and red.|~|Text from front of folder: Oasis Club presents Tops in Entertainment, 3801 South Western Avenue, Los Angeles, California.|~|All information concerning the content and description of the image was provided by Walter Gordon.",800|~|YRLSC_gordonphotos_0800,,1951,[1951],1 folder: color illustration,California--Los Angeles,"Stamped on back of advertisement: For Additional Prints Write: / EDDIE ROCCO / 3801 S. WESTERN AVENUE / LOS ANGELES, CALIF. / Pictures are $1.50 each -- Tax and Mailing Included /  Mention This No. ---- and Date ---- SEP 3 1951 / BODINI LTD., 1211 SUNSET BLVD., LOS ANGELES, CALIF.",34.017143,-118.309128,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pxbb/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pxdc,ark:/21198/zz002311rn,2,Completed,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxdc%2Fbp26710w,African American singers|~|Nightclubs $z California $z Los Angeles,still image,copyrighted,unknown,Black-and-white photographs|~|souvenirs,"Browning, Ivan, $d 1891-1978|~|Browning, Maurine|~|Last Word (Nightclub : Los Angeles, Calif.)|~|Sissle, Ethel",Entertainment|~|Lifestyle,,"University of California, Los Angeles. $b Library Special Collections",,eng,Last Word Photos,,,,,,,Collection 1867 Box 6 Folder 3,"Party at the Last Word nightclub on Central Avenue, 1940s",,"All information concerning the content and description of the image was provided by Walter Gordon.|~|Seated in center: Ivan Harold Browning (wearing bow tie). To the right, wearing a pearl necklace, is Ethel (Sissle) Gordon, and on the far right is Maurine Browning.|~|Photograph is enclosed in a souvenir photo folder from the Last Word nightclub.",YRLSC_gordonphotos_0802_a,"Ivan Harold Browning was a noted tenor.|~|Maurine Browning was the wife of Ivan Harold Browning.|~|Ethel Sissle (1915-1984) was maried to the band leader Noble Sissle, and later to Walter L. Gordon, Jr.",1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,"Text from souvenir photo folder: Last Word. East Side Smartest Sepia Night Club. 4206 South Central Avenue, Los Angeles, California. Souvenir photo. Phone ADams 9846 for reservations. For additional pictures write Last Word Photos, 4206 S. Central Ave., Los Angeles, Calif. Photos are $1.25 each, tax and mailing included. Please mention date and number on back of picture.",34.008558,-118.2564807,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pxdc/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pxfw,ark:/21198/zz002311rn,2,Completed,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxfw%2F5d21gs7h,"Music-halls (Variety-theaters, cabarets, etc.) $z New York (State) $z New York",still image,copyrighted,unknown,souvenirs,"Small Paradise Cabaret (New York, N.Y.)",Business,,"University of California, Los Angeles. $b Library Special Collections",,eng,,,,,,,,Collection 1867 Box 6 Folder 3,"Souvenir of Smalls Paradise cabaret, New York City, 1940s",,All information concerning the content and description of the image was provided by Walter Gordon.,803|~|YRLSC_gordonphotos_0803,,1940/1949,[1940s?],1 photograph : b&w,New York (State)--New York,,40.8153515,-73.943785,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pxfw/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pxhx,ark:/21198/zz002311rn,2,Completed,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxhx%2Fwt594s3d,African American musicians,still image,copyrighted,unknown,Portrait photographs|~|clippings (information artifacts),"Ramsey, George A. $q (George Alvetta), $d 1889-1963  |~|Garner, George, $d 1892-1971|~|Hogue, Lilly T., $d 1889-1977|~|McNeil, Albert|~|Peters, Cortez|~|Orticke, Lester Lionel, $d 1922-1966|~|Clark, Horace Pettibone, $c Jr., $d 1919-1997|~|Williams, H. Hamilton, $d 1911-1981|~|Richards, Eleanor|~|Williams, Charles Henry, $d d. 1966|~|Kelly, Cleveland|~|Porter, Blanche|~|Harriel, Gwendolyn C. Becks, $d 1923-1952|~|Miller, Walter|~|Peters, Lillian|~|National Association of Negro Musicians (U.S.)",,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 6 Folder 3,"Planning commissioners for the National Association of Negro Musicians, Los Angeles, 1949",,"All information concerning the content and description of the image was provided by Walter Gordon.|~|Photograph appeares in the Los Angeles Sentinel, ""Plan National Musicians Convention,"" 3 Mar.: 1949, A2",YRLSC_gordonphotos_0805_a,"Cortez W. Peters, Sr., opened a business and vocational institute to fully prepare African Americans for business and civil service employment. The first school was in Washington, D.C., and others opened in Baltimore and Chicago.|~|Gwendolyn Harriel was a leading soloist at Independent church.|~|George Garner was a tenor vocalist (and first African American to sing with the Chicago Symphony Orchestry) and conductor.|~|Dr. H. Hamilton Williams was a biologist, horticulturalist and landscape architect. Head of the department of ornamental horticulture and the Hampton Institute in 1944, he completed a Ph.D. degree in ornamental horticulture at Cornell University in the same year. He may have been working in Los Angeles by 1949, and was employed as a biologist in turf grass reaearch and education at the Los Angeles County Arboretum up to at least 1970. While at Cornell, he directed the Southside Commmunity Chorus. He was also an organist.|~|Andrew Sturgeon ""Doc"" Young was an American sports journalist and author. He was also one of the first African American publicists working in Hollywood. He graduated from Hampton Institute (now Hampton Univeristy) in 1941 with a BA degree in business administration, where he edited the school newspaper.   Throughout his career he received numerous honors from the National Newspaper Publishers Association. In the 1950s, he served in several top editorial positions at Jet Magazine and Ebony Magazine. He also worked in editorial positions at the Los Angeles Sentinel and the Chicago Defender.|~|George Ramsey was a San Diego businessman, and proprietor of the Douglass Hotel, opened in 1924 as a place for both entertainment and lodging for African Americans in San Diego. He also ran a racetrack in Tijuana with his brothers.|~|Albet J. MCneil (b. 1920) is an American choral conductor, ethnomusicologist, author, and founder of the Albert McNeil Jubilee Singers. His career has been dedicated to upholding choral music traditions with the presentation of Negro spirituals and concert music by African American composers. He is Professor Emeritus of Music at the University of California, Davis, where he was director of choral activities and headed the Music Education Program. (Wikipedia)",,,2 clippings,California--Los Angeles,"Text from newspaper caption: Commissioners confer -- The Central Colony of the LosAngeles Planning Commissioners for the National Association of Negro Musicians, Inc., met at a dinner meeting here last Friday night. Plans for the annual musicians convention, slated for Los Angles August 21-26, were discussed. Shown above seated. left to right, are: Mrs. Evelyn Williams, Cleveland Kelly, Mrs. Lilly T. Hogue, Albert McNeil, state organizer; Mrs. Lillian Peters, Washington, D.C.; Walter Miller, and Mrs. Blanche Porter. Standing, starting at the left are Charles Williams, Horace Pettibone Clark, Jr., George Ramsey, of San Diego; Miss Gwendolyn Herriel, Cortez peters, Washington, D.C.' Rev. George Garner, regional director; Dr. H. Hamilton Williams, Miss Eleanor Richards, secretary local branch; ""Doc"" Young, Sentinel sports editor, and Hester Orticke. [The person identified as Hester Orticke is a man, and is possibly Lester Lionel Orticke, who lived in Los Angeles at this time.]",,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pxhx/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pxn0,ark:/21198/zz002311rn,2,Completed,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxn0%2Fn218g34v,,still image,copyrighted,unknown,dailies (publications),"Allen, Hilda|~|Vaughn, Betty|~|Harris, Clara Lisbert|~|Sissle, Ethel|~|Cannady, Camille, $d 1916-2009",Media,,"University of California, Los Angeles. $b Library Special Collections",,eng,,,,,,,,Collection 1867 Box 6 Folder 3,"Imitation French newspaper La Surete, vol. 1 (no. 2), Sunday, July 16, 1950",,"Gag issue of a newspaper called La Surete, issued for a bon voyage party celebrating an upcoming trip to Europe for Ethel (Sissle) Gordon, Hilda Allen, Betty Vaughn, Camille Cannady, and Clara Harris.|~|All information concerning the content and description of the image was provided by Walter Gordon.",810|~|YRLSC_gordonphotos_0810_a,,1950-07-16,"July 16, 1950",[4] pages on pink paper,California--Los Angeles,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pxn0/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pxrj,ark:/21198/zz002311rn,2,Completed,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxrj%2Fnh42qk6g,African American dancers,still image,copyrighted,unknown,Black-and-white photographs,"Mosby, Esvan",Entertainment|~|Lifestyle|~|People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 6 Folder 4,"Esvan Mosby dancing with female partner, Los Angeles, 1940s",,"Esvan Mosby and an unidentified African American woman in a dance performance.|~|Backside of the photograph mentions the name Richard Tucker (tenor, Metropolitan Opera House?) and the address 26 Lime St., Boston.|~|All information concerning the content and description of the image was provided by Walter Gordon.",1001|~|YRLSC_gordonphotos_1001,"Esvan Mosby was a well-known African American dancer who danced at New York's Cotton Club and the Apollo Theater in the 1930s and 1940s. He also owned several nightclubs on Central Avenue in Los Angeles after World War II, and was sometimes called the ""Mayor of Central Avenue."" He died in 1986.",,,1 photograph : b&w,California--Los Angeles,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pxrj/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pxtk,ark:/21198/zz002311rn,2,Completed,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxtk%2Fqm34m74m,African American lawyers--California--Los Angeles|~|African American judges $z Illinois $z Chicago,still image,copyrighted,unknown,color photographs,"White Hayes, Debra|~|Gordon, Walter L., $c Jr., $d 1908-2012",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 6 Folder 4,"Debra White Hayes, Walter L. Gordon Jr., Sidney A. Jones, Los Angeles, 1980s",,"L to R: Debra White Hayes, Walter L. Gordon Jr., Sidney A. Jones, unidentified African American woman possibly named Marie (Jesse Mann's girlfriend?)|~|All information concerning the content and description of the image was provided by Walter Gordon.",1003|~|YRLSC_gordonphotos_1003,Debra White Hayes is the daughter of Charity White.,1980/1989,[1980s?],1 photograph : color,California--Los Angeles,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pxtk/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pxv3,ark:/21198/zz002311rn,10,Completed with minimal metadata,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pxv3%2F0g66k57h,,still image,copyrighted,unknown,color photographs,"Webb, Olivia",People,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 6 Folder 4,"Olivia Webb, Los Angeles, 1980s",,All information concerning the content and description of the image was provided by Walter Gordon.,1004|~|YRLSC_gordonphotos_1004,,1980/1989,[1980s?],1 photograph : color,California--Los Angeles,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pxv3/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pz0n,ark:/21198/zz002311rn,10,Completed with minimal metadata,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pz0n%2Fm705226r,African American clergy $z California $z Los Angeles,still image,copyrighted,unknown,Black-and-white photographs,"Boswell, Hamilton T. (Hamilton Theodore), $d 1914-2007",People|~|Religion,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 6 Folder 4,"Rev. Hamilton (Ham) Boswell performing a baptism, Los Angeles, 1940s",,All information concerning the content and description of the image was provided by Walter Gordon.,1008|~|YRLSC_gordonphotos_1008,,1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pz0n/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz0025pz15,ark:/21198/zz002311rn,2,Completed,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025pz15%2Fk3635g22,African American lawyers--California--Los Angeles|~|African American actors $z California $z Los Angeles,still image,copyrighted,unknown,Black-and-white photographs,"Knight, Goodwin, $d 1896-1970|~|Bratton, B. B. $q (Bertrand Ballard), $d 1899-1969|~|Townsend, Vince Monroe, $c Jr., $d 1906-1997|~|Graves, Jesse, $d 1879-1949|~|Johnson, Ivan J., $c III, $d 1903-1975",People|~|Legal,,"University of California, Los Angeles. $b Library Special Collections",,zxx,,,,,,,,Collection 1867 Box 6 Folder 4,"Attorney Ivan Johnson addressing an audience, Los Angeles, 1940s",,"L to R: Jessie Graves, B. B. Bratton, an unidentified man (at rear), Goodwin Knight, Ivan Johnson, unidentified woman (at rear), Vince Townsend.|~|All information concerning the content and description of the image was provided by Walter Gordon.",1009|~|YRLSC_gordonphotos_1009,"Bratton was a candidate for Los Angeles City Council and had been a member of the Phi Beta Sigma.|~|Following a career as a Superior Court judge in Los Angeles, Goodwin (Goodie) Jess Knight was Lieutenant Governor of California from 1946 to 1953, and Governor of California from 1953 to 1959.|~|Ivan J. Johnson III was a Los Angeles attorney. He was one of the first African Americans to letter in track at USC and UC Berkeley. He was a charter member of the Alpha Phi Alpha Fraternity. Shortly before his death, he was honored by the Langston Law Club as the dean of  local attorneys.|~|Jessie Graves was actor and member of Hollywood Screen Actor's Guild. He was known for often playing the role of an austere butler.|~|Vince Monroe Townsend, Jr. was an attorney. Admitted to the California Bar in 1943, he was an advocate for abolishing restrictive covenants for minority groups on real estate in residential areas in the late 1940s. From about 1947 to about 1965, he ran for political office at the city and State levels several times. Affiliated with the Republican Party starting in 1956, he returned to the Democratic Party in 1966.  As of 1966, he was a Los Angeles County public defender. In 1987 he was a judge pro tempore in the Inglewood Municipal Court. Townsend is listed as an actor in three films: Valley of the Head Hunters (1953), Jungle Man-Eaters (1954), and Weird Science (1985).",1940/1949,[1940s?],1 photograph : b&w,California--Los Angeles,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025pz15/manifest
"Gordon (Walter L.) and William C. Beverly, Jr. Collection",ark:/21198/zz002kdx54,ark:/21198/zz002311rn,2,Completed,Work,,,,,individuals,private,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kdx54%2Fzk17jm0z,African American fashion designers $z California $z Los Angeles|~|African American models $z California $z Los Angeles,still image,copyrighted,unknown,Black-and-white photographs,"Joyce, Ruby|~|Clark, Betty Whitfield Wilson, $d 1912 or 13-1998",People,,"University of California, Los Angeles. $b Library Special Collections",,,,,,,,,,Collection 1867 Box  folder,"Betty Clark and Ruby Joyce, Los Angeles",,"L to R: Betty Clark, Ruby Joyce",YRLSC_gordonphotos_0393-1,"Ruby Joyce was a well-known model in Los Angeles.|~|Betty Clark (née Betty Whitfield Wilson) , was the wife of Horace Clark. Mrs. Clark, a former fashion designer, has been married to a police officer Arthur Wilson. She divorced Wilson, and later married Horace P. Clark, Sr., proprietor of the Clark Hotel. After his death, she became the full-time manager of the hotel. Betty was also the sister of Mal (Malvin) Whitfield, Olympic track medalist and member of the Tuskegee Airmen who also spent 47 years in Africa training athletes.",1940/1949,[1940s?],1 photograph: b&w,California--Los Angeles,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kdx54/manifest
