Project Name,Item ARK,Parent ARK,Item Status ID,Visibility,Object Type,File Name,Item Sequence,Subject,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Name.repository,Name.photographer,Relation.isPartOf,Finding Aid URL,Description.note,Date.creation,Description.longitude,Description.latitude,Title,Date.normalized,Format.dimensions,AltIdentifier.local,Description.abstract,Coverage.geographic,Bucketeer State,IIIF Access URL
Thelner and Louise Photographic Collection,ark:/21198/zz000009hf,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000353_10a.tif,,UCLA Arrowhead Party|~|Events|~|Education|~|Culture,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Drinks on the porch, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009hf
Thelner and Louise Photographic Collection,ark:/21198/zz000009jz,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000336_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education|~|Culture,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dancing, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009jz
Thelner and Louise Photographic Collection,ark:/21198/zz000009kg,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000347_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dinner speeches, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009kg
Thelner and Louise Photographic Collection,ark:/21198/zz000009m0,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000338_10a.tif,,UCLA Arrowhead Party|~|Landmarks|~|Lifestyle|~|Youth,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Children, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009m0
Thelner and Louise Photographic Collection,ark:/21198/zz000009nh,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000339_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dinner pranks, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009nh
Thelner and Louise Photographic Collection,ark:/21198/zz000009p1,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000345_10a.tif,,Entertainment|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Evening entertainment, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009p1
Thelner and Louise Photographic Collection,ark:/21198/zz000009qj,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000350_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dinner speeches, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009qj
Thelner and Louise Photographic Collection,ark:/21198/zz000009r2,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000352_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Drinks on the porch, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009r2
Thelner and Louise Photographic Collection,ark:/21198/zz000009sk,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000346_10a.tif,,UCLA Arrowhead Party|~|Landmarks|~|Lifestyle,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dinner speeches, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009sk
Thelner and Louise Photographic Collection,ark:/21198/zz000009t3,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000337_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dancing, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009t3
Thelner and Louise Photographic Collection,ark:/21198/zz000009vm,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000370_10a.tif,,"Sandberg, Paul|~|Sports|~|Lifestyle|~|Education",photographs,still image,copyrighted,UCLA University Archives,"Sandberg, Paul",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photographed looking east, campus appears in the distance with a baseball game Private on the Athletic Field.",March 1946,-118.44379663467407,34.072248712712614,"Distant view of baseball game with campus in background, 1946",1946-03,5 x 7 in.,"Record Series 647, Box 22, Folder 16",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009vm
Thelner and Louise Photographic Collection,ark:/21198/zz000009w4,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000371_10a.tif,,"Sandberg, Paul|~|Sports|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Sandberg, Paul",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photographed looking east, campus appears in the distance with a baseball game Private on the Athletic Field.",March 1946,-118.44581365585327,34.07230203491128,"Distant view of baseball game with campus in background, 1946",1946-03,5 x 7 in.,"Record Series 647, Box 22, Folder 16",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009w4
Thelner and Louise Photographic Collection,ark:/21198/zz000009xn,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000357_10a.tif,,Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photographed looking northeast with the post-war married student housing area known as ""Gayleyville"" in the foreground. Located on Gayley Avenue, these one-bedroom apartments provided cheap accommodation for married students with young families between about 1948 and 1968.",February 1952,-118.44379663467407,34.072248712712614,"Distant view of campus from ""Gayleyville"", 1952",1952-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009xn
Thelner and Louise Photographic Collection,ark:/21198/zz000009z5,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000358_10a.tif,,Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Photograph of campus silhouetted against the sunset looking west with the Life Sciences Building (Franz Hall) on the left and the Education Building (Moore Hall) on the right.,"December 4, 1946",-118.443603515625,34.07226648678257,"Campus at sunset, 1946",1946-12-04,4 x 5 in.,"Record Series 647, Box 22, Folder 17",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009z5
Thelner and Louise Photographic Collection,ark:/21198/zz00000b05,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000359_10a.tif,,Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photographed looking northeast with the post-war married student housing area known as ""Gayleyville"" in the foreground. Located on Gayley Avenue, these one-bedroom apartments provided cheap accommodation for married students with young families between about 1948 and 1968.",February 1952,-118.44379663467407,34.072248712712614,"Distant view of campus from ""Gayleyville"", 1952",1952-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000b05
Thelner and Louise Photographic Collection,ark:/21198/zz00000b1p,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000361_10a.tif,,Student activities|~|Education|~|Legal,photographs,still image,copyrighted,UCLA University Archives,Unidentified,Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The photography sessions for ASUCLA (Associated Students UCLA) membership cards was a highly organized, efficient affair with multiple photographers on hand. In 1947, one of those photographers was Thelner B. Hoover (UCLA 1930) seen here in the foreground on the right. The setting is likely the interior of the Women's Gymnasium (Kaufman Hall).","September 15, 1947",,,"Student ID photo session, 1947",1947-09-15,4 x 5 in. ,"Record Series 647, Box 22, Folder 18",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000b1p
Thelner and Louise Photographic Collection,ark:/21198/zz00000b26,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000362_10a.tif,,Student activities|~|Education|~|Legal,photographs,still image,copyrighted,UCLA University Archives,Unidentified,Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The photography sessions for ASUCLA (Associated Students UCLA) membership cards was a highly organized, efficient affair with multiple photographers on hand. The setting is likely the interior of the Women's Gymnasium (Kaufman Hall).","September 15, 1947",,,"Student ID photo session, 1947",1947-09-15,4 x 5 in. ,"Record Series 647, Box 22, Folder 18",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000b26
Thelner and Louise Photographic Collection,ark:/21198/zz00000b3q,ark:/21198/zz00000bv3,3,Private,Work,hoover/masters/ua00000363_10a.tif,,Student activities|~|Arts|~|Culture,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,A man poses with a tennis sweater and associated items in what may be a photography session for a tennis club or advertisement.,"September 9, 1947",,,"Unidentified man in photo shoot, 1947",1947-09-15,5 x 4 in. ,"Record Series 647, Box 22, Folder 18",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000b3q
Thelner and Louise Photographic Collection,ark:/21198/zz00000b47,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000365_10a.tif,,Ceremonies|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photograph used in ""The University of California: A Pictorial History"", page 245.|~|Celebrants include (from L to R): Lawrence C. Powell (University Librarian), Paul A. Dodd (Dean of the College of Letters and Science), Vern O. Knudsen (physics professor and Dean of the Graduate Division), Bonnie Dodd, and Florence Knudsen. UCLA Founders Day is an annual event that highlights the university's history and accomplishments. The astronomical observatory of William A. Clark Memorial Library is visible behind the celebrants.","June 6, 1948",,,"Founders Day celebration at the Clark Memorial Library, 1948",1948-06-06,8 x 10 in. ,"Record Series 647, Box 22, Folder 19",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000b47
