Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,Duplicate,Delete in Title,Type.genre,Name.photographer,Type.typeOfResource,AltIdentifier.local,Title,Subject,Name.subject,Description.note,Summary,Date.creation,Coverage.geographic,Description.latitude,Description.longitude,Relation.isPartOf,Format.extent,AltTitle.other,Name.repository,Rights.servicesContact,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Borcherdt (Donn) Collection,ark:/21198/zz002k2r99,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2r99_2377488_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams378.tif|~|DB-378,"Mexico (Michoacán/Costa) - Costumed people, between 1960-1964",Festivals--Mexico,,"Five people in front of a church doorway, in costume for an event, in a village in the Costa region of the state of Michoacán de Ocampo.",,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2r99,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2r99/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rbt,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rbt_2377521_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams390.tif|~|DB-390,"Mexico (Michoacán/Costa) - Men with , between 1960-1964",Pack animals--Mexico|~|Horses--Mexico|~|Men--Mexico,,Four men with a horse or pack animal.,,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rbt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rbt/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rcb,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rcb_2377485_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams377.tif|~|DB-377,"Mexico (Michoacán/Costa) - Costumed people, between 1960-1964",Festivals--Mexico,,"Five people in front of a church doorway, in costume for an event, in a village in the Costa region of the state of Michoacán de Ocampo.",,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rcb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rcb/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rdv,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rdv_2377527_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams392.tif|~|DB-392,"Mexico (Michoacán/Costa) - Aerial view, street, between 1960-1964",Streets--Mexico,,,,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rdv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rdv/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rfc,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rfc_2377500_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams382.tif|~|DB-382,"Mexico (Michoacán/Costa) - Dwelling, between 1960-1964",Dwellings--Mexico,,,,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rfc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rfc/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rgw,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rgw_2377533_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams394.tif|~|DB-394,"Mexico (Michoacán/Costa) - Farmyard, between 1960-1964",Farms--Mexico,,"Two men in a farmyard enclosed by a low wattle fence, with a hillside visible in the background, in the Costa region of the state of Michoacán de Ocampo.",,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rgw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rgw/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rhd,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rhd_2377494_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams380.tif|~|DB-380,"Mexico (Michoacán/Costa) - Indoor view, ceramic factory, between 1960-1964",Potteries--Mexico|~|Kilns--Mexico,,,,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rhd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rhd/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rjx,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rjx_2377539_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams396.tif|~|DB-396,"Mexico (Michoacán/Costa) - Farmyard, between 1960-1964",Farms--Mexico|~|Huts--Mexico,,"Farmyard enclosed by a low wattle fence, with a tile-roofed structure supported by tree trunks on the left, in the Costa region of the state of Michoacán de Ocampo.",,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rjx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rjx/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rkf,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rkf_2377479_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams375.tif|~|DB-375,"Mexico (Michoacán/Costa) - Rural shrine, between 1960-1964",Shrines--Mexico|~|Crosses--Mexico|~|Men--Mexico,,"Five men at a shrine in a mountainous, rural area. There is a tall, wooden cross on the right.",,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rkf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rkf/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rmz,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rmz_2377545_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams398.tif|~|DB-398,"Mexico (Michoacán/Costa) - Sea coast, between 1960-1964",Beaches--Mexico|~|Pack animals--Mexico|~|Men--Mexico,,Two men with two pack animals or small horses on a hill above a beach.,,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rmz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rmz/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rng,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rng_2377355_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams370.tif|~|DB-370,"Mexico (Ciudad de México, D.F.) - Rooftops, between 1960-1964",Buildings--Mexico--Mexico City,,,,between 1960-1964,Mexico City (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rng,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rng/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rp0,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rp0_2377551_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams400.tif|~|DB-400,"Mexico (Michoacán/Costa) - Ranch, between 1960-1964",Farms--Mexico|~|Ranches--Mexico|~|Horses--Mexico,,"View from behind a low wattle fence of a man on horseback, on a ranch or farm.",,between 1960-1964,Michoacán de Ocampo (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rp0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rp0/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rqh,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rqh_2377349_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams368.tif|~|DB-368,"Mexico (Ciudad de México, D.F.) - Buildings, between 1960-1964",,,,,between 1960-1964,Mexico City (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rqh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rqh/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2rr1,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2rr1_2377557_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams402.tif|~|DB-402,Mexico - Water and landscape,Rivers--Mexico,,Landscape with a river.,,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2rr1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2rr1/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2t2n,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2t2n_2381760_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams443.tif|~|DB-443,"Unknown - Viol, 1960-1968",Viols,,"Viol with three strings on a collection display board: detail of the top of the bow, the pegbox, and an unidentified wooden hook-shaped implement.",,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2t2n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2t2n/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2t35,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2t35_2381766_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams445.tif|~|DB-445,"Unknown - Viol, 1960-1968",Viols,,"Viol with two strings and with a bow. The viol is decorated with inlays, 7 in the form of birds and 3 forming the initials J B R. The bow is ornamented with a carved animal head at the top.",,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2t35,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2t35/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2t4p,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2t4p_2377608_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams419.tif|~|DB-419,"United States (Westwood, Los Angeles, California) - Window display (UCLA), 1960-1968","Showcases|~|Westwood (Los Angeles, Calif.)",,Display case in Westwood with three mannequin and poster displays about UCLA.,,1960-1968,Los Angeles (Calif. ),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2t4p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2t4p/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2t56,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2t56_2378110_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams435.tif|~|DB-435,"Unknown - Harp (back), 1960-1968",Harps,,Harp in an office.,,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2t56,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2t56/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2t6q,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2t6q_2381799_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams455.tif|~|DB-455,"Unknown - Rural scene, 1960-1968",Dwellings|~|Thatched roofs|~|Rural areas,,Houses with thatched roofs in a rural area.,,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2t6q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2t6q/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2t77,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2t77_2381772_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams447.tif|~|DB-447,"Unknown - Harp, 1960-1968",Harps,,"Harp without strings, on a dirt path in a garden.",,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2t77,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2t77/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2t8r,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2t8r_2381778_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,DB-449|~|cleth_196601_ams449.tif,"Unknown - Country scene, 1960-1968",Rural areas|~|Dirt roads,,"Open landscape seen from a dirt road, with the tile roof of a house just visible in the middle.",,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2t8r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2t8r/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2t98,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2t98_2378051_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams422.tif|~|DB-422,"Unknown - Harp, 1960-1968",Harps,,Harp in an office with bookcases and other instruments.,,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2t98,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2t98/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2tbs,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2tbs_2378104_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams433.tif|~|DB-433,"Unknown - Harp, 1960-1968",Harps,,Harp in an office with bookcases and other instruments.,,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2tbs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2tbs/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2tc9,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2tc9_2381787_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,DB-452|~|cleth_196601_ams452.tif,"Chile - Making articles of ""crin"", between 1966-1967",Horsehair|~|Weaving,,"Two women, seated in a flower garden in a rural area with a hill visible in the background, weave circular pieces with ""crin,"" horsehair.",,between 1966-1967,Chile,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2tc9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2tc9/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2tdt,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2tdt_2381784_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams451.tif|~|DB-451,"Unknown - Pottery, 1960-1968",Potteries|~|Potters,,Potter working beneath a canvas canopy at a pottery.,,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2tdt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2tdt/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2tfb,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2tfb_2381790_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams453.tif|~|DB-453,"Unknown - Ranch area, horses and riders, 1960-1968",Corrals|~|Horses,,Men wearing hats and ponchos on horseback in a corral.,,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2tfb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2tfb/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2tgv,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2tgv_2378064_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams425.tif|~|DB-425,"Unknown - Panpipes, 1960-1968",Panpipes,,Six panpipes mounted on a collection display board.,,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2tgv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2tgv/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002k2thc,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002k2thc_2378089_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams431.tif|~|DB-431,"Unknown - Guitar (21 strings, mid-section), 1960-1968",Guitars,,Guitar mounted on a collection display board.,,1960-1968,,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2thc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2thc/manifest
