Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Coverage.spatialLatitude,Name.fashionDesigner,Coverage.spatialLongitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Name.illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Alternate Identifier.OPAC,Alternate Identifier.url,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz002cm93m,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2978.tif,,,,Composers|~|Music education $z California $z Los Angeles|~|Youth|~|Education|~|Arts,still image,news photographs|~|cellulose nitrate film,"Sousa, John Philip, $d 1854-1932|~|Fletcher, John, $d b. ca. 1915|~|Stone, Kathryn E. $q (Kathryn Emilie), $d b. 1865|~|Gross, Helen, $d b. ca. 1915|~|Rubin, Dana, $d b. ca. 1915|~|Boswell, Harry, $d b. ca. 1915",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2978|~|2978,"Composer John Philip Sousa and music supervisor Kathryn E. Stone awarding trophies to music students, Los Angeles, 1926","Text from newspaper caption: Sousa Gives Thrill to Young Players.  Principals in Music Festival.  At top, left to right, John Fletcher, Harry Boswell, Miss Kathryn F. Stone, John Philip Sousa, Helen Gross and Dana Rubin.|~|Text from nitrate negative sleeve: Sousa, John Philip|~|Handwritten at edge of negative: John Phillip Sousa and Katherine Stone presenting cups to school children","January 7, 1926",1 photograph,b&w nitrate negative,,1926-01-07,-118.25236201286300,34.04938595062730,"This photograph appears with the Los Angeles Times article, January 8, 1926, Children Greet Band King, Sousa Presents Trophies, Conducts Combined School Orchestra, Receives Gift and Plays Concert. … Mr. Sousa awarded the music-memory contest trophies to representatives of the Santa Barbara-avenue and the Soto-street schools during the matinee intermission, with the assistance of Miss Kathryn E. Stone, supervisor of music in the elementary schools …|~|Composer John Philip Sousa and music supervisor Kathryn E. Stone awarding trophies to two girls and two boys, at Philharmonic Auditorium, in hallway or narrow room with patterned floor and seats at left",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm93m
Los Angeles Times Photographic Archive,ark:/21198/zz002cm944,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2979.tif,,,,Business,still image,news photographs|~|cellulose nitrate film,Southern California Edison Company,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Long Beach (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2979|~|2979,"Southern California Edison electric plant, Long Beach, [1930?]","Text from nitrate negative sleeve: Southern California Edison Co., Long Beach|~|Handwritten at edge of negative: So Cal Edison Plant at Long Beach",[1930?],1 photograph,b&w nitrate negative,,1930,,,"A drawing resembling this photograph appears with Los Angeles Times column, September 18, 1930, The Lee Side o'L.A., by Lee Shippey.  Yesterday H.A. Barre, executive engineer of the Southern California Edison Company, and Frank G. Philo, superintendent of steam generation, led us through the great Edison plant on the edge of Long Beach Harbor …|~|Exterior view of Southern California Edison electric plant, with railroad tracks in left foreground, electric wires overhead, small group of men walking on tracks near plant",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm944
Los Angeles Times Photographic Archive,ark:/21198/zz002cm95n,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2980.tif,,,,Business,still image,news photographs|~|cellulose nitrate film,Southern California Edison Company,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Long Beach (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2980|~|2980,"Small wooden building, probably on the grounds of the Southern California Edison electric plant, Long Beach, [1930?]","Text from nitrate negative sleeve: Southern California Edison Co., Long Beach",[1930?],1 photograph,b&w nitrate negative,,1930,,,"Small wooden building with railing, with four men and two women, all in coats and hats, standing near railroad tracks in foreground, parked cars in right background.  Sign on building reads: Notice: Permission must be obtained before crossing bridge, this applies to all.  Small angled sign in window reads: Coolidge",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm95n
Los Angeles Times Photographic Archive,ark:/21198/zz002cm9v0,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2981.tif,,,,Demolition $z California $z Los Angeles|~|Landmarks|~|Business,still image,news photographs|~|cellulose nitrate film,University of Southern California. $b Library,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,2981|~|uclamss_1429_2981,"Buildings awaiting demolition near the Doheny Library, University of Southern California, Los Angeles, 1935","Text from nitrate negative sleeve: Southern California University, Doheny Library, 1935|~|Handwritten at edge of negative: House in front Doheny Library at USC, 1-24-35",1935,1 photograph,b&w nitrate negative,,1935,-118.2850044965740,34.020732688984700,"A similar photograph appears with Los Angeles Times article, April 30, 1935, Helping Neighbor Bid Campus Good-by, Trojans Act as Movers, Grid Players and Co-eds Help Woman to Vacate Condemned Property.  Trojan football players and campus co-eds gathered around to lend assistance as Mrs. Nancy Robbins moved her residence and soda fountain from a corner of the Doheny Memorial Library grounds at the University of Southern California.|~|House and soda fountain on University of Southern California campus, with with woman entering store, street in foreground, and palm tree at right.  Store sign reads: University Fountain, breakfast, lunch, dinner, candy, cigars",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm9v0
Los Angeles Times Photographic Archive,ark:/21198/zz002cm9wh,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2982.tif,,,,Education|~|Debates $z California $z Los Angeles,still image,news photographs|~|cellulose nitrate film,"University of Southern California|~|Franklin, Michael Arthur Ernest, $d b. 1903|~|Monkhouse, Patrick James, $d 1904-1981|~|Syvertson, Arthur Lee, $d 1904-1943|~|Nichols, Alan, $d 1898-1973|~|University of Oxford|~|Berger, William, $d b. ca. 1903|~|Leonard, Adna Wright, $d 1904-1986|~|Isham, Gyles, $d 1903-1976",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,2982|~|uclamss_1429_2982,"University of Southern California and Oxford University debate teams, Los Angeles, 1926","Text from nitrate negative sleeve: Southern California University, debating team vs. Oxford",1926,1 photograph,b&w nitrate negative,,1926,,,"William Berger, Michael A.E. Franklin, Arthur Syvertson, Gyles Isham, Adna W. Leonard, Jr., and Patrick Monkhouse, in tuxedoes, and coach Alan Nichols, in suit and tie, all standing, in a row in front of wall with door and portrait|~|Related to Los Angeles Times article, November 25, 1926, Dry Sentiment Hits Debates, Oxford Team, in Contest Here, Reports Decisions Lost Nine Times on Arguments Offered in Favor of Light Wines and Beer.  That their arguments for the admission of light wines and beer don’t strike a responsive chord with American audiences is the conviction of the three young Oxford debaters who argued in favor of this proposition in a debate at the University of Southern  California Tuesday evening and were defeated.  … Patrick Monkhouse … Michael Franklin … Gyles Ishom, the third member of the trio …",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm9wh
Los Angeles Times Photographic Archive,ark:/21198/zz002cm9x1,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_2983i.tif,,,,Education|~|Debates $z California $z Los Angeles,still image,news photographs|~|cellulose nitrate film,"University of Southern California|~|Franklin, Michael Arthur Ernest, $d b. 1903|~|Monkhouse, Patrick James, $d 1904-1981|~|Syvertson, Arthur Lee, $d 1904-1943|~|Nichols, Alan, $d 1898-1973|~|University of Oxford|~|Berger, William, $d b. ca. 1903|~|Leonard, Adna Wright, $d 1904-1986|~|Isham, Gyles, $d 1903-1976",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2983i|~|2983i,"zzz - Handwritten note identifying members of the University of Southern California and Oxford University debate teams, 1926","Text from nitrate negative sleeve: Southern California University, debating team vs. Oxford",1926,1 photograph,b&w nitrate negative,,1926,,,"Text reads: Oxford (England), and U.S.C. debating teams - l. to r. William Berger - U.S.C.  Oxford - Michael A.E. Franklin. U.S.C. - Arthur Syvertson.  Oxford - Gyles Isham.  U.S.C. - Adna W Leonard Jr.  Oxford - Patrick Monkhouse.  U.S.C. coach - Alan Nichols",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm9x1
Los Angeles Times Photographic Archive,ark:/21198/zz002cm9zj,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2984.tif,,,,Student activities $z California $z Los Angeles|~|Lifestyle|~|Youth,still image,news photographs|~|cellulose nitrate film,University of Southern California,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2984|~|2984,"Young men in homecoming ""brawl,"" University of Southern California, Los Angeles, [1928?]","Text from nitrate negative sleeve: Southern California University, brawl",[1928?],1 photograph,b&w nitrate negative,,1928,-118.28568041324600,34.022088774745800,"Three young men holding or tossing a fourth, in athletic clothing on field, while other students in small groups look on, with houses and trees in background|~|A similar photograph appears with Los Angeles Times article, October 18, 1928, Trojan Sophs Win Right to Rule, Freshmen Lose Liberties—and Shirts—in Annual Brawl",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm9zj
Los Angeles Times Photographic Archive,ark:/21198/zz002cmb0j,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2985.tif,,,,Student activities $z California $z Los Angeles|~|Sports|~|Entertainment|~|Lifestyle|~|Youth,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2985|~|2985,"Young men in homecoming ""brawl,"" University of Southern California, Los Angeles, [1928?]","Text from nitrate negative sleeve: Southern California University, brawl",[1928?],1 photograph,b&w nitrate negative,,1928,-118.28568041324600,34.022088774745800,"Four young men holding two others by feet, ankles, and arms, in athletic clothing on field, with photographer in foreground, building and crowd of students in background|~|A similar photograph appears with Los Angeles Times article, October 18, 1928, Trojan Sophs Win Right to Rule, Freshmen Lose Liberties—and Shirts—in Annual Brawl",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmb0j
Los Angeles Times Photographic Archive,ark:/21198/zz002cmbc7,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2986.tif,,,,Student activities $z California $z Los Angeles|~|Tug of war $z California $z Los Angeles|~|Lifestyle|~|Youth,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2986|~|2986,"Young men in tug of war at homecoming ""brawl,"" University of Southern California, Los Angeles, [1928?]","Text from nitrate negative sleeve: Southern California University, brawl",[1928?],1 photograph,b&w nitrate negative,,1928,-118.28568041324600,34.022088774745800,"Possibly related to Los Angeles Times article, October 18, 1928, Trojan Sophs Win Right to Rule, Freshmen Lose Liberties—and Shirts—in Annual Brawl|~|About 14 young men pulling one end of tug of war rope, being sprayed with water, on athletic field, with about 18 people looking on and buildings in background",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmbc7
Los Angeles Times Photographic Archive,ark:/21198/zz002cmc01,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2987.tif,,,,Balls (Sporting goods)|~|Student activities $z California $z Los Angeles|~|Sports|~|Lifestyle|~|Education,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,2987|~|uclamss_1429_2987,"Young men playing with large exercise ball at homecoming ""brawl,"" University of Southern California, Los Angeles, [1928?]","Text from nitrate negative sleeve: Southern California University, brawl",[1928?],1 photograph,b&w nitrate negative,,1928,-118.28568041324600,34.022088774745800,"About 22 young men, with large ball, about 6 feet in diameter, in midair just above their fingertips, on athletic field with crowd of students and buildings in background|~|Possibly related to Los Angeles Times article, October 18, 1928, Trojan Sophs Win Right to Rule, Freshmen Lose Liberties—and Shirts—in Annual Brawl",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmc01
