Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Subject.conceptTopic,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Name.subject,Rights.servicesContact,Subject.category,Language,Name.repository,Name.photographer,Subject.descriptiveTopic,Rights.permissionNote,Relation.isPartOf,Name.creator,Date.creation,Date.normalized,Description.note,Coverage.geographic,Alt ID.local,Title,Format.dimensions,Format.extent,Description.latitude,Description.longitude,Local identifier,AltTitle.other,Finding Aid URL,Description.abstract,thumbnailImageName,masterImageName,Bucketeer State,IIIF Access URL,Representative Image,Masthead
Arkatov (James) Collection,ark:/21198/zz00294s38,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00294s38_1969426_master.tif,,,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,"Browning, John, $d 1933-2003",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Violins,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,"American pianist John Browning at the piano, with violinists (unknown) playing in the background, in 1958.",California--Los Angeles,uclamus_340_b3_f5_10,"John Browning at the piano, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00294s38_1969426_thumbnail.jpg,21198-zz00294s38_1969426_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294s38,,
Arkatov (James) Collection,ark:/21198/zz00294s4s,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00294s4s_1969430_master.tif,,,,still image,Black-and-white photographs,Violinists $z United States,copyrighted,Y,unknown,"Stern, Isaac, 1920-2001",,Entertainment|~|People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Violins,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Ukrainian-born American violinist Isaac Stern playing the violin in 1958.,California--Los Angeles,uclamus_340_b3_f5_11,"Isaac Stern playing the violin, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00294s4s_1969430_thumbnail.jpg,21198-zz00294s4s_1969430_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294s4s,,
Arkatov (James) Collection,ark:/21198/zz00294s59,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00294s59_1969436_master.tif,,,,still image,Black-and-white photographs,Violinists $z United States,copyrighted,Y,unknown,"Stern, Isaac, 1920-2001",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Violins,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Ukrainian-born American violinist Isaac Stern playing the violin in 1958.,California--Los Angeles,uclamus_340_b3_f5_12,"Isaac Stern playing the violin, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00294s59_1969436_thumbnail.jpg,21198-zz00294s59_1969436_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294s59,,
Arkatov (James) Collection,ark:/21198/zz00294s6t,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00294s6t_1969444_master.tif,,,,still image,Black-and-white photographs,Violinists $z United States,copyrighted,Y,unknown,"Stern, Isaac, 1920-2001",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Violins,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Ukrainian-born American violinist Isaac Stern playing the violin in 1958.,California--Los Angeles,uclamus_340_b3_f5_13,"Isaac Stern playing the violin, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00294s6t_1969444_thumbnail.jpg,21198-zz00294s6t_1969444_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294s6t,,
Arkatov (James) Collection,ark:/21198/zz00294s7b,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00294s7b_1969450_master.tif,,,,still image,Black-and-white photographs,Violinists $z United States,copyrighted,Y,unknown,"Stern, Isaac, 1920-2001",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Violins,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Ukrainian-born American violinist Isaac Stern playing the violin in 1958.,California--Los Angeles,uclamus_340_b3_f5_14,"Isaac Stern playing the violin, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00294s7b_1969450_thumbnail.jpg,21198-zz00294s7b_1969450_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294s7b,,
Arkatov (James) Collection,ark:/21198/zz00294s8v,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00294s8v_1969459_master.tif,,,,still image,Black-and-white photographs,Violinists $z United States,copyrighted,Y,unknown,"Stern, Isaac, 1920-2001",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Violins,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Ukrainian-born American violinist Isaac Stern playing the violin in 1958.,California--Los Angeles,uclamus_340_b3_f5_15,"Isaac Stern playing the violin, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00294s8v_1969459_thumbnail.jpg,21198-zz00294s8v_1969459_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294s8v,,
Arkatov (James) Collection,ark:/21198/zz00294s9c,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00294s9c_1969465_master.tif,,,,still image,Black-and-white photographs,Violinists $z United States,copyrighted,Y,unknown,"Stern, Isaac, 1920-2001",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Violins,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Ukrainian-born American violinist Isaac Stern playing the violin in 1958.,California--Los Angeles,uclamus_340_b3_f5_16,"Isaac Stern playing the violin, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00294s9c_1969465_thumbnail.jpg,21198-zz00294s9c_1969465_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294s9c,,
Arkatov (James) Collection,ark:/21198/zz00294sbw,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00294sbw_1969473_master.tif,,,,still image,Black-and-white photographs,Musicians--United States|~|Pianists $z United States,copyrighted,Y,unknown,"Rubinstein, Artur, $d 1887-1982",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,"Polish born American pianist Arthur Rubinstein, sitting at the piano.  Probably taken at a rehearsal in Los Angeles.",California--Los Angeles,uclamus_340_b3_f5_17,"Arthur Rubenstein at the piano, Los Angeles, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00294sbw_1969473_thumbnail.jpg,21198-zz00294sbw_1969473_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294sbw,,
Arkatov (James) Collection,ark:/21198/zz00294scd,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00294scd_1969480_master.tif,,,,still image,Black-and-white photographs,Musicians--United States|~|Pianists $z United States,copyrighted,Y,unknown,"Hollywood Bowl (Los Angeles, Calif.)|~|Rubinstein, Artur, $d 1887-1982",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Polish born American pianist Arthur Rubinstein playing the piano.  Probably taken during a rehearsal at the Hollywood Bowl.  Unidentified musicians can be seen in the background.,California--Los Angeles,uclamus_340_b3_f5_18,"Arthur Rubinstein playing the piano, Los Angeles, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00294scd_1969480_thumbnail.jpg,21198-zz00294scd_1969480_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294scd,,
Arkatov (James) Collection,ark:/21198/zz00297pc9,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00297pc9_1976892_master.tif,,,,still image,Black-and-white photographs,Musicians--United States|~|Pianists $z United States,copyrighted,Y,unknown,"Hollywood Bowl (Los Angeles, Calif.)|~|Rubinstein, Artur, $d 1887-1982",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Polish born American pianist Arthur Rubinstein.  Possibly taken during a Hollywood Bowl rehearsal.,California--Los Angeles,uclamus_340_b3_f5_19,"Arthur Rubinstein at the piano, Los Angeles, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00297pc9_1976892_thumbnail.jpg,21198-zz00297pc9_1976892_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297pc9,,
Arkatov (James) Collection,ark:/21198/zz00297pdt,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00297pdt_1976898_master.tif,,,,still image,Black-and-white photographs,Musicians--United States|~|Pianists $z United States,copyrighted,Y,unknown,"Rubinstein, Artur, $d 1887-1982",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,"Headshot of Polish born American pianist Arthur Rubinstein, probably taken during a rehearsal.",California--Los Angeles,uclamus_340_b3_f5_20,"Arthur Rubinstein, playing the piano, Los Angeles, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00297pdt_1976898_thumbnail.jpg,21198-zz00297pdt_1976898_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297pdt,,
Arkatov (James) Collection,ark:/21198/zz00297pfb,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00297pfb_1976907_master.tif,,,,still image,Black-and-white photographs,Musicians--United States|~|Pianists $z United States,copyrighted,Y,unknown,"Hollywood Bowl (Los Angeles, Calif.)|~|Rubinstein, Artur, $d 1887-1982",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Polish born American pianist Arthur Rubinstein at the piano.  Probably taken at a rehearsal in the Hollywood Bowl.  Unidentified violinists can be seen in the background.,California--Los Angeles,uclamus_340_b3_f5_21,"Arthur Rubinstein at the piano, Los Angeles, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00297pfb_1976907_thumbnail.jpg,21198-zz00297pfb_1976907_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297pfb,,
Arkatov (James) Collection,ark:/21198/zz00297pgv,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00297pgv_1976912_master.tif,,,,still image,Black-and-white photographs,Musicians--United States|~|Pianists $z United States,copyrighted,Y,unknown,"Hollywood Bowl (Los Angeles, Calif.)|~|Rubinstein, Artur, $d 1887-1982",,People,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Right profile of Polish born American pianist Arthur Rubinstein probably taken during a rehearsal at the Hollywood Bowl.,California--Los Angeles,uclamus_340_b3_f5_22,"Arthur Rubinstein, Los Angeles, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00297pgv_1976912_thumbnail.jpg,21198-zz00297pgv_1976912_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297pgv,,
Arkatov (James) Collection,ark:/21198/zz00297phc,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00297phc_1976918_master.tif,,,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,"Cliburn, Van, $d 1934-",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Orchestras,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,"American pianist Van Cliburn with an orchestra in the background, 1958.",California--Los Angeles,uclamus_340_b3_f5_24,"Van Cliburn with orchestra in background, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00297phc_1976918_thumbnail.jpg,21198-zz00297phc_1976918_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297phc,,
Arkatov (James) Collection,ark:/21198/zz00297pjw,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz00297pjw_1977378_master.tif,,,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,"Cliburn, Van, $d 1934-",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,American pianist Van Cliburn in 1958.,California--Los Angeles,uclamus_340_b3_f5_23,"Van Cliburn, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz00297pjw_1977378_thumbnail.jpg,21198-zz00297pjw_1977378_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297pjw,,
Arkatov (James) Collection,ark:/21198/zz002b0fk9,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz002b0fk9_1977387_master.tif,,,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,"Cliburn, Van, $d 1934-",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Orchestras,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,"American pianist Van Cliburn with an orchestra in the background, 1958.",California--Los Angeles,uclamus_340_b3_f5_25,"Van Cliburn with orchestra in background, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz002b0fk9_1977387_thumbnail.jpg,21198-zz002b0fk9_1977387_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b0fk9,,
Arkatov (James) Collection,ark:/21198/zz002b0fmt,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz002b0fmt_1977394_master.tif,,,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,"Cliburn, Van, $d 1934-",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,American pianist Van Cliburn playing the piano in 1958.,California--Los Angeles,uclamus_340_b3_f5_26,"Van Cliburn playing the piano, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz002b0fmt_1977394_thumbnail.jpg,21198-zz002b0fmt_1977394_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b0fmt,,
Arkatov (James) Collection,ark:/21198/zz002b0fnb,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz002b0fnb_1977411_master.tif,,,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,"Cliburn, Van, $d 1934-",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Orchestras,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,"American pianist Van Cliburn with an orchestra in the background, 1958.",California--Los Angeles,uclamus_340_b3_f5_27,"Van Cliburn with orchestra in background, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz002b0fnb_1977411_thumbnail.jpg,21198-zz002b0fnb_1977411_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b0fnb,,
Arkatov (James) Collection,ark:/21198/zz002b0fpv,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz002b0fpv_1977424_master.tif,,,,still image,Black-and-white photographs,Conductors (Music) $z Russia,copyrighted,Y,unknown,"Kondrashin, Kirill, $d 1914-1981",,People,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,1958,1958,Russian conductor Kirill Kondrashin in 1958.,California--Los Angeles,uclamus_340_b3_f6_1,"Kirill Kondrashin, 1958 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz002b0fpv_1977424_thumbnail.jpg,21198-zz002b0fpv_1977424_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b0fpv,,
