Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.countryCreation,Rights.servicesContact,Type.genre,Rights.permissionNote,Name.subject,Subject,Rights.creatorPersonName,Rights.rightsHolderName,AltTitle.uniform,Relation.isPartOf,Name.photographer,Name.repository,Name.creator,Alt ID.local,Format.extent,Date.creation,Title,Description.note,Format.dimensions,Alt ID.url,Alt ID.OPAC,Description.abstract,Bucketeer State,IIIF Access URL
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093hw3,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093hw3-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Awarding of prizes[?], 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f24_4,1 slide in plastic mount,1985,"Awarding of prizes[?], woman displaying her skirt, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093hw3
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093hxm,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093hxm-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Teotitlán del Valle|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Teotitlán del Valle, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f23_24,1 slide in plastic mount,1985,"Teotitlán, men dancing wearing large headdresses, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093hxm
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093hz4,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093hz4-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_16,1 slide in plastic mount,1982,"Saints Day, man wearing black mask and children in costume, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093hz4
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093j04,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093j04-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Awarding of prizes[?], 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f24_7,1 slide in plastic mount,1985,"Awarding of prizes[?], woman singing, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093j04
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093j1n,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093j1n-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_8,1 slide in plastic mount,1982,"Saints Day, man wearing large headdress, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093j1n
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093j25,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093j25-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_4,1 slide in plastic mount,1982,"Saints Day, man looking at a polaroid picture, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093j25
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093j3p,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093j3p-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_12,1 slide in plastic mount,1982,"Saints Day, men and headdresses, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093j3p
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093j46,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093j46-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_18,1 slide in plastic mount,1982,"Saints Day, men wearing large headdresses, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093j46
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093j5q,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093j5q-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_1,1 slide in plastic mount,1982,"Saints Day, man wearing black mask and children in costume, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093j5q
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093j67,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093j67-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_9,1 slide in plastic mount,1982,"Saints Day, men wearing large headdresses, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093j67
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093j7r,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093j7r-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_5,1 slide in plastic mount,1982,"Saints Day, men wearing large headdresses viewing Polariod photograph, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093j7r
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093j88,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093j88-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_13,1 slide in plastic mount,1982,"Saints Day, band members, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093j88
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093j9s,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093j9s-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_17,1 slide in plastic mount,1982,"Saints Day, men in large headdresses walking and band playing, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093j9s
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jb9,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jb9-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_2,1 slide in plastic mount,1982,"Saints Day, feathered headdresses surrounding a man reading, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jb9
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jct,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jct-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_10,1 slide in plastic mount,1982,"Saints Day, man wearing large headdress, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jct
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jdb,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jdb-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_6,1 slide in plastic mount,1982,"Saints Day, girl wearing white gloves, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jdb
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jfv,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jfv-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_14,1 slide in plastic mount,1982,"Saints Day, men wearing black masks, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jfv
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jgc,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jgc-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Awarding of prizes[?], 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f24_6,1 slide in plastic mount,1985,"Awarding of prizes[?], woman wearing sash and gold necklace, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jgc
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jhw,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jhw-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_3,1 slide in plastic mount,1982,"Saints Day, man in costume drinking a beer, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jhw
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jjd,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jjd-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_11,1 slide in plastic mount,1982,"Saints Day, man wearing large headdress, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jjd
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jkx,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jkx-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_7,1 slide in plastic mount,1982,"Saints Day, drums [band], 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jkx
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jmf,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jmf-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_15,1 slide in plastic mount,1982,"Saints Day, men wearing black masks, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jmf
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jpg,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jpg-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_19,1 slide in plastic mount,1982,"Saints Day, band members, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jpg
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jrh,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jrh-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_23,1 slide in plastic mount,1982,"Saints Day, faces of boys wearing soldier costumes, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jrh
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093js1,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093js1-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_27,1 slide in plastic mount,1982,"Saints Day, man holding sword, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093js1
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093jtj,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093jtj-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,All Saints' Day--Mexico--Oaxaca de Juárez,,,"Saints Day Celebration - Teotitlan de Valle, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f26_28,1 slide in plastic mount,1982,"Saints Day, man holding large headdress, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093jtj
