Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Thumbnail,Type.typeOfResource,Type.genre,Subject,Name.repository,Name.creator,Name.subject,Subject geographic,Name.photographer,Rights.copyrightStatus,Date.creation,Date.normalized,Alt ID.local,Description.note,Coverage.temporal,Title,AltTitle.descriptive,Coverage.geographic,AltTitle.uniform,Alt ID.collection,Language,"Latitude, Longitude ",Relation.isPartOf,Format.dimensions,Format.medium ,Format.extent,AltTitle.creator
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p34,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 25, 1938",1938-08-25,cleth_196906_amr6155_item02.wav|~|143.1.2|~|6155-2,"Drums; Beatkeeper; Drone; String melody instrument. Vocal: Male solo.<br>Item time: 2:33 min.<br>Begins in the middle of the item. Static.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Adyar.<br>Country of recording: India",1938-1939,Praise of Ganapati,,Aydar (India),,,,,,,,02:33 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p4n,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 6, 1938",1938-09-06,cleth_196906_amr6156_item14.wav|~|6156-14|~|144.1.14,"Vocal: Male group.<br>Item time: 3:00 ? min.<br>Begins in the middle of the item? A lot of static and pops. Could not determine when the previous item ends and this item begins. Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Madanapalle.<br>Country of recording: India",1938-1939,Sugali song in praise of the moon,,Madanapalle (India),,,,,,,,03:00? min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p55,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 6, 1938",1938-09-06,144.1.13|~|cleth_196906_amr6156_item13.wav|~|6156-13,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Madanapalle.<br>Country of recording: India|~|Vocal: Male group.<br>Item time: 2:10? min.<br>Begins in the middle of the item? A lot of static and pops. Could not determine when this item ends and the next item begins.",1938-1939,Sugali men's tune,,Madanapalle (India),,,,,,,,02:10? min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p6p,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",1938-09-02,cleth_196906_amr6156_item12.wav|~|6156-12|~|144.1.12,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Cuddalore.<br>Country of recording: India|~|Flute. Vocal: Boy or female solo.<br>Item time: 3:58 min.<br>Fades in. A lot of static and pops. Signal strength varies. Occasional dropouts and break ups. Fades out.",1938-1939,Flute and voice,,Cuddalore (India),,,,,,,,03:58 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p76,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Traditional|~|Instrumental,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",1938-09-02,144.1.11|~|6156-11|~|cleth_196906_amr6156_item11.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Cuddalore.<br>Country of recording: India|~|Flute solo.<br>Item time: 2:10 min.<br>Static. Weak signal. Pops. Signal strength varies.",1938-1939,Flute (cf. Song Madura temple),,Cuddalore (India),,,,,,,,02:10 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p8q,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",1938-09-01,6156-1|~|cleth_196906_amr6156_item01.wav|~|144.1.1,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Annamalainagar.<br>Country of recording: India|~|Vocal: Small male group.<br>Item time: 1:11 min.<br>Static; pops. Occasional break up. Ends abruptly.",1938-1939,Jaiminiya Samaveda: agnecagneyam,,Annamalainagar (India),,,,,,,,01:11 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k592r,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",1938-09-02,144.1.9|~|cleth_196906_amr6156_item09.wav|~|6156-9,"Flute. Vocal: Boy solo.<br>Item time: 1:12 min.<br>Signal is very weak. A lot of static. Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Cuddalore.<br>Country of recording: India",1938-1939,Krishnalila,,Cuddalore (India),,,,,,,,01:12 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k5938,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",1938-09-02,6156-10|~|cleth_196906_amr6156_item10.wav|~|144.1.10,"Flute. Vocal: Male solo.<br>Item time: 1:26 min.<br>Static; pops. Constant hum. Item ends before the end of the piece?|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Cuddalore.<br>Country of recording: India",1938-1939,Ambikapada,,Cuddalore (India),,,,,,,,01:26 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k594s,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",1938-09-02,6156-8|~|cleth_196906_amr6156_item08.wav|~|144.1.8,"Flute. Vocal: Young male (?) solo.<br>Item time: 1:38 min.<br>Static; pops. Signal is weak at the beginning of the item. A lot of break up.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Cuddalore.<br>Country of recording: India",1938-1939,Flute and voice,,Cuddalore (India),,,,,,,,01:38 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k5959,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",1938-09-02,cleth_196906_amr6156_item07.wav|~|144.1.7|~|6156-7,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Cuddalore.<br>Country of recording: India|~|Sticks. Vocal: Boy leader - chorus.<br>Item time: 2:40 min.<br>Fades in. A lot of break up and static. Signal level varies. Ends abruptly.",1938-1939,Schoolboy's kolatam,Kolatam (sticks),Cuddalore (India),,,,,,,,02:40 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k596t,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",1938-09-01,cleth_196906_amr6156_item06.wav|~|6156-6|~|144.1.6,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Annamalainagar.<br>Country of recording: India|~|Vocal: Small male group.<br>Item time: 2:02 min.<br>Begins abruptly. Static; pops. Some break up and dropout. Ends abruptly.",1938-1939,Jaiminiya Samaveda: Visnuccha and Santanica,,Annamalainagar (India),,,,,,,,02:02 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k598v,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",1938-09-01,144.1.5|~|cleth_196906_amr6156_item05.wav|~|6156-5,"Vocal: Small male group.<br>Item time: 1:55 min.<br>Begins in the middle of the item? Static; pops. Item ends before the end of the piece?|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Annamalainagar.<br>Country of recording: India",1938-1939,Jaiminiya Samaveda: bharga esyasi,,Annamalainagar (India),,,,,,,,01:55 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k599c,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",1938-09-01,144.1.4|~|6156-4|~|cleth_196906_amr6156_item04.wav,"Vocal: Small male group.<br>Item time: 0:53 min.<br>Begins in the middle of the item. Static; pops. Item ends before the end of the piece?|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Annamalainagar.<br>Country of recording: India",1938-1939,Jaiminiya Samaveda: barhaspatim ca,,Annamalainagar (India),,,,,,,,00:53 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k59bw,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",1938-09-01,144.1.3|~|6156-3|~|cleth_196906_amr6156_item03.wav,"Vocal: Small male group.<br>Item time: 1:47 min.<br>Begins in the middle of the item? Static; pops.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Annamalainagar.<br>Country of recording: India",1938-1939,Jaiminiya Samaveda,,Annamalainagar (India),,,,,,,,01:47 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k59cd,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",1938-09-01,6156-2|~|144.1.2|~|cleth_196906_amr6156_item02.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Annamalainagar.<br>Country of recording: India|~|Vocal: Small male group.<br>Item time: 4:13 min.<br>Fades in. Static; pops. Occasional break up. Ends abruptly.",1938-1939,Jaiminiya Samaveda: aindram sodasi satasravyam,,Annamalainagar (India),,,,,,,,04:13 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k59dx,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,"Ragas $z India, South ","University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 14, 1938",1938-09-14,cleth_196906_amr6157_item05.wav|~|145.1.5|~|6157-5,"Performers: Vidvan Jasu Ramrau|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Mysore.<br>Country of recording: India|~|Drums; Drone; Bowed string melody instrument? Vocal: Male solo.<br>Item time: 5:21 min.<br>Weak signal. Occasional break ups. Signal strength eventually improves.",1938-1939,"Tyagaaraja kirtan, raga Kalyani, aditala",Raga Kalyani,Mysore (India),,,,,,,,05:21 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k59ff,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Traditional|~|Instrumental,"Ragas $z India, South ","University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 14, 1938",1938-09-14,6157-4|~|145.1.4|~|cleth_196906_amr6157_item04.wav,"Flute; Tabla.<br>Item time: 7:47 min.<br>Noisy recording. Very weak signal. Occasional pops. Brief dropouts throughout the piece. Inconsistent levels throughout. Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Mysore.<br>Country of recording: India",1938-1939,Raga Dhanavati,Raga Dhanavati,Mysore (India),,,,,,,,07:47 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k59gz,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Traditional|~|Instrumental,"Ragas $z India, South ","University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 14, 1938",1938-09-14,6157-3|~|cleth_196906_amr6157_item03.wav|~|145.1.3,"Flute; Tabla.<br>Item time: 6:54 min.<br>Noisy recording with occasional pops. Weak signal.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Mysore.<br>Country of recording: India",1938-1939,"Raga Hemavati, Aditala",Raga Hemavati,Mysore (India),,,,,,,,06:54 min. ,
