Object Type,Parent ARK,Item ARK,File name,local ID,Title,Publisher.place,Contributor.editor,volume | issue,Date.created (single),Date.created,Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Note.content,Subject.topic
Work,ark:/21198/z1bc6271,ark:/21198/z1002532,ihc_bohemia_19450923.pdf,ihc_bohemia_19450923,Revista Bohemia 1945-09-23,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 38,1945-09-23,23 de septiembre de 1945,spa,text,magazines (periodicals),154 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1v71njg,ihc_bohemia_19450930.pdf,ihc_bohemia_19450930,Revista Bohemia 1945-09-30,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 39,1945-09-30,30 de septiembre de 1945,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1qg0ws9,ihc_bohemia_19451007.pdf,ihc_bohemia_19451007,Revista Bohemia 1945-10-07,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 40,1945-10-07,7 de octubre de 1945,spa,text,magazines (periodicals),86 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1kq051x,ihc_bohemia_19451014.pdf,ihc_bohemia_19451014,Revista Bohemia 1945-10-14,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 41,1945-10-14,14 de octubre de 1945,spa,text,magazines (periodicals),169 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1fx9dcj,ihc_bohemia_19451021.pdf,ihc_bohemia_19451021,Revista Bohemia 1945-10-21,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 42,1945-10-21,21 de octubre de 1945,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1b58npk,ihc_bohemia_19451028.pdf,ihc_bohemia_19451028,Revista Bohemia 1945-10-28,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 43,1945-10-28,28 de octubre de 1945,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z16h6mb4,ihc_bohemia_19451104.pdf,ihc_bohemia_19451104,Revista Bohemia 1945-11-04,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 44,1945-11-04,4 de noviembre de 1945,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z12r5vnv,ihc_bohemia_19451111.pdf,ihc_bohemia_19451111,Revista Bohemia 1945-11-11,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 45,1945-11-11,11 de noviembre de 1945,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1z05c3c,ihc_bohemia_19451118.pdf,ihc_bohemia_19451118,Revista Bohemia 1945-11-18,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 46,1945-11-18,18 de noviembre de 1945,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1t74mb6,ihc_bohemia_19451125.pdf,ihc_bohemia_19451125,Revista Bohemia 1945-11-25,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 47,1945-11-25,25 de noviembre de 1945,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1pg3vk1,ihc_bohemia_19451202.pdf,ihc_bohemia_19451202,Revista Bohemia 1945-12-02,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 48,1945-12-02,2 de diciembre de 1945,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1jq33w4,ihc_bohemia_19451209.pdf,ihc_bohemia_19451209,Revista Bohemia 1945-12-09,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 49,1945-12-09,9 de diciembre de 1945,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1dz2c85,ihc_bohemia_19451216.pdf,ihc_bohemia_19451216,Revista Bohemia 1945-12-16,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 50,1945-12-16,16 de diciembre de 1945,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z19909xm,ihc_bohemia_19451223.pdf,ihc_bohemia_19451223,Revista Bohemia 1945-12-23,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 51,1945-12-23,23 de diciembre de 1945,spa,text,magazines (periodicals),84 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z15h9k6r,ihc_bohemia_19451230.pdf,ihc_bohemia_19451230,Revista Bohemia 1945-12-30,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 37 | no. 52,1945-12-30,30 de diciembre de 1945,spa,text,magazines (periodicals),66 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z11r8tfk,ihc_bohemia_19460106.pdf,ihc_bohemia_19460106,Revista Bohemia 1946-01-06,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 01,1946-01-06,6 de enero de 1946,spa,text,magazines (periodicals),68 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1x089wp,ihc_bohemia_19460113.pdf,ihc_bohemia_19460113,Revista Bohemia 1946-01-13,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 02,1946-01-13,13 de enero de 1946,spa,text,magazines (periodicals),80 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1s77k5c,ihc_bohemia_19460120.pdf,ihc_bohemia_19460120,Revista Bohemia 1946-01-20,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 03,1946-01-20,20 de enero de 1946 ,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1ng6thj,ihc_bohemia_19460127.pdf,ihc_bohemia_19460127,Revista Bohemia 1946-01-27,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 04,1946-01-27,27 de enero de 1946,spa,text,magazines (periodicals),84 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1hq62v3,ihc_bohemia_19460203.pdf,ihc_bohemia_19460203,Revista Bohemia 1946-02-03,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 05,1946-02-03,3 de febrero de 1946,spa,text,magazines (periodicals),78 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1d241jd,ihc_bohemia_19460210.pdf,ihc_bohemia_19460210,Revista Bohemia 1946-02-10,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 06,1946-02-10,10 de febrero de 1946,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z18938v4,ihc_bohemia_19460217.pdf,ihc_bohemia_19460217,Revista Bohemia 1946-02-17,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 07,1946-02-17,17 de febrero de 1946 ,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z14j2j2x,ihc_bohemia_19460224.pdf,ihc_bohemia_19460224,Revista Bohemia 1946-02-24,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 08,1946-02-24,24 de febrero de 1946,spa,text,magazines (periodicals),84 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z10s1s9r,ihc_bohemia_19460303.pdf,ihc_bohemia_19460303,Revista Bohemia 1946-03-03,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 09,1946-03-03,3 de marzo de 1946,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1w118s9,ihc_bohemia_19460310.pdf,ihc_bohemia_19460310,Revista Bohemia 1946-03-10,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 10,1946-03-10,10 de marzo de 1946,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1r80j4w,ihc_bohemia_19460317.pdf,ihc_bohemia_19460317,Revista Bohemia 1946-03-17,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 11,1946-03-17,17 de marzo de 1946 ,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1mg9sf2,ihc_bohemia_19460324.pdf,ihc_bohemia_19460324,Revista Bohemia 1946-03-24,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 12,1946-03-24,24 de marzo de 1946,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1gt7r3m,ihc_bohemia_19460331.pdf,ihc_bohemia_19460331,Revista Bohemia 1946-03-31,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 13,1946-03-31,31 de marzo de 1946,spa,text,magazines (periodicals),78 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1c270d1,ihc_bohemia_19460407.pdf,ihc_bohemia_19460407,Revista Bohemia 1946-04-07,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 14,1946-04-07,7 de abril de 1946,spa,text,magazines (periodicals),84 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z17967kz,ihc_bohemia_19460414.pdf,ihc_bohemia_19460414,Revista Bohemia 1946-04-14,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 15,1946-04-14,14 de abril de 1946,spa,text,magazines (periodicals),76 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z13j5gts,ihc_bohemia_19460421.pdf,ihc_bohemia_19460421,Revista Bohemia 1946-04-21,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 16,1946-04-21,21 de abril de 1946,spa,text,magazines (periodicals),84 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1zs50cb,ihc_bohemia_19460428.pdf,ihc_bohemia_19460428,Revista Bohemia 1946-04-28,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 17,1946-04-28,28 de abril de 1946 ,spa,text,magazines (periodicals),84 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1v147qt,ihc_bohemia_19460505.pdf,ihc_bohemia_19460505,Revista Bohemia 1946-05-05,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 18,1946-05-05,5 de mayo de 1946,spa,text,magazines (periodicals),86 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1q83h2d,ihc_bohemia_19460512.pdf,ihc_bohemia_19460512,Revista Bohemia 1946-05-12,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 19,1946-05-12,12 de mayo de 1946,spa,text,magazines (periodicals),78 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1km1fqj,ihc_bohemia_19460519.pdf,ihc_bohemia_19460519,Revista Bohemia 1946-05-19,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 20,1946-05-19,19 de mayo de 1946,spa,text,magazines (periodicals),84 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1fv0pzc,ihc_bohemia_19460526.pdf,ihc_bohemia_19460526,Revista Bohemia 1946-05-26,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 21,1946-05-26,26 de mayo de 1946,spa,text,magazines (periodicals),86 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1b29z6c,ihc_bohemia_19460602.pdf,ihc_bohemia_19460602,Revista Bohemia 1946-06-02,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 22,1946-06-02,2 de junio de 1946,spa,text,magazines (periodicals),84 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z16996d4,ihc_bohemia_19460609.pdf,ihc_bohemia_19460609,Revista Bohemia 1946-06-09,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 23,1946-06-09,9 de junio de 1946,spa,text,magazines (periodicals),84 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z12j8fpd,ihc_bohemia_19460616.pdf,ihc_bohemia_19460616,Revista Bohemia 1946-06-16,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 24,1946-06-16,16 de junio de 1946,spa,text,magazines (periodicals),84 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1xs7z9g,ihc_bohemia_19460623.pdf,ihc_bohemia_19460623,Revista Bohemia 1946-06-23,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 25,1946-06-23,23 de junio de 1946,spa,text,magazines (periodicals),90 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1t176mw,ihc_bohemia_19460630.pdf,ihc_bohemia_19460630,Revista Bohemia 1946-06-30,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 26,1946-06-30,30 de junio de 1946,spa,text,magazines (periodicals),88 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1pc559w,ihc_bohemia_19460707.pdf,ihc_bohemia_19460707,Revista Bohemia 1946-07-07,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 27,1946-07-07,7 de julio de 1946,spa,text,magazines (periodicals),86 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1jm4dmm,ihc_bohemia_19460714.pdf,ihc_bohemia_19460714,Revista Bohemia 1946-07-14,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 28,1946-07-14,14 de julio de 1946 ,spa,text,magazines (periodicals),102 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1dv3nt0,ihc_bohemia_19460721.pdf,ihc_bohemia_19460721,Revista Bohemia 1946-07-21,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 29,1946-07-21,21 de julio de 1946 ,spa,text,magazines (periodicals),100 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1932x2j,ihc_bohemia_19460728.pdf,ihc_bohemia_19460728,Revista Bohemia 1946-07-28,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 30,1946-07-28,28 de julio de 1946,spa,text,magazines (periodicals),100 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z15b25cn,ihc_bohemia_19460804.pdf,ihc_bohemia_19460804,Revista Bohemia 1946-08-04,Havana (Cuba),Miguel Ángel Quevedo y de la Lastra,vol. 38 | no. 31,1946-08-04,4 de agosto de 1946,spa,text,magazines (periodicals),100 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
