Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.editor,Subject topic,volume | issue,IIIF Manifest URL
Work,Revista Bohemia 1910-05-07,ark:/21198/z12v4jsk,ark:/21198/z1bc6271,,,,7 de mayo de 1910,1910-05-06,15 pages,magazines (periodicals),spa,ihc_bohemia_19100507,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v4jsk/manifest
Work,Revista Bohemia 1940-08-25,ark:/21198/z1m34zn4,ark:/21198/z1bc6271,,,,25 de agosto de 1940,1940-08-25,72 pages,magazines (periodicals),spa,ihc_bohemia_19400825,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 34,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m34zn4/manifest
Work,Revista Bohemia 1940-09-01,ark:/21198/z1gb46wb,ark:/21198/z1bc6271,,,,1 de septiembre de 1940,1940-09-01,76 pages,magazines (periodicals),spa,ihc_bohemia_19400901,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 35,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gb46wb/manifest
Work,Revista Bohemia 1940-09-08,ark:/21198/z1bk3g6g,ark:/21198/z1bc6271,,,,8 de septiembre de 1940,1940-09-08,76 pages,magazines (periodicals),spa,ihc_bohemia_19400908,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 36,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk3g6g/manifest
Work,Revista Bohemia 1940-09-15,ark:/21198/z16t2qjn,ark:/21198/z1bc6271,,,,15 de septiembre de 1940,1940-09-15,76 pages,magazines (periodicals),spa,ihc_bohemia_19400915,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 37,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t2qjn/manifest
Work,Revista Bohemia 1940-09-22,ark:/21198/z1321zt7,ark:/21198/z1bc6271,,,,22 de septiembre de 1940,1940-09-22,76 pages,magazines (periodicals),spa,ihc_bohemia_19400922,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 38,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1321zt7/manifest
Work,Revista Bohemia 1940-09-29,ark:/21198/z1zd05s3,ark:/21198/z1bc6271,,,,29 de septiembre de 1940,1940-09-29,76 pages,magazines (periodicals),spa,ihc_bohemia_19400929,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 39,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zd05s3/manifest
Work,Revista Bohemia 1940-10-06,ark:/21198/z1tm9f27,ark:/21198/z1bc6271,,,,6 de octubre de 1940,1940-10-06,75 pages,magazines (periodicals),spa,ihc_bohemia_19401006,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tm9f27/manifest
Work,Revista Bohemia 1940-10-13,ark:/21198/z1pv8p8m,ark:/21198/z1bc6271,,,,13 de octubre de 1940,1940-10-13,75 pages,magazines (periodicals),spa,ihc_bohemia_19401013,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 41,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pv8p8m/manifest
Work,Revista Bohemia 1940-10-20,ark:/21198/z1k37xg9,ark:/21198/z1bc6271,,,,20 de octubre de 1940,1940-10-20,76 pages,magazines (periodicals),spa,ihc_bohemia_19401020,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k37xg9/manifest
Work,Revista Bohemia 1940-10-27,ark:/21198/z1fb75sd,ark:/21198/z1bc6271,,,,27 de octubre de 1940,1940-10-27,76 pages,magazines (periodicals),spa,ihc_bohemia_19401027,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 43,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb75sd/manifest
Work,Revista Bohemia 1940-11-03,ark:/21198/z19k6f3j,ark:/21198/z1bc6271,,,,3 de noviembre de 1940,1940-11-03,76 pages,magazines (periodicals),spa,ihc_bohemia_19401103,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 44,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k6f3j/manifest
Work,Revista Bohemia 1940-11-10,ark:/21198/z15t5pd8,ark:/21198/z1bc6271,,,,10 de noviembre de 1940,1940-11-10,76 pages,magazines (periodicals),spa,ihc_bohemia_19401110,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 45,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15t5pd8/manifest
Work,Revista Bohemia 1940-11-17,ark:/21198/z1253n41,ark:/21198/z1bc6271,,,,17 de noviembre de 1940,1940-11-17,84 pages,magazines (periodicals),spa,ihc_bohemia_19401117,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 46,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1253n41/manifest
Work,Revista Bohemia 1940-11-24,ark:/21198/z1xd34m8,ark:/21198/z1bc6271,,,,24 de noviembre de 1940,1940-11-24,76 pages,magazines (periodicals),spa,ihc_bohemia_19401124,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 47,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xd34m8/manifest
Work,Revista Bohemia 1940-12-01,ark:/21198/z1sn2cv3,ark:/21198/z1bc6271,,,,1 de diciembre de 1940,1940-12-01,76 pages,magazines (periodicals),spa,ihc_bohemia_19401201,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 48,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sn2cv3/manifest
Work,Revista Bohemia 1940-12-08,ark:/21198/z1nw1n3b,ark:/21198/z1bc6271,,,,8 de diciembre de 1940,1940-12-08,74 pages,magazines (periodicals),spa,ihc_bohemia_19401208,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 49,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw1n3b/manifest
Work,Revista Bohemia 1940-12-15,ark:/21198/z1j40wdc,ark:/21198/z1bc6271,,,,15 de diciembre de 1940,1940-12-15,76 pages,magazines (periodicals),spa,ihc_bohemia_19401215,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 50,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j40wdc/manifest
Work,Revista Bohemia 1940-12-22,ark:/21198/z1dc04rx,ark:/21198/z1bc6271,,,,22 de diciembre de 1940,1940-12-22,84 pages,magazines (periodicals),spa,ihc_bohemia_19401222,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 51,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dc04rx/manifest
Work,Revista Bohemia 1940-12-29,ark:/21198/z18k9d0m,ark:/21198/z1bc6271,,,,29 de diciembre de 1940,1940-12-29,69 pages,magazines (periodicals),spa,ihc_bohemia_19401229,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 52,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18k9d0m/manifest
Work,Revista Bohemia 1941-01-05,ark:/21198/z14x7bp6,ark:/21198/z1bc6271,,,,5 de enero de 1941,1941-01-05,108 pages,magazines (periodicals),spa,ihc_bohemia_19410105,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14x7bp6/manifest
Work,Revista Bohemia 1941-01-12,ark:/21198/z1156m0n,ark:/21198/z1bc6271,,,,12 de enero de 1941,1941-01-12,76 pages,magazines (periodicals),spa,ihc_bohemia_19410112,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1156m0n/manifest
Work,Revista Bohemia 1941-01-19,ark:/21198/z1wd63ff,ark:/21198/z1bc6271,,,,19 de enero de 1941,1941-01-19,76 pages,magazines (periodicals),spa,ihc_bohemia_19410119,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wd63ff/manifest
Work,Revista Bohemia 1941-01-26,ark:/21198/z1rn5bp8,ark:/21198/z1bc6271,,,,26 de enero de 1941,1941-01-26,76 pages,magazines (periodicals),spa,ihc_bohemia_19410126,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn5bp8/manifest
Work,Revista Bohemia 1941-02-02,ark:/21198/z1mw4m0d,ark:/21198/z1bc6271,,,,2 de febrero de 1941,1941-02-02,76 pages,magazines (periodicals),spa,ihc_bohemia_19410202,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mw4m0d/manifest
Work,Revista Bohemia 1941-02-09,ark:/21198/z1h43vbw,ark:/21198/z1bc6271,,,,9 de febrero de 1941,1941-02-09,76 pages,magazines (periodicals),spa,ihc_bohemia_19410209,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h43vbw/manifest
Work,Revista Bohemia 1941-02-16,ark:/21198/z1cc33mj,ark:/21198/z1bc6271,,,,16 de febrero de 1941,1941-02-16,76 pages,magazines (periodicals),spa,ihc_bohemia_19410216,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cc33mj/manifest
Work,Revista Bohemia 1941-02-23,ark:/21198/z17q129j,ark:/21198/z1bc6271,,,,23 de febrero de 1941,1941-02-23,76 pages,magazines (periodicals),spa,ihc_bohemia_19410223,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q129j/manifest
Work,Revista Bohemia 1941-03-02,ark:/21198/z13z09kt,ark:/21198/z1bc6271,,,,2 de marzo de 1941,1941-03-02,76 pages,magazines (periodicals),spa,ihc_bohemia_19410302,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z09kt/manifest
Work,Revista Bohemia 1941-03-09,ark:/21198/z1059jtd,ark:/21198/z1bc6271,,,,9 de marzo de 1941,1941-03-09,76 pages,magazines (periodicals),spa,ihc_bohemia_19410309,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1059jtd/manifest
Work,Revista Bohemia 1941-03-16,ark:/21198/z1vd9292,ark:/21198/z1bc6271,,,,16 de marzo de 1941,1941-03-16,76 pages,magazines (periodicals),spa,ihc_bohemia_19410316,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd9292/manifest
Work,Revista Bohemia 1941-03-23,ark:/21198/z1qn89n7,ark:/21198/z1bc6271,,,,23 de marzo de 1941,1941-03-23,132 pages,magazines (periodicals),spa,ihc_bohemia_19410323,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qn89n7/manifest
Work,Revista Bohemia 1941-03-30,ark:/21198/z1kw7jxh,ark:/21198/z1bc6271,,,,30 de marzo de 1941,1941-03-30,68 pages,magazines (periodicals),spa,ihc_bohemia_19410330,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kw7jxh/manifest
Work,Revista Bohemia 1941-04-06,ark:/21198/z1g46t7z,ark:/21198/z1bc6271,,,,6 de abril de 1941,1941-04-06,76 pages,magazines (periodicals),spa,ihc_bohemia_19410406,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 14,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g46t7z/manifest
Work,Revista Bohemia 1941-04-13,ark:/21198/z1bg4rxj,ark:/21198/z1bc6271,,,,13 de abril de 1941,1941-04-13,76 pages,magazines (periodicals),spa,ihc_bohemia_19410413,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg4rxj/manifest
Work,Revista Bohemia 1941-04-20,ark:/21198/z16q4155,ark:/21198/z1bc6271,,,,20 de abril de 1941,1941-04-20,76 pages,magazines (periodicals),spa,ihc_bohemia_19410420,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16q4155/manifest
Work,Revista Bohemia 1941-04-27,ark:/21198/z12z38d0,ark:/21198/z1bc6271,,,,27 de abril de 1941 ,1941-04-27,76 pages,magazines (periodicals),spa,ihc_bohemia_19410427,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z38d0/manifest
Work,Revista Bohemia 1941-05-04,ark:/21198/z1z62rw5,ark:/21198/z1bc6271,,,,4 de mayo de 1941,1941-05-04,92 pages,magazines (periodicals),spa,ihc_bohemia_19410504,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z62rw5/manifest
Work,Revista Bohemia 1941-05-11,ark:/21198/z1tf216p,ark:/21198/z1bc6271,,,,11 de mayo de 1941,1941-05-11,76 pages,magazines (periodicals),spa,ihc_bohemia_19410511,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tf216p/manifest
Work,Revista Bohemia 1941-05-18,ark:/21198/z1pp18k9,ark:/21198/z1bc6271,,,,18 de mayo de 1941,1941-05-18,84 pages,magazines (periodicals),spa,ihc_bohemia_19410518,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 20,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pp18k9/manifest
Work,Revista Bohemia 1941-05-25,ark:/21198/z1jx0hvk,ark:/21198/z1bc6271,,,,25 de mayo de 1941,1941-05-25,76 pages,magazines (periodicals),spa,ihc_bohemia_19410525,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 21,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jx0hvk/manifest
Work,Revista Bohemia 1941-06-01,ark:/21198/z1f78gf0,ark:/21198/z1bc6271,,,,1 de junio de 1941,1941-06-01,76 pages,magazines (periodicals),spa,ihc_bohemia_19410601,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 22,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f78gf0/manifest
Work,Revista Bohemia 1941-06-08,ark:/21198/z19g7qrq,ark:/21198/z1bc6271,,,,8 de junio de 1941,1941-06-08,76 pages,magazines (periodicals),spa,ihc_bohemia_19410608,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19g7qrq/manifest
Work,Revista Bohemia 1941-06-15,ark:/21198/z15q6zz3,ark:/21198/z1bc6271,,,,15 de junio de 1941,1941-06-15,76 pages,magazines (periodicals),spa,ihc_bohemia_19410615,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 33 | no. 24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q6zz3/manifest
