"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","Thumbnail","Type.typeOfResource","Type.genre","Subject","Name.repository","Name.creator","Name.subject","Subject geographic","Name.photographer","Rights.statementLocal","Rights.copyrightStatus","Date.creation","Date.normalized","Alt ID.local","Description.note","Subject temporal","Title","AltTitle.descriptive","Coverage.geographic","AltTitle.uniform","AltIdentifier.local","Language","Description.latitude","Description.longitude","Relation.isPartOf","Format.dimensions","Format.medium","Format.extent","AltTitle.creator","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hgz","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hgz_2381416_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Aerophones |~|Musical instruments $z India|~|Raj Gond (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_311.tif","Instruments of the Rajgond (Raj Gond) people|~|sulledi (flute), ? (small horn)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Sulledi (?), instrument of the Raj Gond people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hgz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hgz/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hhg","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hhg_2381419_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Konda-Reddi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_312.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Dolu (?), instrument of the Konda-Reddi people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hhg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hhg/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hj0","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hj0_2381422_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Konda-Reddi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_313.tif","Instruments of Hill Reddi (Konda-Reddi) people, Khamam district. A.P.|~|dolu, ? (small drum)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Dolu (?), instrument of the Konda-Reddi people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hj0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hj0/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hkh","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hkh_2381425_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Musical instruments $z India|~|Chordophones|~|Savara (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_314.tif","Instrument of Savara people. A.P.|~|dhenka (?)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Dhenka (?), instrument of the Savara people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hkh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hkh/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hm1","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hm1_2381432_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Musical instruments $z India|~|Chordophones|~|Savara (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_315.tif","Instrument of Savara people. A.P.|~|dhenka (?)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Dhenka (?), instrument of the Savara people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hm1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hm1/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hnj","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hnj_2381437_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Musical instruments $z India|~|Chordophones|~|Yerukala (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_316.tif","Instrument of Parigamuggla Yerukala (?) people A.P.|~|sodi burra (1 string stick zither with resonator; fortune telling instrument)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Sodi burra, instrument of the Yerukala people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hnj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hnj/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hp2","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hp2_2381441_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Aerophones |~|Musical instruments $z India|~|Yerukala (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_317.tif","nagavaram|~|Instrument of Erukula (Yerukala) people, A.P.|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Nagavaram, instrument of Yerukala people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hp2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hp2/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hqk","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hqk_2381444_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Bagta (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_318.tif","kuduma ( potdrum)|~|Instrument of Bhagata (Bagta) people (?) A.P.|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Kuduma, of the Bhagata people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hqk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hqk/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hr3","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hr3_2381447_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Bagta (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_319.tif","kuduma (pot drum)|~|Instrument of Bhagata (Bagta) people (?) A.P.|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Kuduma, of the Bhagata people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hr3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hr3/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hsm","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hsm_2381450_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Bagta (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_320.tif","nagara (?) (drum)|~|Instrument of Bhagata (Bagta) people (?) A.P.|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Nagara (?), of the Bhagata (Bagta) people (?), Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hsm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hsm/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3ht4","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3ht4_2381453_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Bagta (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_321.tif","nagara (?) (drum)|~|Instrument of Bhagata (Bagta) people (?) A.P.|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Nagara (?), of the Bhagata (Bagta) people (?), Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3ht4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3ht4/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3j8b","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3j8b_2381456_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Valmiki (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_322.tif","madiala (drum)|~|Instrument of Valmiki people Araku, A.P.|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Madiala, of the Valmiki peolpe, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3j8b","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3j8b/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3jcw","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3jcw_2381459_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Valmiki (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_323.tif","madiala (drum)|~|Instrument of Valmiki people Araku, A.P.|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Madiala, of the Valmiki people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3jcw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3jcw/manifest"
