Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject geographic,Author,Name.cartographer,Name.repository,Name.subject,Title,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,AltIdentifier.callNo,Alt ID.catalogRecordNumber,Opac url,Coverage.geoscale,AltTitle.descriptive,Alt ID.local,Note,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,IIIF Manifest URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz603,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz603%2Fzq307t2h,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,Harbors--France--Lorient--Maps|~|Harbors--France--Kéoman--Maps,,Kéoman (France)--Maps|~|Lorient (France)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Port of Lorient and Keroman,,"Lithographed in the Reproduction Branch, OSS","Index to quays on verso.|~|""Confidential.""|~|""No. 3078.""|~|Dated: 2 March 1944.|~|compiled and drawn in the Branch of Research and Analysis, OSS.","dcu|~|[Washington, D.C.]",1 map : col. ; 32 x 24 cm.,France|~|Lorient (France)|~|Kéoman (France),11911187,G5834.L87 P55 1944 U55,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514405,11700,,G5834_L87_P55_1944_U55_a|~|DR709F2,Provisional ed.,1944,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz603/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz65p,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz65p%2F8024gj8t,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,,,Port-de-Bouc (France)--Harbor--Maps|~|Martigues (France)--Harbor--Maps|~|Berre (France)--Harbor--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Marseille annex ports,,OSS,"compiled and drawn in the Branch of Research and Analysis, OSS.|~|Dated: 10 March 1944.|~|Index to quays on verso.|~|""Restricted.""","[Washington, D.C.]|~|dcu",4 maps on one sheet : col. ; 24 x 47 cm.,Martigues (France)|~|Berre (France)|~|Port-de-Bouc (France),11911400,G5834.M4 P55 1944 U55,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514354,,,G5834_M4_P55_1944_U55a|~|DR709F2,Provisional ed.,1944,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz65p/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz666,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz666%2Fcr63g89x,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,,,Port-de-Bouc (France)--Harbor--Maps|~|Martigues (France)--Harbor--Maps|~|Berre (France)--Harbor--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Marseille annex ports,,OSS,"Index to quays on verso.|~|""Restricted.""|~|Dated: 10 March 1944.|~|compiled and drawn in the Branch of Research and Analysis, OSS.","dcu|~|[Washington, D.C.]",4 maps on one sheet : col. ; 24 x 47 cm.,Martigues (France)|~|Port-de-Bouc (France)|~|Berre (France),11911400,G5834.M4 P55 1944 U55,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514354,,,G5834_M4_P55_1944_U55_a|~|DR709F2,Provisional ed.,1944,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz666/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz67q,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz67q%2F8582x05k,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,Harbors--France--Marseille--Maps,,Marseille (France)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Port of Marseille,,OSS,"""Map No.2991.""|~|compiled and drawn in the Branch of Research and Analysis, OSS.|~|Index to quays on verso.|~|""1934 base, corrected to 1943.""|~|Dated: 5 February 1944.|~|""Confidential.""","[Washington, D.C.]|~|dcu",1 map : col. ; 24 x 17 cm.,Marseille|~|France|~|Marseille (France),11930729,G5834.M4 P55 1944 U56,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514406,30000,,G5834_M4_P55_1944_U56a|~|DR709F2,Provisional ed.,1944,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz67q/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz687,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz687%2Fm4884g8p,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,Harbors--France--Marseille--Maps,,Marseille (France)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Port of Marseille,,OSS,"Dated: 5 February 1944.|~|Index to quays on verso.|~|""Confidential.""|~|""Map No.2991.""|~|compiled and drawn in the Branch of Research and Analysis, OSS.|~|""1934 base, corrected to 1943.""","[Washington, D.C.]|~|dcu",1 map : col. ; 24 x 17 cm.,Marseille|~|France|~|Marseille (France),11930729,G5834.M4 P55 1944 U56,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514406,30000,,G5834_M4_P55_1944_U56_a|~|DR709F2,Provisional ed.,1944,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz687/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6ft,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz6ft%2Fvt20nx2r,cartographic,map,pd_usfed,unknown,,,,,Nantes Metropolitan Area (France)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Port of Nantes,,,,,,,11911314,G5834 .N3 P55 1944,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514407,,,G5834_N3_P55_1944_U55_a|~|DR709F2,,1944,1944,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz6ft/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6gb,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz6gb%2Fx583d96x,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Reproduction Branch.|~|United States. Office of Strategic Services. Research and Analysis Branch.,eng,Harbors--France--Maps|~|Harbors--France--Villefranche-sur-Mer--Maps|~|Harbors--France--Nice--Maps,,Nice (France)--Maps|~|Villefranche-sur-Mer (France)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Ports of Nice and Villefranche,,OSS,"compiled and drawn in the Branch of Research and Analysis, OSS.|~|Dated: 13 March 1944.|~|""Lithographed in the Reproduction Branch, OSS.""|~|""No. 3125.""","dcu|~|[Washington, D.C.]",1 map : col. ; 28 x 32 cm.,France|~|Villefranche-sur-Mer (France)|~|Nice|~|Nice (France),11930610,G5834 .N5 P55 1944,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514414,28800,,G5834_N5_P55_1944_U55_a|~|DR709F2,Provisional ed.,1944,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz6gb/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6nx,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz6nx%2F2124403f,cartographic,map,unknown,unknown,,eng,Harbors--France--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Port of Toulon,,,,,,Toulon (France),,,,,,,G5834_P55_T6_a|~|DR709F2,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz6nx/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6rg,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz6rg%2Frn04wc8j,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,Harbors--France--Rochefort--Maps,,Rochefort (France)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Port of Rochefort,,"Lithographed in the Reproduction Branch, OSS","Index to numbered quays on verso.|~|Dated: 27 March 1944.|~|compiled and drawn in the Branch of Research and Analysis, OSS.|~|""Confidential.""|~|""No. 3132.""","[Washington, D.C.]|~|dcu",1 map : col. ; 24 x 13 cm.,Rochefort|~|France|~|Rochefort (France),11362882,G5834.R678 P55 1944 U55,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514408,12000,,G5834_R678_P55_1944_U55_a|~|DR709F2,Provisional ed.,1944,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz6rg/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz6zk,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz6zk%2Ft317nj7j,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,Harbors--France--Saint-Nazaire--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Port of St. Nazaire,,OSS,"compiled and drawn in the Branch of Research and Analysis, OSS.|~|Index to quays on verso.|~|""No. 3084.""|~|Dated: 18 March 1944.|~|""Confidential.""|~|Oriented with north to upper left.","dcu|~|[Washington, D.C.]",1 map : col. ; 23 x 44 cm.,Saint-Nazaire|~|France,11908321,G5834.S147 P55 1944 U55,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514411,7200,,G5834_S147_P55_1944_U55_a|~|DR709F2,Provisional ed.,1944,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz6zk/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz713,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz713%2Fw189rd0n,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,Harbors--France--Saint-Malo--Maps|~|Harbors--France--Saint-Servan-sur-Mer--Maps,,Saint-Servan-sur-Mer (France)--Maps|~|Saint-Malo (France)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Port of St. Malo-St. Servan,,"Lithographed in the Reproduction Branch, OSS","compiled and drawn in the Branch of Research and Analysis, OSS.|~|""Reliability code: 00-2B-2.""|~|""No. 3018.""|~|""1943 base, corrected by aerial photographs.""|~|Dated: 11 February 1944.|~|Index to quays on verso.|~|""Confidential.""","dcu|~|[Washington, D.C.]",1 map : col. ; 24 x 21 cm.,Saint-Malo|~|Saint-Servan-sur-Mer|~|France|~|Saint-Malo (France)|~|Saint-Servan-sur-Mer (France),11911260,G5834.S33 P55 1944 U55,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514410,14400,Port of Saint Malo-Saint Servan,G5834_S33_P55_1944_U55_a|~|DR709F2,Provisional ed.,1944,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz713/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz72m,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz72m%2Fkm90863n,cartographic,map,unknown|~|public domain,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,Harbors--France--Sète--Maps,,Sète (France)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"France, port of Sète (Cette)",,"Reproduction Branch, OSS","Includes key to numbered quays on verso.|~|""Map no. 2990.""|~|compiled and drawn in the Branch of Research and Analysis, OSS.|~|Includes regional map.|~|Relief represented by form lines.","[Washington, D.C.]|~|dcu",1 map : col. ; 22 x 20 cm.,Sète (France),34666270,G5834.S8 P55 1944 U55,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514283,13900,,G5834_S8_P55_1944_U55_a|~|DR709F2,Provisional ed.,1944,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz72m/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz7xj,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz7xj%2Fmb22tk69,cartographic,map,unknown,unknown,,ger,Belgium--Administrative and political divisions--Maps,,Belgium--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Verwaltungskarte von Belgien,,,,,,Belgium,,,,,,Administrative map of Belgium,G6011_F7_300_GSH_1940a|~|DR710F1,,1940,1940,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz7xj/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz87p,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz87p%2F95979m27,cartographic,map|~|Road maps.,unknown,unknown,,fre,Roads--Belgium--Maps,,Belgium--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Touring Club de Belgique. Carte Routiere de la Belgique,,,,,,Belgium,,,,,,,G6011_P2_s200_S4_No3a|~|DR710F1,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz87p/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9qd,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz9qd%2Fcs147f62,cartographic,map,unknown,unknown,,,,,Belgium--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,[Part of Luxembourg and Belgium],,,,,,Belgium,,,,,,,G5992_4_27ma|~|DR710F3,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz9qd/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9rx,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz9rx%2Fq365x29x,cartographic,map|~|Pictorial maps.,unknown,unknown,,eng,Early maps,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"[The Netherlands in Europe, Western Hemisphere and in the East]",,,,,,Netherlands,,,,,,,G5992_blaeu_ca_1650a|~|DR710F3,,1650,1650,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz9rx/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9xh,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz9xh%2F28595m05,cartographic,map,unknown|~|public domain,unknown,"Doncker, Hendrick. 1626-1699.|~|Universiteit van Amsterdam. Biliotheek.|~|International Conference on the History of Cartography 1989). Amsterdam, and The Hague, Netherlands).|~|Werner, Jan W. H.|~|Visscher, Claes Jansz. 1586 or 1587-1652.",lat,Early maps--Facsimiles|~|Netherlands--Maps--Early works to 1800,,Netherlands--Maps--Early works to 1800,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Leo Belgicvs,,Universiteitsbibliotheek van Amsterdam,"This edition is the same as Allardt's 1665 edition with the exception of the imprint and was probably published between 1670-1699.|~|""Leo Belgicus gedruckt door Hendrick Doncker : een beknopte toelichting"" by Jan W.H. Werner on verso.|~|Map superimposed on the figure of a lion.|~|""Uitgegeven door de Universiteitsbibliotheek van Amsterdam ter gelegenheid van de XIIIde Internationale Conferentie voor de Geschiedenis van de Kartografie (Amsterdam, 26 juni-30 juni 1989).""|~|Facsimile of original with imprint: [Amsterdam] : Ghedruckt t'Amsterdam by Hend. Doncker inde nieuwe-brugh stegh, anno [blank].|~|Scale ca. 1:320,000.",Leiden|~|ne,1 map : col. ; 44 x 56 cm.,Netherlands,20787665,G6000 1670 .V57 1989,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4675862,,,G6000_1670_V57_1989a|~|DR710F4,,1989,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz9xh/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9z1,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz9z1%2Fgk56981t,cartographic,map|~|Pictorial maps.,unknown,unknown,,rus|~|eng|~|fre,Early maps|~|1501--1844,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,A Map of the Netherlands (1622),,,,,,Netherlands,,,,,,,G6000_Keere_1622a|~|DR710F4,,1622,1622,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz9z1/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbg8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002czbg8%2Fm977bt85,cartographic,map|~|Index maps.,unknown,unknown,,eng,Early maps,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Index Sheet to the Map of the Polder Region of Delftland,,,,,,Netherlands,,,,,,,G6002_Cruquiius_1712a|~|DR710F4,,1712,1712,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002czbg8/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbhs,ark:/21198/zz0028tr8x,5,Imported,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002czbhs%2Ftd920p4s,cartographic,map,unknown,unknown,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G6002_R55_1614_B35_1989a,,,,,,,,,,,,,G6002_R55_1614_B35_1989a|~|DR710F4,,1989,1989,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002czbhs/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbrd,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002czbrd%2Fqv69cr5t,cartographic,map,unknown,unknown,,ger,Amsterdam Metropolitan Area (Netherlands)--Maps.,,Amsterdam Metropolitan Area (Netherlands)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Amersterdam,,,,,,Amsterdam Metropolitan Area (Netherlands),,,,,,,G6004_Amersterdam_P2_10_HW_1912a|~|DR710F4,,1912,1912,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002czbrd/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbvz,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002czbvz%2Fhn155b2c,cartographic,map,unknown,unknown,,eng,,,Amsterdam Metropolitan Area (Netherlands)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Town and Port of Amsterdam,,,,,,Amsterdam (Netherlands),,,,,,,G6004_amsterdam_175_GSGS_1944|~|DR710F4,,1944,1944,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002czbvz/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc53,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002czc53%2F9359fh60,cartographic,map,unknown,unknown,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Town Plan of Haarlem and Ijmuiden,,,,,,Haarlem (Netherlands),,,,,,,G6004_Haarlem_15_GSGS_1944a|~|DR710F4,,1944,1944,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002czc53/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czcgr,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002czcgr%2F8d106q4v,cartographic,map,unknown,unknown,,,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Pay-Bas Nederland,,,,,,Netherlands,,,,,,,G600_925_JP_CA_1925a|~|DR710F4,,1925,1925,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002czcgr/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dwzv5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwzv5%2Fkz67vm4v,cartographic,map,unknown,unknown,,ger,,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Wiebekingsche Karte von Mecklenburg (um 1786),,,,,,Mecklenburg (Germany),,,,,,,G6195_25_BV_1786_sheet1|~|DR1167F1,,1786,1786,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwzv5/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dwzx6,ark:/21198/zz0028tr8x,5,Imported,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwzx6%2F48847n87,cartographic,map,unknown,unknown,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G6242_1_35M_Homann_a,,,,,,,,,,,,,G6242_1_35M_Homann_a|~|DR1167F1,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwzx6/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx01p,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dx01p%2Fss19zq7h,cartographic,map,unknown,unknown,,ger,,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Richard Lepsuis, Geologische Karte des Deutschen Reiches in 27 Blättern.",,,,,,Germany,,,,,,"Richard Lepsuis, Geologic map of the German Empire in 27 leaves.",G6297_C5_500_Lepsius_c1894_a|~|DR1167F1,,1894,1894,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dx01p/manifest
