Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Name.subject,Subject.descriptiveTopic,Language,Name.repository,Rights.permission,Type.genre,Name.photographer,Name.creator,Relation.isPartOf,Name.collector,Name.architect,Subject.conceptTopic,Date.creation,Date.normalized,Description.longitude,Title,AltTitle.uniform,Alt ID.local,Format.extent,Description.latitude,Description.note,Coverage.geographic,Description.fundingNote,Format.dimensions,AltTitle.other,Alternate Identifier.local,Description.abstract,Description.caption,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j264k,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0117.tif,,,,,private,still image,,Playa del Rey Oil Field (Calif.),Oil wells $z California $z Los Angeles,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,Petroleum industry $z California $z Los Angeles,[between 1930-1939],1930/1939,,"View of Stockburger oil wells at the Playa del Rey oil field, Los Angeles, circa 1930-1939",,uclamss_1756_0117,1 photograph : b&w,,View from a road towards Stockburger oil wells at the Playa del Rey oil field.,Los Angeles (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,Text from negative sleeve: Stockburger - Del Rey. 621 So. Spg. f...mid $4.00.,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j264k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j264k/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j2653,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0118_srgb.tif,,,,,private,still image,,,Petroleum industry $z California|~|Oil wells $z California,eng,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,,,,"Plan showing the location of San Joaquin Valley Oil Fields, by Jas W. Beebe",,uclamss_1756_0118,1 photograph : b&w,,"Grid plan showing the locations of localities and of 19 oil wells in the San Joaquin Valley.|~|Oil fields identified on the plan are: Coalinga, Kettleman Hills, Lost Hill, Devils Den, McBelridge, Belridge, Buttonwillow, Temblor, Mt Poso, Kern Front, Kern River, McKittrick, Elk Hills, Midway, Sunset, and Wheeler Ridge.|~|Oil wells listed on the plan are: 1) Superior-Huffman, 2) Felix, 3) Milham, 4) C. C. friend, 5) ""Veco,"" 6) Shell Williams, 7) J. J. Richie, 8) S. O. Co. Alferitz, 9) Lincoln Betty, 10) Scott Bros. Dr. Co., 11) Belridge, 12) So Co Mascol, 13) Temblor O. & D. Co., 14) Universal #49, 15) Shell-Porter Day, 16) Wilshire O. Co., 17) Mohawk-Weed Patch, 18) Shell-Semitropic, 19) Roy White",,Access to this collection is generously supported by Arcadia funds.,,,,,"Grid plan titled: San Joaquin Valley Oil fields, Proven Areas, One of the many Oilfield maps made by Jas W. Beebe - Fresno|~|Handwritten at bottom of image: 2 slides",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j2653,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j2653/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j266m,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0119.tif,,,,,private,still image,,Playa del Rey Oil Field (Calif.),Oil wells $z California $z Los Angeles,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,Petroleum industry $z California $z Los Angeles,January 1935,1936-01,,"Oil well ""Fourl No. 3"" at the Playa del Rey oil field, Los Angeles, 1935",,uclamss_1756_0119,1 photograph : b&w,,"View of the oil well ""Fourl No. 3"" at the Playa del Rey oil field, with 3 other derricks and automobiles in the background. Smoke streams from a pipe in the center and two men stand conferring in the distance on the right.",Los Angeles (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,"Text from negative sleeve: Boilers. Elliott-McAdams & Dunlop, Del Rey. [negative mis-filed].",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j266m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j266m/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j2674,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0120.tif,,,,,private,still image,,Playa del Rey Oil Field (Calif.),Petroleum industry $z California $z Los Angeles|~|Boilers|~|Oil wells $z California $z Los Angeles,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,[circa 1935],1935,,"Row of boilers at the Playa del Rey oil field, Los Angeles, circa 1935",,uclamss_1756_0120,1 photograph : b&w,,View of a row of 8 boilers with tall smoke stacks at the Playa del Rey oil field.,Los Angeles (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,"Text from negative sleeve: Boilers. Elliott-McAdams & Dunlop, Del Rey.",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j2674,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j2674/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j268n,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0121.tif,,,,,private,still image,,Playa del Rey Oil Field (Calif.),Petroleum industry $z California $z Los Angeles|~|Oil wells $z California $z Los Angeles,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,January 1935,1935-01,,"Draw works at the oil well ""Fourl No. 3"" at the Playa del Rey oil field, Los Angeles, 1935",,uclamss_1756_0121,1 photograph : b&w,,"View of a workman standing next to  the draw works (and possibly the mud pump behind) in a corrugated metal shed at the oil well ""Fourl No. 3"" at the Playa del Rey oil field.",Los Angeles (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,Text from negative sleeve: Fourl Well etc. Del Rey Oil Field. Jan. 35,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j268n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j268n/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j2695,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0122.tif,,,,,private,still image,,Playa del Rey Oil Field (Calif.),Petroleum industry $z California $z Los Angeles|~|Oil wells $z California $z Los Angeles,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,January 1935,1935-01,,"Oil well ""Fourl"" at the Playa del Rey Oil Field, Los Angeles, 1935",,uclamss_1756_0122,1 photograph : b&w,,"Rural-looking landscape with oil wells, cylindrical storage tanks and parked automobiles. A truck in the left foreground has a sign on the open door reading ""Kelly Pipe Co., Los Angeles.""",Los Angeles (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,Text from negative sleeve: Fourl Well etc. Del Rey Oil Field. Jan. 35,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j2695,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j2695/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j26bp,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0123.tif,,,,,private,still image,,,Petroleum industry $z California|~|Oil wells $z California,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,"May 29, 1932",1932-05-29,,"Casing at the base of a Powell Stockton Company oil well in the vicinity of the Kettleman Hills, Kings County, 1932",,uclamss_1756_0123,1 photograph : b&w,,Casing at the base of a Powell Stockton Company oil well in the vicinity of the Kettleman Hills.,Kings County (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,"Text from negative sleeve: Powell Stckton Co. Casing on rac, May 29, 1932",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j26bp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j26bp/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j26c6,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0124.tif,,,,,private,still image,,,Power shovels $z California|~|Petroleum industry $z California,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,,,,"Power shovel at Kettleman Hills, Kings County, circa 1932",,uclamss_1756_0124,1 photograph : b&w,,View of a man operating a power shovel at the oil field in Kettleman Hills with 7 storage tanks in the distance.,Kings County (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,"Text from negative sleeve: 29-23, Frank Woodson, 3000 Cherry Ave., Long Beach. Shovel at Kettleman Hills. (M. E. Wightman, Long Beach, CA)",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j26c6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j26c6/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j26dq,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0125.tif,,,,,private,still image,,,Power shovels $z California|~|Petroleum industry $z California,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,[circa 1932],1932,,"Power shovel at Kettleman Hills, Kings County, circa 1932",,uclamss_1756_0125,1 photograph : b&w,,View of a man operating a power shovel at the oil field in Kettleman Hills.,Kings County (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,"Text from negative sleeve: 29-23, Frank Woodson, 3000 Cherry Ave., Long Beach. Shovel at Kettleman Hills. (M. E. Wightman, Long Beach, CA)",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j26dq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j26dq/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j26f7,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0126.tif,,,,,private,still image,,,Petroleum industry $z California|~|Oil wells $z California,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,"March 10, 1931",1931-03-10,,"""Bolsa Chica Ferguson"" well at Kettleman Hills, Kings County, 1931",,uclamss_1756_0126,1 photograph : b&w,,View of the Bolsa Chica Ferguson well at Kettleman Hills with buildings attached to its base.,Kings County (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,"Text from negative sleeve: 32, Bolsa Chica Oil Co., Ferguson 24,1. 3/10/1931|~|Handwritten on negative: C. C. Pierce & Co., 1572 W. Pico St. L.A., No. 32,",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j26f7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j26f7/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j26gr,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0127.tif,,,,,private,still image,,Standard Oil Company of California,Petroleum industry $z California|~|Oil wells $z California,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,"March 7, 1931",1931-03-07,,"Control head on Standard Oil Co. well ""No. 8-1-P"" at Kettleman Hills, Kings County, 1931",,uclamss_1756_0127,1 photograph : b&w,,View of the control head (Christmas tree assembly) on Standard Oil Co. well No. 8-1-P at Kettleman Hills.,Kings County (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,"Text from negative sleeve: 7, Standard Oil Co., No. 8, IP.  3/7/1931|~|Photograph caption: Standard Oil Co. Well 8-1-P. Showing Control Head.|~|Handwritten on negative: C. C. Piece & Co., 1572 W. Pico St. L.A., No. 7.",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j26gr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j26gr/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j26h8,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0128.tif,,,,,private,still image,,Standard Oil Company of California,Petroleum industry $z California|~|Oil wells $z California,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,"March 7, 1931",1931-03-07,,"Standard Oil Co. oil derrick ""No. 8-1-P"" at Kettleman Hills, Kings County, 1931",,uclamss_1756_0128,1 photograph : b&w,,View of an oil Derrick with a small building at its base and a trestle construction ramp leading from the base towards storage tanks in the distance.,Kings County (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,"Photograph caption: Standard Oil Co. Well No. 8-1-P. Sec. 1. T.22.S. R. 17.E, Kettleman Hills.|~|Text from negative sleeve: 6, Standard Oil Co., No. 8, I P.-Derrick -  3/7/1931",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j26h8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j26h8/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j26js,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0129.tif,,,,,private,still image,,,Boilers|~|Petroleum industry $z California|~|Oil wells $z California,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,"March 8, 1931",1931-03-08,,"Union Oil derrick in the Kettleman Hills area, Kings County, 1931",,uclamss_1756_0129,1 photograph : b&w,,View of 2 oil derricks in the Kettleman Hills area with cylindrical storage tanks (foreground) and 4 boilers with tall smoke stacks (background).,Kings County (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,"Text from negative sleeve: 16, Union Oil Co., Derrick.  3/8/1931.",,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j26js,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j26js/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002j26k9,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_0130.tif,,,,,private,still image,,Venice Oil Field (Calif.),Petroleum industry $z California $z Los Angeles|~|Oil wells $z California $z Los Angeles,zxx,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q(Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection, UCLA Library Special Collections, Charles E. Young Research Library.",,,,November 1930,1930-11,,"View of the Venice oil field with the ocean on the left, Los Angeles, 1930",,uclamss_1756_0130,1 photograph : b&w,,"View of the Venice oil field, a landscape of derricks, with steam pipes and buildings made of wood and corrugated metal at their bases, with the beach on the far left. The foreground center building has signs reading ""Flynn Bros."" and ""No Smoking, Keep Out."" Signs on the derricks read ""Bergman Albright No. 3,"" ""Pan Gulf Pet. Co. LTD, Hattie Weber Mabel [..]orner, Well No [...],"" ""S.L.R. Pet. Prop's LTD., J. T. Russell No. 1,"" ""Pan Gulf Petroleum Co. Ltd., Venice No. 1,"" ""[...] Powell-Stockton, W. G. Davis No. 1,"" and ""Know Powell Stockton, W. G. Davis No. 4.""",Los Angeles (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,"Text from negative sleeve: S. L. R. Pet Prop's ... order Mr. Schoffer. Venice, 11/2/1930,,, 11/10/1930. For Stock.",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j26k9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j26k9/manifest
