Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.artist,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject topic,Subject geographic,Subject temporal,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,Sangrienta Búsqueda de la Paz,ark:/21198/z1c843s4,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0425.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Jorge Dimas González Linares,,,Japan,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c843s4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c843s4/manifest
Work,Santo Contra Cerebro del Mal,ark:/21198/z1d81518,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1189.tif,,,,,1959,,,,,1 poster,,posters,spa,,Aguirre Tinoco,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81518,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d81518/manifest
Work,Schindler’s List,ark:/21198/z1jx07df,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0230.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Lisandro Trepeu,,,United States,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx07df,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jx07df/manifest
Work,Se Perdió el Verano,ark:/21198/z16m51c6,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_0996.tif,,,,,1965,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m51c6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16m51c6/manifest
Work,Se Permuta,ark:/21198/z1d52fdv,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0239.tif,,,,,1984,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52fdv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d52fdv/manifest
Work,Se Vende,ark:/21198/z1698x2z,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0674.tif,,,,,2013,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Nelson Ponce,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698x2z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1698x2z/manifest
Work,Sector Industria,ark:/21198/z1mk86d7,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0841.tif,,,,,2012,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk86d7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mk86d7/manifest
Work,Sed de Violencia,ark:/21198/z12v48px,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_0997.tif,,,,,1980,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Hungary,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v48px,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v48px/manifest
Work,Segunda Semana de Cine Húngaro,ark:/21198/z1qg0mcm,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0252.tif,,,,,1966,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0mcm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg0mcm/manifest
Work,Semaine de Cinema Cubain / Líbano,ark:/21198/z1p28rqb,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0740.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28rqb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p28rqb/manifest
Work,Semaine de Cinéma Cubain Algérie,ark:/21198/z1b00zfd,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1267.tif,,,,,1975,,,,132.08 cm x 198.12 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00zfd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b00zfd/manifest
Work,Semana De Cine Cubano en Brasil,ark:/21198/z1c26pz3,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0278.tif,,,,,,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26pz3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c26pz3/manifest
Work,Semana de Cine Africano,ark:/21198/z1z33s8v,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0823.tif,,,,,2011,,,,124.46 cm x 172.72 cm,1 poster,,posters,spa,,Orlando Gorrris,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33s8v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z33s8v/manifest
Work,Semana de Cine Alemán,ark:/21198/z1ms5m9s,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0214.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5m9s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ms5m9s/manifest
Work,Semana de Cine Checoslovaco,ark:/21198/z1bp1wdd,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160630_1321.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp1wdd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bp1wdd/manifest
Work,Semana de Cine Checoslovaco,ark:/21198/z1gf2n5k,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160630_1320.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2n5k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gf2n5k/manifest
Work,Semana de Cine Chileno Contemporáneo,ark:/21198/z13z0171,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0783.tif,,,,,2007,,,,92.71 cm x 177.8 cm,1 poster,,posters,spa,,Laura Llopíz,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0171,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z0171/manifest
Work,Semana de Cine Colombiano,ark:/21198/z1c26q2v,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0843.tif,,,,,2013,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26q2v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c26q2v/manifest
Work,Semana de Cine Colombiano,ark:/21198/z1gt7frd,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0842.tif,,,,,2014,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7frd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gt7frd/manifest
Work,Semana de Cine Cubano en Brazil,ark:/21198/z1np3xx3,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0237.tif,,,,,1986,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3xx3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1np3xx3/manifest
Work,Semana de Cine Cubano en Colombia,ark:/21198/z1bv9933,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0309.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9933,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bv9933/manifest
Work,Semana de Cine Cubano en Mexico,ark:/21198/z1w68dbh,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0630.tif,,,,,1985,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68dbh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w68dbh/manifest
Work,Semana de Cine Cubano en Panamá,ark:/21198/z14n0z3m,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0628.tif,,,,,1972,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0z3m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n0z3m/manifest
Work,Semana de Cine Cubano en Puerto Rico,ark:/21198/z1wq1x7w,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0119.tif,,,,,1984,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Néstor Coll Acosta,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x7w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq1x7w/manifest
Work,Semana de Cine Hungaro,ark:/21198/z1fr1q5t,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1266.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1q5t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr1q5t/manifest
Work,Semana de Cine Noruego,ark:/21198/z1ks8k4z,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0818.tif,,,,,2010,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Liseloy (Lisette y Eloy Dubrosvki),,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8k4z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ks8k4z/manifest
Work,Semana de Cine Soviético,ark:/21198/z1kd3rdx,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0702.tif,,,,,1979,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3rdx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd3rdx/manifest
Work,Semana de Cine cubano en France,ark:/21198/z1zc9wdx,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0165.tif,,,,,1986,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Emeria Verde,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9wdx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zc9wdx/manifest
Work,Semana de Cine cubano en Mexico,ark:/21198/z16d7mhq,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0256.tif,,,,,1984,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7mhq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d7mhq/manifest
Work,Semana de Cine de Singapur en La Habana,ark:/21198/z1001vq1,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0815.tif,,,,,2016,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Lamothe,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001vq1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1001vq1/manifest
Work,Semana de Cine de la República Democrática Alemana,ark:/21198/z1sf4pp8,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0027.tif,,,,,1978,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4pp8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sf4pp8/manifest
Work,Semana de Comedias Polacas,ark:/21198/z18h0d7n,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0805.tif,,,,,2010,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,R. Karjzer,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0d7n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h0d7n/manifest
Work,Semana de cine Documental y de Cortometraje Mexicano,ark:/21198/z1q54h4n,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0701.tif,,,,,1976,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54h4n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q54h4n/manifest
