Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.artist,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject topic,Subject geographic,Subject temporal
Work,El Contacto,ark:/21198/z1mw49pn,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0985.tif,,,,,1977,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Que vivan los Espíritus,ark:/21198/z1h43k20,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0986.tif,,,,,1978,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Czechoslovakia,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,La Patagonia Rebelde,ark:/21198/z1cc2tb8,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0987.tif,,,,,1976,,,,132.08 cm x 198.12 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Argentina,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Pan Duro y Negro,ark:/21198/z17m22hk,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0988.tif,,,,,1974,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Soviet Union|~|Germany,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,País Natal,ark:/21198/z13v19rd,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0989.tif,,,,,1965,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Czechoslovakia,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Petulia,ark:/21198/z1030k2v,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0990.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,England,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Pequeño Robin Hood,ark:/21198/z1vb02pw,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0991.tif,,,,,1978,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,England,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Padre,ark:/21198/z1qn81bw,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0992.tif,,,,,1967,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Hungary,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Un Viaje Complicado,ark:/21198/z1kw78nm,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0993.tif,,,,,1974,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Poland,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Las Secretas Intenciones,ark:/21198/z1g46hx6,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0994.tif,,,,,1970,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Clara L. García Duquesne,,,Spain,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,"El Rubio, Alto, con un Zapato Negro",ark:/21198/z1bc5s3j,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0995.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,France,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Se Perdió el Verano,ark:/21198/z16m51c6,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0996.tif,,,,,1965,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Sed de Violencia,ark:/21198/z12v48px,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0997.tif,,,,,1980,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Hungary,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Quebracho,ark:/21198/z1z33s99,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0998.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Argentina,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Octubre,ark:/21198/z1tf1qx0,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_0999.tif,,,,,1977,,,,132.08 cm x 198.12 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Miércoles de Cenizas,ark:/21198/z1pp109d,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1000.tif,,,,,1976,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,United States,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Juventud Soñadora,ark:/21198/z1jx07hs,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1001.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Hungary,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Fin del Emperador de la Taigá,ark:/21198/z1f49gqx,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1002.tif,,,,,1980,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Las Fuerzas Vivas,ark:/21198/z19c8qzr,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1003.tif,,,,,1976,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Mexico,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,En el Cielo y en la Tierra,ark:/21198/z15m8088,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1004.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Poland,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Enemigo Principal,ark:/21198/z11v77k0,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1005.tif,,,,,1974,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Bolivia,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Otra vez Salto Sobre los Charcos,ark:/21198/z1x65fhb,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1006.tif,,,,,1972,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Czechoslovakia,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,No te Aflijas,ark:/21198/z1sf4pt2,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1007.tif,,,,,1971,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Mundo de los Animales,ark:/21198/z1np3z1v,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1008.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Romania,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Maravilla con Trenzas Largas,ark:/21198/z1hx367m,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1009.tif,,,,,1977,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Un Mujer Terrible,ark:/21198/z1d52fgr,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1010.tif,,,,,1966,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Germany|~|Czechoslovakia,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Magnífico Cornudo,ark:/21198/z18d1psg,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1011.tif,,,,,1966,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,France|~|Italy,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Jinete Fantasma,ark:/21198/z14n0z5h,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1012.tif,,,,,1977,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Hungary,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Ingenuo,ark:/21198/z10z8ww0,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1013.tif,,,,,1971,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,United States,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Hola Hermanito,ark:/21198/z1w68ddd,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1014.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Hungary,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Gran Robo del Tren de San Trinian,ark:/21198/z1rf7nn7,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1015.tif,,,,,1968,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,England,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,La Gran Esperanza Blanca,ark:/21198/z1mp6wt5,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1016.tif,,,,,1976,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,United States,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Golpe de Castigo,ark:/21198/z1gx6537,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1017.tif,,,,,1965,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Un Gran Camino,ark:/21198/z1c55dd8,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1018.tif,,,,,1965,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Garabatos,ark:/21198/z17d4nsw,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1019.tif,,,,,1966,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Hungary,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Fantomas,ark:/21198/z13r2mff,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1020.tif,,,,,1965,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,France|~|Italy,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Soldadito Chang Ka,ark:/21198/z1001vrg,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1021.tif,,,,,1965,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,China,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Siete Novias para un Soldado,ark:/21198/z1v71c6p,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1022.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,La Senda de los Guerrilleros,ark:/21198/z1qg0mfh,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1023.tif,,,,,1965,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Czechoslovakia,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,La Señora Venus y el Diablo,ark:/21198/z1kp9vps,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1024.tif,,,,,1969,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Germany,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Los Ratones y el Patibulero,ark:/21198/z1fx9426,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1025.tif,,,,,1972,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Czechoslovakia,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Aventuras en el delta del Danubio,ark:/21198/z1b58cc7,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1026.tif,,,,,1974,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Romania,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,B.V. En las Montañas y al Mar,ark:/21198/z16h6b0b,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1027.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Romania,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Barba Roja,ark:/21198/z12r5k92,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1028.tif,,,,,1966,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Japan,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Arpa de Birmania,ark:/21198/z1z052qq,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1029.tif,,,,,1969,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Japan,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Agujero,ark:/21198/z1t749zj,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1030.tif,,,,,1966,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,France|~|Italy,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Adiós Filipinas,ark:/21198/z1pg3k77,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160628_1031.tif,,,,,1966,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,France,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
