Object Type,Item ARK,Parent ARK,File Name,Title,AltTitle.translated,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Contributor,Name.producer,Format.extent,issue,Format.medium,Resource type,Genre,Language,Local identifier,Name.creator,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,Subject
Work,ark:/21198/z1sr110d,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0018.wav,Nupe Music,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,1979,1979,Roger Blench,"Institute of African Studies, University of Ibadan",2 mins 41 secs,,Reel-to-Reel Tape,sound recording,sound recordings,nup,,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigerian|~|Cultural Heritage|~|Songs and Music
Work,ark:/21198/z1p28zpc,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0019.wav,"The Stories of Tortoise, Dog, Cat, Monkey and Hare",,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,1979,1979,Roger Blench,"Institute of African Studies, University of Ibadan",12 mins 43 secs,,Reel-to-Reel Tape,sound recording,sound recordings,nup,,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigerian|~|Cultural Heritage|~|Songs and Music
Work,ark:/21198/z1j9870w,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0020.wav,Song for Hunters,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,1979,1979,Roger Blench,"Institute of African Studies, University of Ibadan",3 mins 53 Secs,,Reel-to-Reel Tape,sound recording,sound recordings,nup,,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigerian|~|Cultural Heritage|~|Songs and Music
Work,ark:/21198/z1dj7g68,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0021.wav,Nupe Music,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,1979,1979,Roger Blench,"Institute of African Studies, University of Ibadan",1 hour 17 secs,,Reel-to-Reel Tape,sound recording,sound recordings,nup,,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigerian|~|Cultural Heritage|~|Songs and Music
Work,ark:/21198/z18s6qdn,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0039.wav,International Poetry Reading,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,February 1979,1979-02,Dorothy Lee Hansen,"Institute of African Studies, University of Ibadan",1hr 3mins 33secs,,,sound recording,sound recordings,eng|~|yor,1397,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigeria|~|Performing arts|~|Poems|~|Songs|~|Folk Dance Music.
Work,ark:/21198/z1515zqp,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0045.wav,International Poetry Reading,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,February 1979,1979-02,Dorothy Lee Hansen,"Institute of African Studies, University of Ibadan",14mins 15secs,,,sound recording,sound recordings,eng|~|yor,1395,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigeria|~|Performing arts|~|Poems|~|Songs|~|Folk Dance Music
Work,ark:/21198/z118572n,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0109.wav,Coronation of Oba of Benin,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,March 1979,1979-03,,"Institute of African Studies, University of Ibadan",55mins 34secs,,Reel-to-Reel Tape,sound recording,sound recordings,bin|~|eng,1324,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southern|~|History|~|Arts and Culture"
Work,ark:/21198/z1wm3dxc,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0121.wav,Coronation of Oba of Benin,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,March 1979,1979-03,,"Institute of African Studies, University of Ibadan",42mins 44secs,,Reel-to-Reel Tape,sound recording,sound recordings,bin|~|eng,1325,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southern|~|History|~|Arts and Culture"
Work,ark:/21198/z1rv2p9d,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0128.wav,Coronation of Oba of Benin,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,March 1979,1979-03,,"Institute of African Studies, University of Ibadan",1hr 4mins 1sec,,Reel-to-Reel Tape,sound recording,sound recordings,bin|~|eng,1326,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southern|~|History|~|Arts and Culture"
Work,ark:/21198/z1n31xjj,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0129.wav,Coronation of Oba of Benin,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,March 1979,1979-03,,"Institute of African Studies, University of Ibadan",24mins 47secs,,Reel-to-Reel Tape,sound recording,sound recordings,bin|~|eng,1327,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southern|~|History|~|Arts and Culture"
Work,ark:/21198/z1hb15sr,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0135.wav,Coronation of Oba of Benin,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,March 1979,1979-03,,"Institute of African Studies, University of Ibadan",1min 44secs,,,sound recording,sound recordings,bin|~|eng,1328,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southern|~|History|~|Arts and Culture"
Work,ark:/21198/z1ck0f0j,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0195.wav,Nupe Music,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,November 1979,1979-11,Roger Blench,"Institute of African Studies, University of Ibadan",17mins 15secs,,Reel-to-Reel Tape,sound recording,sound recordings,nup,1399,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria|~|Songs, Nupe|~|Arts and Culture|~|Folk Songs"
Work,ark:/21198/z17s9p88,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0196.wav,Nupe Music,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,November 1979,1979-11,Roger Blench,"Institute of African Studies, University of Ibadan",50mins 41secs,,Reel-to-Reel Tape,sound recording,sound recordings,nup,1399,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria|~|Songs, Nupe|~|Arts and Culture|~|Folk Songs"
Work,ark:/21198/z1418xn6,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0197.wav,Nupe Music,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,November 1979,1979-11,Roger Blench,"Institute of African Studies, University of Ibadan",4mins 6secs,,Reel-to-Reel Tape,sound recording,sound recordings,nup,1399,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria|~|Songs, Nupe|~|Arts and Culture|~|Folk Songs"
Work,ark:/21198/z10c6w89,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0198.wav,Nupe Music,,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,November 1979,1979-11,Roger Blench,"Institute of African Studies, University of Ibadan",6mins 43secs,,Reel-to-Reel Tape,sound recording,sound recordings,nup,1399,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria|~|Songs, Nupe|~|Arts and Culture|~|Folk Songs"
Work,ark:/21198/z1vm6ctf,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1979_b_0199.wav,Nupe Music (Kpanganagi),,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,November 1979,1979-11,Roger Blench,"Institute of African Studies, University of Ibadan",4mins 33secs,,Reel-to-Reel Tape,sound recording,sound recordings,nup,1399,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria|~|Songs, Nupe|~|Arts and Culture|~|Folk Songs"
Work,ark:/21198/z1qv5n4k,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1980_b_0707.wav,Kamberi Music (flute solo),,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,November 1980,1980-11,R.M Blench,"Institute of African Studies, University of Ibadan",9mins 33secs,,Reel-to-Reel Tape,sound recording,sound recordings,tsw,1430,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigeria|~|Folk Music Festival|~|Songs and Music|~|Performing arts festivals
Work,ark:/21198/z1m34w9t,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1980_b_0708.wav,"Kamberi Music (social music, lute, struck calabash, male singer)",,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,November 1980,1980-11,R.M Blench,"Institute of African Studies, University of Ibadan",4mins 42secs,,Reel-to-Reel Tape,sound recording,sound recordings,tsw,1430,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigeria|~|Folk Music Festival|~|Songs and Music|~|Performing arts festivals
Work,ark:/21198/z1gb44j1,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1981_b_0191.wav,Iremogun,Hunter's Dirge,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,January 1981,1981-01,Folarin Shyllon|~|Pa Adeniji| Babalola Ifatoogun,"Institute of African Studies, University of Ibadan",15 mins 49 secs,,Reel-to-Reel Tape,sound recording,sound recordings,yor|~|eng,1440,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southwest|~|Cultural Heritage|~|Recitation|~|Arts and Culture|~|Law|~|Yoruba society|~|Yoruba culture"
Work,ark:/21198/z1bk3cvr,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1981_b_0703.wav,"Jibu Music (vials, gourd rattle, struck calabash, male chorus)",,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,January 1981,1981-01,R.M Blench,"Institute of African Studies, University of Ibadan",8mins 8secs,,Reel-to-Reel Tape,sound recording,sound recordings,jib,1430,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigeria|~|Folk Music Festival|~|Songs and Music|~|Performing arts festivals
Work,ark:/21198/z16t2n7s,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1981_b_0705.wav,"Jibu Music (three male drummers, female chorus)",,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,January 1981,1981-01,R.M Blench,"Institute of African Studies, University of Ibadan",2mins 25secs,,Reel-to-Reel Tape,sound recording,sound recordings,jib,1430,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigeria|~|Folk Music Festival|~|Songs and Music|~|Performing arts festivals
Work,ark:/21198/z1350kw7,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1981_b_0706.wav,"Jibu Music (lute, gourd rattles and chorus of young men)",,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,January 1981,1981-01,R.M Blench,"Institute of African Studies, University of Ibadan",11mins 10secs,,Reel-to-Reel Tape,sound recording,sound recordings,jib,1430,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigeria|~|Folk Music Festival|~|Songs and Music|~|Performing arts festivals
Work,ark:/21198/z1zd03g7,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1981_b_0709.wav,Ase Music (mouth bow and singer),,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,July 1981,1981-07,R.M Blench,"Institute of African Studies, University of Ibadan",8mins 46secs,,Reel-to-Reel Tape,sound recording,sound recordings,ahs,1430,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigeria|~|Folk Music Festival|~|Songs and Music|~|Performing arts festivals
Work,ark:/21198/z1tm9bqh,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1981_b_0710.wav,"Ase Music (double-headed drum, notch flutes, cruciform whistles)",,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,July 1981,1981-07,R.M Blench,"Institute of African Studies, University of Ibadan",7mins 24secs,,Reel-to-Reel Tape,sound recording,sound recordings,ahs,1430,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigeria|~|Folk Music Festival|~|Songs and Music|~|Performing arts festivals
Work,ark:/21198/z1pv8kxw,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1981_b_0711.wav,Ase Music (arched harp and male singer),,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,July 1981,1981-07,R.M Blench,"Institute of African Studies, University of Ibadan",14mins 13secs,,Reel-to-Reel Tape,sound recording,sound recordings,ahs,1430,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,Nigeria|~|Folk Music Festival|~|Songs and Music|~|Performing arts festivals
Work,ark:/21198/z1k37v40,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1982_b_0748.wav,Oredegbe Music from Iju Ekiti (Erele ale mo juba),,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,1982,1982,,"Institute of African Studies, University of Ibadan","11 mins, 01 secs",,Reel-to-Reel Tape,sound recording,sound recordings,yor|~|eng,1439,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southwest|~|Folk music festivals|~|Dance festivals|~|Songs and Music"
Work,ark:/21198/z1fb73f3,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1982_b_0753.wav,Oredegbe Music From Iju Ekiti (Ogbolorogun Nsoto),,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,June 1982,1982-06,E.I Adedeji,"Institute of African Studies, University of Ibadan",17mins 48secs,,Reel-to-Reel Tape,sound recording,sound recordings,yor,1438,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southwest|~|Songs and Music|~|Folk music festivals|~|Folk Dance Music|~|Performing arts festivals"
Work,ark:/21198/z19k6bs8,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1982_b_0754.wav,Oredegbe Music From Iju Ekiti (Oyinbo Soja),,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,June 1982,1982-06,E.I Adedeji,"Institute of African Studies, University of Ibadan",12mins 5secs,,Reel-to-Reel Tape,sound recording,sound recordings,yor,1438,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southwest|~|Songs and Music|~|Folk music festivals|~|Folk Dance Music|~|Performing arts festivals"
Work,ark:/21198/z15x49g8,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1982_b_0755.wav,Oredegbe Music From Iju Ekiti (Ikuko ki nkiya si),,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,June 1982,1982-06,E.I Adedeji,"Institute of African Studies, University of Ibadan",2mins 34secs,,Reel-to-Reel Tape,sound recording,sound recordings,yor,1438,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southwest|~|Songs and Music|~|Folk music festivals|~|Folk Dance Music|~|Performing arts festivals"
Work,ark:/21198/z1253jtr,ark:/21198/z1jd6x7k,othermasters/MEAPibadansoundvision/audio/wav/ias_meap_1982_b_0756.wav,Oredegbe Music From Iju Ekiti (Afere Yagi),,,"Archive of Sound and Vision, Institute of African Studies, University of Ibadan",,June 1982,1982-06,E.I Adedeji,"Institute of African Studies, University of Ibadan",1mins 24secs,,Reel-to-Reel Tape,sound recording,sound recordings,yor,1438,,,,"Institute of African Studies, University of Ibadan",public domain,www.ibadan-ias.org; unibadanias60@gmail.com,"Nigeria, Southwest|~|Songs and Music|~|Folk music festivals|~|Folk Dance Music|~|Performing arts festivals"
