Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,viewingHint,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,AltTitle.uniform,Description.note,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.caption,Format.dimensions,Relation.hasPart,IIIF Manifest URL
Mental Health Archive,ark:/21198/zz0025hqj9,ark:/21198/zz001d36st,1,In progress,Work,,1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7cms,private,individuals,,data tables,pd_holder,,Project Return Report Card|~|Mentally ill--Peer Support--Clubs,,eng,,,none given,,,UCLA Center for the Study of Public Mental Health,7 p.,History of Public Mental Health Archive|~|Mental Health America Project Return Files,2005-2006 Project Return Statistics,2005-2006,"Statistics of Project Return's clubs: Number of members, club aides, events, attendance, etc.",Los Angeles County,,MHA Project Return the Next Step,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hqj9/manifest
Mental Health Archive,ark:/21198/zz0025hqkt,ark:/21198/zz001d36st,1,In progress,Work,,2,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81357,private,individuals,,manuscripts (document genre),pd_holder,,Project Return Report Card|~|Mentally ill--Peer Support--Clubs,,eng,,,"Russelll, Amanda",,,UCLA Center for the Study of Public Mental Health,25 p.,History of Public Mental Health Archive|~|Mental Health America Project Return Files,2007 Project Return Report Card,2007,"Letter from Amanda Russel to Bill Slocum. Also attached is a report card of statistics about Project Return's clubs: number of members, club aides, events, etc. They are also graded.",Los Angeles County,,MHA Project Return the Next Step,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hqkt/manifest
Mental Health Archive,ark:/21198/zz0026hzd1,ark:/21198/zz001d36st,1,In progress,Work,,3,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h972t,private,individuals,,report,pd_holder,,Mental Health Advocacy Services|~|California Legislature|~|Psychiatric hospitals--California,,eng,,,"Egeland, Leona|~|Bates, Thomas H.|~|Garamendi, John|~|Greene, BIll|~|Duffy, Gordon",,"Farrabee, Dale",UCLA Center for the Study of Public Mental Health,74 p.,MHAS Archive Collection|~|Mental Health Advocacy Services,SB354 Report Statutes of 1979,"1980|~|Feb 6, 1980","Report submitted to Legislature concerning the future role of state psychiatric facilities in the treatment of California's mentally disabled. The State Department of Mental Health wants to continue shifting toward locally administered community health programs. This document describes types of patients being served in state facilities and the costs of such programs that counties have proposed to ensure the patients will continue to receive care.  The Department is also willing to assist local programs  through purchase or lease contract arrangements, to assume full responsibility for direct operation of part or all of state psychiatric facilities.",California,I. IntroductionII. County Proposals for Alternatives to State Psychiatric FacilitiesIII. Comparison of County Proposals and Governor's BudgetIV. Level of Care Required and Obstacles to PlacementV. Analysis of Capital Expenditures in State Psychiatric Facilities VI. Development of Final ReportVII. Appendices,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026hzd1/manifest
Mental Health Archive,ark:/21198/zz0026hzfj,ark:/21198/zz001d36st,1,In progress,Work,,4,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m921fk,private,individuals,,report,pd_holder,,Mental Health Advocacy Services|~|County Mental Health Services--California,,eng,,,"Larson, Robert N.|~|Soderberg, Richard|~|Hays, Judy A.|~|Stadler, William R.|~|Berriesford, Bill G.|~|Johnson, Samuel L.",,"Dowdrick,  George H.|~|Hull, Samuel H.|~|Pestes, Phillip D.|~|Catahan, Ricardo M.|~|Mehl, Dennis C.",UCLA Center for the Study of Public Mental Health,99 p.,MHAS Archive Collection,"County Mental Health Services Volume I: Administration, Program Costs, and Revenues","1972|~|December 20, 1972","A synopsis of major findings from the review of Local Community Mental Health Programs in order to identify major problem areas. The problems may require policy redirection of legislation. The problems are identified: ""mental health"" has not been defined to determine the needs, priorities and objectives of a statewide mental health system. Costs are increasing and types of services are expanding and overlapping areas of the welfare system, Revenue from patient fees and Medi-Cal have declined, and treatment programs cannot be evaluated for their effectiveness. Also, the method of allocating state funds to counties creates many inequities. The report discusses these issues in detail and provides recommendations and alternatives for improvements.",California,"PrefaceList of TablesList of IllustrationsExecutive SummaryStudy Scope and MethodologyI. Introduction: The Need for Policy Redirection and The Role of Community Mental Health ServicesII. Financial Provisions and Trends: Program Costs, and Revenue SourcesIII. Administration and OrganizationIV. Cost Reporting/Data Collection SystemV. State Allocation of FundsVI. County PlansVII. Budgeting and Accounting: Budgeting Cycle, Budget Allocations Within Local Programs, Administrative and Hospital Overhead Costs, and Provisional RatesVIII. Revenues: Uniform Method for Determining Patients' Ability to Pay, Billing and Collection, and GrantsIX. Personnel Management",,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026hzfj/manifest
Mental Health Archive,ark:/21198/zz0026hzg2,ark:/21198/zz001d36st,1,In progress,Work,,5,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb2zr0,private,individuals,,report,pd_holder,,Mental Health Advocacy Services|~|County Mental Health Services--California,,eng,,,,,,UCLA Center for the Study of Public Mental Health,p. 95,MHAS Archive Collection,County Mental Health Services Volume II: Services,1972|~|December 20 1972,"This is a continuation from the first CMHS Volume one. It is an account of the services provided for mental health programs in California. It outlines the specific types of services provided, along with information about the patients eligible to participate in the programs, and other sectors associated with mental health care such as hospitalization.",California,"Chapter X: Services: Role of state hospitals, Inpatient services, Outpatient services, Partial hospitalization, Specialized programs, Methadone maintenance, Residential care, Consultation education and information, , Training, Research and evaluation, Conservator-ship",,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026hzg2/manifest
Mental Health Archive,ark:/21198/zz0026hzhk,ark:/21198/zz001d36st,1,In progress,Work,,6,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6nm6,private,individuals,,report,pd_holder,,Mental Health Advocacy Services,,eng,,,"Voyles, Melvin",,"Rauser, Carl",UCLA Center for the Study of Public Mental Health,p. 11,MHAS Archive Collection,DMH Report #4 Statewide Program Evaluation System,1978|~|January 30 1978,The fourth report in a series generated by the Statewide Program Evaluation System that outlines the number of persons admitted to state hospitals and community inpatient facilities. The comparison reveals differences between the two populations.,California,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026hzhk/manifest
Mental Health Archive,ark:/21198/zz0026hzj3,ark:/21198/zz001d36st,1,In progress,Work,,7,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14762pm,private,individuals,,report,pd_holder,,Mental Health Advocacy Services|~|Mental Health Archive,,eng,,,"Egeland, Leona",,,UCLA Center for the Study of Public Mental Health,p. 406,MHAS Archive Collection,Teknekron Reports: Plaintiffs; Exhibit 22,1978|~|1977- 1978,"A compilation of three reports by Leona Egeland. The first item was one of a series of reports prepared for the California Assembly Permanent Subcommittee on Mental Health and Developmental Disabilities by Teknekrom Inc. It presents a descriptive assessment of county mental health programs to provide a common base of understanding for decision making and for future analysis. It compares characteristics and performance among several large counties.The second item outlines suggestions for improving California's mental health systems on the basis of operational and developmental goals. The aim is to achieve the maximum level of independent functioning for the mentally disabled who are institutionalized. The second goal of the CMH system should be to return persons experiencing disruptive emotional problems to functioning as soon as possible. And the lat developmental goal should be to develop the knowledge over the next years to clearly define goals and objectives for mental health primary prevention services.The third item is a framework for public contributions. It is designed specially for the hearings whose goals are the identify the areas of agreement and disagreement with the definitions of problems, possible solutions and results which may be gained.",California,Item 1: Improving California's Mental Health System: Policy making and management in the invisible systemItem 2: Improving California's Mental Health System: Policy findings and recommendationsItem 3: Improving California's Mental Health System: A framework for public contributions,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026hzj3/manifest
Mental Health Archive,ark:/21198/zz0026k7qf,ark:/21198/zz001d36st,1,In progress,Work,,8,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28q0h,private,individuals,,Published Article,pd_holder,,Mental Health Advocacy Services|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,"Fowler, Gloria",,,UCLA Center for the Study of Public Mental Health,p. 5,MHAS Archive Collection,A Needs- Assessment Method for Planning Alternatives to Hospitalization,"1980|~|February 15, 1980",A caseload survey was conducted in Los Angeles County's public inpatient facilities to estimate needs to alternatives to hospitalization. the author concludes that a significant number of inpatient days could be reduced if alternatives and intensive community programs are implemented/,California,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026k7qf/manifest
Mental Health Archive,ark:/21198/zz0026k7rz,ark:/21198/zz001d36st,1,In progress,Work,,9,,,,private,individuals,,report,pd_holder,,Mental Health Advocacy Services|~|Mental Health America Los Angeles MHA-LA,,eng,,,,,"Loeb, Al M.|~|Elpers, J. R.",UCLA Center for the Study of Public Mental Health,p. 50,MHAS Archive Collection,Deinstitutionalization: Introduction and Statement of Major Policy Issues,1977|~|November 1977,"This report argues that institutionalization should eventually lead to deinstitutionalization of patients. It is recognized that the need is for a continuum of long and short term, institutional and community- based care setting to meet both the mental health and supportive needs of individual patients. The report addresses the complexity of issues generated by the movement toward less restrictive care and least obtrusive treatments of the mentally disabled.",California,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026k7rz/manifest
Mental Health Archive,ark:/21198/zz0026k7sg,ark:/21198/zz001d36st,1,In progress,Work,,10,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1184zc0,private,individuals,,survey,pd_holder,,Mental Health Advocacy Services|~|County Mental Health Services--California,,eng,,,"Fowler, Gloria",,,,pp. 27,MHAS Archive Collection,Need & Use of Mental Health Services: A Survey of Los Angeles County Residents,1974|~|November 4 1974,"A survey created to reliably estimate the need for mental health services and the extent to which needs are being met by existing resources. The number and characteristics of Los Angeles County residents who need help for emotional problems is necessary information needed to determine how best to serve these people in the public system. The data projects females, blacks and poor people express a greater need for help than other groups. This information went on to help design programs to best help these groups, and adequately serve the greatest amount of people possible in the Los Angeles County.",California,,,,,UCLA Center for the Study of Public Mental Health,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026k7sg/manifest
Mental Health Archive,ark:/21198/zz0026v7jf,ark:/21198/zz001d36st,1,In progress,Work,,11,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40jd7,private,individuals,,report,pd_holder,,Mental Health Advocacy Services|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,"Lubeck, Steven|~|Murillo, Ernest|~|Hewett, Eugene S.",,,,p. 8,MHAS Archive Collection,Hospital Use in July 1979,"1979|~|July 18, 1979","The report addresses to what extent the Mental Health Policy had reduced hospital utilization and State hospital utilization and how has this policy been effective. Overall, Los Angeles County has decreased its reliance upon State hospital care. There is also a county trend in which increasing numbers of clients are being served with reduced amounts of time and resources. With these two trends occurring because of the Mental Health Services Policy, this report aims to ascertain the effectiveness of such a policy.",California,,,,,UCLA Center for the Study of Public Mental Health,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026v7jf/manifest
Mental Health Archive,ark:/21198/zz0026v7kz,ark:/21198/zz001d36st,1,In progress,Work,,12,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43hc6,private,individuals,,report,pd_holder,,Mental Health Advocacy Services|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,"Lubeck, Steven",,,,p. 11,MHAS Archive Collection,The Unavailabilty of Psychiatric Hospital Beds in Los Angeles County,1980|~|March 1980,Los Angeles County Department of Mental Health faces a continuing shortage of hospital beds for seriously ill clients. State and local policy makers have been trying to decrease the use of hospital beds and instead replacing them with alternative non- hospital beds in community settings. There are however few community based programs that can meet the needs of seriously ill clients and future funding of such programs does not look promising. This report addresses how the partially implemented State and local policy affects services to residents of Los Angeles County.,California,,,,,UCLA Center for the Study of Public Mental Health,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026v7kz/manifest
Mental Health Archive,ark:/21198/zz0026v7mg,ark:/21198/zz001d36st,1,In progress,Work,,13,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2xc1,private,individuals,,report,pd_holder,,Mental Health Advocacy Services|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,"Lubeck, Steven",,,,p. 37,MHAS Archive Collection,A Progress Report on the Implementation of AB 3052,1982|~|May 1982,"The report describes the implementation of three community residential treatment programs funded through the California State Legislature's Assembly Bill 3052. The three programs include a Transitional House, Transitional Living Centers, and a Portals House. The program operations are described and indicate how the programs have made considerable progress toward establishing the programmatic continuum that AB 3052 had intended. Some recommendations for program improvement are also included.",California,I. IntroductionII. Research DesignIII. Program DescriptionsIV. Relationship of AB 3052 Programs to the Mental Health SystemsV. Program StructureVI. Summary and RecommendationsVII. Appendix: Client Characteristics,,,,UCLA Center for the Study of Public Mental Health,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026v7mg/manifest
Mental Health Archive,ark:/21198/zz0026v7n0,ark:/21198/zz001d36st,1,In progress,Work,,14,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989zw3,private,individuals,,report,pd_holder,,Mental Health Advocacy Services|~|Department of Mental Health-- California-- Los Angeles County,,eng,,,"Lyon, Martha|~|Conway McDavis, Katherine|~|Goldberg, Lisbeth|~|Wolkon, George H.",,,,p. 15,MHAS Collection Archive,"Ethnicity, Mental Health Utilization Patterns, Consumer Satisfaction and Perception of Patient Rights",1983|~|September 1983,Persons utilizing Los Angeles County Mental Health facilities were surveyed concerning client satisfaction. Use of facilities by ethnicity was explored as it relates to satisfaction.,California,,,,,UCLA Center for the Study of Public Mental Health,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026v7n0/manifest
